:ID,:LABEL,event_id,linked_claim_id,event_type,event_subtype,event_date,event_time_hour,event_day_of_week,location_city,location_state,geo_latitude,geo_longitude,severity,weather,road_conditions,vehicles_involved,injuries,fatalities,police_attended,fraud_reported,ring_member,cluster_id
EVT-362843,Event,EVT-362843,CLM-362843,Parked Car Damage,Parked Car,2/3/2015,3,Saturday,Arlington,WV,38.382443,-80.655228,Trivial Damage,Clear,Wet,1,2,0,YES,N,No,
EVT-135400,Event,EVT-135400,CLM-135400,Collision,Single Vehicle Collision,1/20/2015,10,Thursday,Hillsdale,WV,39.203904,-79.447948,Minor Damage,Unknown,Gravel,1,0,0,NO,N,No,
EVT-798579,Event,EVT-798579,CLM-798579,Collision,Single Vehicle Collision,1/1/2015,1,Saturday,Arlington,SC,33.36409,-80.959615,Major Damage,Unknown,Icy,1,0,0,YES,N,No,
EVT-250833,Event,EVT-250833,CLM-250833,Collision,Multi-vehicle Collision,2/2/2015,1,Tuesday,Springfield,NY,44.163525,-74.222724,Minor Damage,Unknown,Gravel,3,2,0,?,N,No,
EVT-824116,Event,EVT-824116,CLM-824116,Collision,Single Vehicle Collision,1/23/2015,7,Tuesday,Northbend,NC,35.183786,-77.749892,Total Loss,Rain,Unknown,1,1,0,NO,N,No,
EVT-322613,Event,EVT-322613,CLM-322613,Collision,Single Vehicle Collision,1/26/2015,19,Wednesday,Northbend,VA,38.220387,-79.363165,Major Damage,Ice,Dry,1,2,0,NO,Y,Yes,RING-002
EVT-871305,Event,EVT-871305,CLM-871305,Collision,Multi-vehicle Collision,1/2/2015,3,Saturday,Northbend,NY,43.743449,-75.936453,Total Loss,Fog,Gravel,3,0,0,YES,N,No,
EVT-488037,Event,EVT-488037,CLM-488037,Theft,Vehicle Theft,2/25/2015,3,Monday,Arlington,WV,40.033982,-80.32296,Minor Damage,Snow,Icy,1,0,0,YES,N,No,
EVT-485813,Event,EVT-485813,CLM-485813,Collision,Single Vehicle Collision,1/15/2015,23,Monday,Hillsdale,VA,36.348155,-78.265795,Minor Damage,Ice,Icy,1,2,0,YES,Y,No,
EVT-886473,Event,EVT-886473,CLM-886473,Theft,Vehicle Theft,2/9/2015,7,Monday,Springfield,WV,37.331696,-81.49097,Minor Damage,Clear,Wet,1,1,0,NO,N,No,
EVT-907113,Event,EVT-907113,CLM-907113,Collision,Multi-vehicle Collision,1/16/2015,0,Saturday,Riverwood,VA,37.703154,-78.51487,Total Loss,Rain,Gravel,3,0,0,YES,N,No,
EVT-833321,Event,EVT-833321,CLM-833321,Collision,Single Vehicle Collision,2/1/2015,10,Thursday,Arlington,SC,34.349029,-81.985353,Total Loss,Wind,Gravel,1,0,0,NO,N,No,
EVT-521592,Event,EVT-521592,CLM-521592,Collision,Multi-vehicle Collision,2/10/2015,4,Saturday,Columbus,SC,33.945009,-80.994089,Minor Damage,Fog,Icy,4,0,0,?,N,No,
EVT-254837,Event,EVT-254837,CLM-254837,Collision,Single Vehicle Collision,1/3/2015,16,Thursday,Columbus,SC,33.378302,-79.566083,Major Damage,Rain,Unknown,1,1,0,?,Y,Yes,RING-004
EVT-634499,Event,EVT-634499,CLM-634499,Theft,Vehicle Theft,1/1/2015,3,Monday,Northbend,WV,37.839334,-79.712048,Trivial Damage,Unknown,Dry,1,2,0,?,N,No,
EVT-574707,Event,EVT-574707,CLM-574707,Collision,Single Vehicle Collision,2/23/2015,5,Wednesday,Columbus,SC,34.844172,-81.859691,Minor Damage,Snow,Gravel,1,0,0,?,N,No,
EVT-476839,Event,EVT-476839,CLM-476839,Theft,Vehicle Theft,1/28/2015,14,Sunday,Hillsdale,VA,36.566462,-77.927199,Trivial Damage,Unknown,Wet,1,0,0,?,N,No,
EVT-149601,Event,EVT-149601,CLM-149601,Collision,Multi-vehicle Collision,2/22/2015,7,Monday,Arlington,NY,42.983517,-74.320878,Minor Damage,Rain,Icy,3,0,0,?,N,No,
EVT-630683,Event,EVT-630683,CLM-630683,Collision,Single Vehicle Collision,1/3/2015,16,Wednesday,Northbend,WV,38.043731,-80.854686,Minor Damage,Unknown,Unknown,1,2,0,YES,N,No,
EVT-500639,Event,EVT-500639,CLM-500639,Collision,Single Vehicle Collision,1/10/2015,6,Saturday,Northbrook,NC,36.885145,-79.401961,Major Damage,Rain,Wet,1,2,0,YES,Y,No,
EVT-352120,Event,EVT-352120,CLM-352120,Collision,Single Vehicle Collision,1/25/2015,10,Wednesday,Riverwood,PA,39.55443,-78.321019,Total Loss,Wind,Unknown,1,1,0,NO,N,No,
EVT-569245,Event,EVT-569245,CLM-569245,Collision,Single Vehicle Collision,1/10/2015,19,Wednesday,Riverwood,SC,33.950144,-81.178091,Total Loss,Rain,Wet,1,1,0,?,N,No,
EVT-907012,Event,EVT-907012,CLM-907012,Collision,Single Vehicle Collision,1/28/2015,10,Tuesday,Arlington,NY,42.237448,-75.85222,Minor Damage,Clear,Dry,1,0,0,?,N,No,
EVT-700074,Event,EVT-700074,CLM-700074,Collision,Multi-vehicle Collision,2/18/2015,6,Wednesday,Riverwood,WV,38.621014,-79.082294,Total Loss,Snow,Under Construction,3,1,0,?,N,No,
EVT-866805,Event,EVT-866805,CLM-866805,Collision,Multi-vehicle Collision,1/24/2015,12,Tuesday,Riverwood,SC,34.593312,-79.605335,Major Damage,Wind,Gravel,3,2,0,NO,N,No,
EVT-951863,Event,EVT-951863,CLM-951863,Collision,Multi-vehicle Collision,1/20/2015,10,Thursday,Riverwood,NC,34.935786,-77.569741,Total Loss,Snow,Under Construction,3,2,0,NO,Y,No,
EVT-211578,Event,EVT-211578,CLM-211578,Collision,Single Vehicle Collision,1/10/2015,0,Thursday,Northbrook,PA,42.285965,-77.040472,Total Loss,Wind,Unknown,1,2,0,NO,N,No,
EVT-357394,Event,EVT-357394,CLM-357394,Collision,Multi-vehicle Collision,1/7/2015,12,Thursday,Hillsdale,NY,41.848918,-76.727061,Major Damage,Wind,Gravel,3,2,0,?,Y,Yes,RING-014
EVT-863749,Event,EVT-863749,CLM-863749,Theft,Vehicle Theft,1/16/2015,10,Monday,Arlington,VA,37.782259,-78.902668,Minor Damage,Clear,Unknown,1,1,0,YES,N,No,
EVT-596914,Event,EVT-596914,CLM-596914,Collision,Multi-vehicle Collision,1/1/2015,3,Saturday,Northbend,WV,39.45263,-79.588714,Total Loss,Ice,Unknown,4,0,0,?,N,No,
EVT-684653,Event,EVT-684653,CLM-684653,Theft,Vehicle Theft,1/7/2015,21,Wednesday,Riverwood,SC,33.778032,-80.116507,Minor Damage,Fog,Under Construction,1,1,0,YES,N,No,
EVT-528259,Event,EVT-528259,CLM-528259,Theft,Vehicle Theft,2/17/2015,6,Monday,Northbrook,NC,36.177848,-77.621113,Minor Damage,Unknown,Wet,1,0,0,?,N,No,
EVT-797636,Event,EVT-797636,CLM-797636,Collision,Single Vehicle Collision,2/26/2015,0,Saturday,Northbend,VA,36.770197,-79.866271,Total Loss,Snow,Under Construction,1,0,0,YES,N,No,
EVT-326180,Event,EVT-326180,CLM-326180,Theft,Vehicle Theft,1/31/2015,6,Sunday,Arlington,NC,36.164965,-78.850452,Trivial Damage,Ice,Dry,1,0,0,YES,Y,Yes,RING-010
EVT-620075,Event,EVT-620075,CLM-620075,Collision,Multi-vehicle Collision,2/27/2015,20,Thursday,Arlington,SC,35.067077,-79.80373,Major Damage,Wind,Icy,3,1,0,?,Y,No,
EVT-965187,Event,EVT-965187,CLM-965187,Collision,Single Vehicle Collision,3/1/2015,4,Monday,Northbrook,SC,34.100947,-81.91825,Major Damage,Ice,Under Construction,1,2,0,YES,N,No,
EVT-516182,Event,EVT-516182,CLM-516182,Parked Car Damage,Parked Car,2/13/2015,9,Sunday,Arlington,SC,35.272177,-82.160405,Trivial Damage,Wind,Dry,1,0,0,?,N,No,
EVT-728839,Event,EVT-728839,CLM-728839,Collision,Multi-vehicle Collision,1/8/2015,20,Thursday,Northbrook,SC,33.330162,-80.656676,Minor Damage,Ice,Wet,3,1,0,YES,N,No,
EVT-771509,Event,EVT-771509,CLM-771509,Theft,Vehicle Theft,2/5/2015,7,Tuesday,Springfield,WV,37.133163,-80.267821,Minor Damage,Ice,Dry,1,2,0,?,N,No,
EVT-264221,Event,EVT-264221,CLM-264221,Collision,Multi-vehicle Collision,2/20/2015,18,Wednesday,Springfield,NY,41.847677,-76.852138,Major Damage,Snow,Unknown,3,0,0,?,Y,Yes,RING-012
EVT-602704,Event,EVT-602704,CLM-602704,Collision,Multi-vehicle Collision,1/24/2015,0,Tuesday,Northbrook,VA,35.966826,-77.632352,Minor Damage,Snow,Wet,3,1,0,?,N,No,
EVT-672416,Event,EVT-672416,CLM-672416,Collision,Multi-vehicle Collision,1/31/2015,11,Sunday,Columbus,SC,32.609536,-80.692983,Major Damage,Fog,Dry,3,0,0,?,Y,No,
EVT-545506,Event,EVT-545506,CLM-545506,Collision,Single Vehicle Collision,1/23/2015,13,Saturday,Hillsdale,VA,37.837765,-79.951949,Total Loss,Ice,Icy,1,0,0,?,N,No,
EVT-777533,Event,EVT-777533,CLM-777533,Collision,Multi-vehicle Collision,1/11/2015,19,Friday,Riverwood,NY,43.218688,-76.590709,Minor Damage,Wind,Wet,3,1,0,?,N,No,
EVT-953334,Event,EVT-953334,CLM-953334,Collision,Single Vehicle Collision,2/20/2015,23,Tuesday,Springfield,NY,43.953921,-74.014193,Major Damage,Fog,Gravel,1,1,0,YES,Y,Yes,RING-008
EVT-369781,Event,EVT-369781,CLM-369781,Parked Car Damage,Parked Car,2/24/2015,23,Friday,Northbend,NC,34.325972,-79.126481,Trivial Damage,Wind,Icy,1,0,0,NO,N,No,
EVT-990998,Event,EVT-990998,CLM-990998,Collision,Multi-vehicle Collision,1/19/2015,19,Saturday,Hillsdale,NY,42.512362,-76.183278,Total Loss,Wind,Unknown,3,2,0,YES,N,No,
EVT-982678,Event,EVT-982678,CLM-982678,Collision,Single Vehicle Collision,1/8/2015,19,Tuesday,Northbend,SC,35.277023,-82.120481,Major Damage,Fog,Icy,1,1,0,NO,Y,No,
EVT-646069,Event,EVT-646069,CLM-646069,Collision,Multi-vehicle Collision,3/1/2015,17,Saturday,Northbend,NY,42.29,-76.478049,Total Loss,Ice,Wet,3,2,0,NO,N,No,
EVT-331683,Event,EVT-331683,CLM-331683,Collision,Single Vehicle Collision,1/21/2015,18,Thursday,Hillsdale,WV,38.386857,-80.496842,Minor Damage,Unknown,Dry,1,1,0,YES,N,No,
EVT-364055,Event,EVT-364055,CLM-364055,Collision,Multi-vehicle Collision,2/28/2015,17,Monday,Northbrook,WV,38.703378,-79.842062,Total Loss,Snow,Dry,3,2,0,?,N,No,
EVT-521854,Event,EVT-521854,CLM-521854,Collision,Multi-vehicle Collision,1/26/2015,11,Tuesday,Springfield,SC,34.351098,-80.565008,Total Loss,Unknown,Gravel,3,1,0,YES,N,No,
EVT-737252,Event,EVT-737252,CLM-737252,Collision,Multi-vehicle Collision,1/31/2015,22,Thursday,Northbend,WV,38.435196,-80.300399,Minor Damage,Unknown,Icy,3,0,0,NO,N,No,
EVT-344480,Event,EVT-344480,CLM-344480,Collision,Single Vehicle Collision,2/20/2015,7,Thursday,Columbus,NY,41.966195,-76.541786,Minor Damage,Snow,Gravel,1,0,0,NO,N,No,
EVT-898519,Event,EVT-898519,CLM-898519,Collision,Multi-vehicle Collision,2/17/2015,17,Thursday,Northbrook,SC,33.886557,-80.405325,Minor Damage,Clear,Gravel,3,2,0,YES,N,No,
EVT-957816,Event,EVT-957816,CLM-957816,Collision,Multi-vehicle Collision,2/2/2015,16,Saturday,Columbus,SC,35.053339,-80.930268,Total Loss,Clear,Under Construction,3,2,0,?,N,No,
EVT-175960,Event,EVT-175960,CLM-175960,Collision,Multi-vehicle Collision,2/6/2015,13,Tuesday,Northbend,NY,42.182812,-75.431674,Minor Damage,Ice,Dry,3,1,0,YES,N,No,
EVT-489618,Event,EVT-489618,CLM-489618,Collision,Multi-vehicle Collision,2/11/2015,17,Thursday,Northbrook,NY,43.904746,-74.861814,Minor Damage,Clear,Icy,3,0,0,YES,N,No,
EVT-717044,Event,EVT-717044,CLM-717044,Collision,Single Vehicle Collision,1/25/2015,3,Sunday,Springfield,WV,39.181256,-81.407263,Minor Damage,Snow,Under Construction,1,2,0,?,N,No,
EVT-101421,Event,EVT-101421,CLM-101421,Collision,Multi-vehicle Collision,2/23/2015,15,Sunday,Arlington,SC,33.949672,-79.800792,Minor Damage,Rain,Icy,3,0,0,?,N,No,
EVT-793948,Event,EVT-793948,CLM-793948,Collision,Single Vehicle Collision,1/29/2015,16,Wednesday,Hillsdale,WV,38.125943,-79.005989,Total Loss,Rain,Wet,1,2,0,?,N,No,
EVT-737483,Event,EVT-737483,CLM-737483,Collision,Single Vehicle Collision,1/2/2015,18,Tuesday,Hillsdale,SC,33.229761,-82.417475,Major Damage,Ice,Gravel,1,1,0,YES,Y,Yes,RING-002
EVT-695117,Event,EVT-695117,CLM-695117,Collision,Single Vehicle Collision,2/6/2015,18,Saturday,Hillsdale,NY,44.372555,-76.896816,Minor Damage,Unknown,Unknown,1,1,0,NO,N,No,
EVT-167466,Event,EVT-167466,CLM-167466,Collision,Multi-vehicle Collision,2/14/2015,22,Saturday,Riverwood,NY,42.330668,-75.37061,Total Loss,Fog,Under Construction,2,0,0,YES,N,No,
EVT-664732,Event,EVT-664732,CLM-664732,Collision,Multi-vehicle Collision,2/4/2015,15,Saturday,Springfield,SC,34.928069,-81.79191,Minor Damage,Ice,Icy,3,1,0,YES,Y,Yes,RING-018
EVT-143038,Event,EVT-143038,CLM-143038,Collision,Multi-vehicle Collision,2/12/2015,16,Monday,Arlington,OH,40.577986,-82.990712,Major Damage,Clear,Unknown,3,1,0,?,Y,No,
EVT-979963,Event,EVT-979963,CLM-979963,Collision,Single Vehicle Collision,2/12/2015,18,Friday,Riverwood,NY,42.998105,-76.191536,Total Loss,Unknown,Unknown,1,1,0,?,N,No,
EVT-467841,Event,EVT-467841,CLM-467841,Parked Car Damage,Parked Car,1/28/2015,8,Sunday,Northbend,WV,37.845815,-79.979502,Minor Damage,Unknown,Under Construction,1,2,0,YES,N,No,
EVT-219028,Event,EVT-219028,CLM-219028,Collision,Multi-vehicle Collision,1/10/2015,23,Tuesday,Hillsdale,NY,41.777122,-75.203152,Major Damage,Rain,Under Construction,3,0,0,YES,Y,Yes,RING-013
EVT-130156,Event,EVT-130156,CLM-130156,Collision,Single Vehicle Collision,1/19/2015,18,Sunday,Hillsdale,WV,39.668284,-78.969329,Major Damage,Fog,Unknown,1,0,0,YES,N,No,
EVT-762951,Event,EVT-762951,CLM-762951,Collision,Single Vehicle Collision,1/19/2015,10,Friday,Riverwood,NC,36.247715,-77.599315,Minor Damage,Clear,Under Construction,1,1,0,YES,N,No,
EVT-376879,Event,EVT-376879,CLM-376879,Collision,Single Vehicle Collision,1/28/2015,12,Monday,Arlington,SC,33.279893,-80.075586,Major Damage,Clear,Unknown,1,0,0,NO,Y,No,
EVT-599031,Event,EVT-599031,CLM-599031,Theft,Vehicle Theft,2/16/2015,5,Monday,Springfield,WV,39.02443,-78.972273,Trivial Damage,Snow,Gravel,1,1,0,?,N,No,
EVT-676255,Event,EVT-676255,CLM-676255,Collision,Multi-vehicle Collision,1/8/2015,21,Thursday,Northbend,NY,41.569425,-74.87691,Total Loss,Wind,Unknown,3,2,0,?,N,No,
EVT-985446,Event,EVT-985446,CLM-985446,Collision,Multi-vehicle Collision,1/24/2015,17,Tuesday,Columbus,SC,35.019457,-80.443755,Major Damage,Ice,Dry,3,1,0,NO,Y,Yes,RING-016
EVT-884180,Event,EVT-884180,CLM-884180,Collision,Single Vehicle Collision,2/18/2015,4,Monday,Arlington,NC,35.030392,-79.322083,Total Loss,Rain,Gravel,1,2,0,?,N,No,
EVT-571462,Event,EVT-571462,CLM-571462,Collision,Single Vehicle Collision,1/21/2015,11,Monday,Northbrook,VA,38.121516,-77.937436,Major Damage,Clear,Gravel,1,1,0,NO,Y,Yes,RING-018
EVT-815883,Event,EVT-815883,CLM-815883,Collision,Single Vehicle Collision,1/8/2015,18,Sunday,Hillsdale,VA,36.751091,-77.984958,Major Damage,Clear,Under Construction,1,1,0,YES,Y,No,
EVT-258265,Event,EVT-258265,CLM-258265,Collision,Single Vehicle Collision,2/2/2015,12,Friday,Northbrook,NY,41.515477,-76.861712,Total Loss,Ice,Unknown,1,0,0,NO,N,No,
EVT-569714,Event,EVT-569714,CLM-569714,Collision,Multi-vehicle Collision,3/1/2015,18,Wednesday,Riverwood,WV,39.932629,-80.182498,Major Damage,Rain,Wet,3,0,0,NO,Y,No,
EVT-180008,Event,EVT-180008,CLM-180008,Collision,Single Vehicle Collision,2/4/2015,16,Sunday,Hillsdale,WV,37.171747,-81.074751,Minor Damage,Snow,Gravel,1,2,0,?,N,No,
EVT-633375,Event,EVT-633375,CLM-633375,Collision,Multi-vehicle Collision,2/27/2015,19,Saturday,Columbus,NC,36.067177,-79.100194,Total Loss,Fog,Gravel,3,0,0,?,N,No,
EVT-556538,Event,EVT-556538,CLM-556538,Collision,Single Vehicle Collision,2/9/2015,13,Friday,Riverwood,SC,34.69436,-80.879012,Total Loss,Clear,Icy,1,1,0,YES,N,No,
EVT-669501,Event,EVT-669501,CLM-669501,Parked Car Damage,Parked Car,2/19/2015,4,Saturday,Arlington,VA,37.29907,-79.36389,Minor Damage,Unknown,Under Construction,1,0,0,NO,N,No,
EVT-963761,Event,EVT-963761,CLM-963761,Collision,Single Vehicle Collision,1/12/2015,8,Thursday,Northbrook,SC,33.196326,-82.08152,Major Damage,Snow,Wet,1,1,0,YES,N,No,
EVT-753005,Event,EVT-753005,CLM-753005,Collision,Multi-vehicle Collision,2/7/2015,19,Thursday,Hillsdale,VA,36.751574,-77.846065,Major Damage,Fog,Icy,3,2,0,NO,N,No,
EVT-454758,Event,EVT-454758,CLM-454758,Collision,Single Vehicle Collision,1/13/2015,18,Wednesday,Northbend,NC,35.102474,-80.357125,Total Loss,Rain,Dry,1,2,0,NO,N,No,
EVT-698589,Event,EVT-698589,CLM-698589,Collision,Multi-vehicle Collision,1/18/2015,9,Friday,Arlington,SC,34.097543,-81.033783,Total Loss,Rain,Under Construction,2,0,0,?,N,No,
EVT-330119,Event,EVT-330119,CLM-330119,Theft,Vehicle Theft,1/15/2015,6,Thursday,Columbus,WV,38.980167,-81.277709,Trivial Damage,Clear,Under Construction,1,2,0,NO,N,No,
EVT-164464,Event,EVT-164464,CLM-164464,Theft,Vehicle Theft,2/23/2015,8,Monday,Arlington,NC,34.331733,-79.446375,Minor Damage,Snow,Wet,1,0,0,?,N,No,
EVT-927354,Event,EVT-927354,CLM-927354,Parked Car Damage,Parked Car,2/17/2015,6,Tuesday,Springfield,NY,43.148059,-76.943493,Minor Damage,Wind,Wet,1,1,0,?,N,No,
EVT-231508,Event,EVT-231508,CLM-231508,Collision,Multi-vehicle Collision,2/17/2015,23,Sunday,Northbend,WV,37.248984,-78.927078,Major Damage,Snow,Wet,3,0,0,?,Y,Yes,RING-020
EVT-272910,Event,EVT-272910,CLM-272910,Parked Car Damage,Parked Car,1/18/2015,13,Monday,Riverwood,SC,34.576517,-79.556388,Trivial Damage,Snow,Gravel,1,0,0,YES,N,No,
EVT-305758,Event,EVT-305758,CLM-305758,Collision,Multi-vehicle Collision,1/17/2015,3,Thursday,Springfield,NY,43.112614,-75.042286,Minor Damage,Rain,Wet,3,2,0,?,N,No,
EVT-950542,Event,EVT-950542,CLM-950542,Collision,Single Vehicle Collision,2/25/2015,23,Monday,Northbrook,WV,39.881899,-79.564177,Major Damage,Unknown,Unknown,1,0,0,NO,N,No,
EVT-291544,Event,EVT-291544,CLM-291544,Theft,Vehicle Theft,1/6/2015,8,Saturday,Arlington,NC,36.191262,-78.668643,Minor Damage,Clear,Under Construction,1,1,0,?,N,No,
EVT-388616,Event,EVT-388616,CLM-388616,Collision,Single Vehicle Collision,2/26/2015,23,Wednesday,Columbus,NY,42.950958,-74.479631,Total Loss,Snow,Unknown,1,0,0,NO,N,No,
EVT-577992,Event,EVT-577992,CLM-577992,Collision,Single Vehicle Collision,2/11/2015,23,Tuesday,Northbrook,NY,43.281206,-75.538264,Total Loss,Fog,Gravel,1,0,0,NO,N,No,
EVT-342830,Event,EVT-342830,CLM-342830,Collision,Multi-vehicle Collision,2/13/2015,9,Saturday,Riverwood,SC,33.982084,-80.225856,Minor Damage,Snow,Under Construction,3,2,0,NO,N,No,
EVT-491170,Event,EVT-491170,CLM-491170,Collision,Single Vehicle Collision,1/10/2015,22,Tuesday,Riverwood,WV,39.366958,-81.410005,Minor Damage,Unknown,Unknown,1,2,0,NO,N,No,
EVT-175553,Event,EVT-175553,CLM-175553,Collision,Multi-vehicle Collision,1/24/2015,22,Sunday,Riverwood,VA,38.355172,-78.774715,Total Loss,Wind,Unknown,3,2,0,YES,N,No,
EVT-439341,Event,EVT-439341,CLM-439341,Collision,Multi-vehicle Collision,2/15/2015,15,Monday,Northbend,VA,36.65454,-79.351292,Major Damage,Snow,Gravel,3,1,0,?,Y,Yes,RING-008
EVT-221186,Event,EVT-221186,CLM-221186,Collision,Multi-vehicle Collision,1/9/2015,16,Thursday,Columbus,SC,33.229089,-79.867495,Major Damage,Fog,Icy,3,2,0,YES,N,No,
EVT-868031,Event,EVT-868031,CLM-868031,Collision,Multi-vehicle Collision,1/31/2015,17,Friday,Northbend,WV,37.537924,-81.432107,Minor Damage,Clear,Dry,3,1,0,?,N,No,
EVT-844117,Event,EVT-844117,CLM-844117,Theft,Vehicle Theft,2/4/2015,3,Saturday,Northbrook,WV,39.602857,-81.583765,Minor Damage,Fog,Gravel,1,1,0,?,N,No,
EVT-744557,Event,EVT-744557,CLM-744557,Collision,Multi-vehicle Collision,1/30/2015,10,Sunday,Northbend,SC,35.185498,-82.426012,Total Loss,Unknown,Icy,3,0,0,NO,N,No,
EVT-159536,Event,EVT-159536,CLM-159536,Collision,Single Vehicle Collision,2/27/2015,9,Tuesday,Springfield,PA,39.896197,-77.416151,Minor Damage,Clear,Wet,1,1,0,YES,N,No,
EVT-727109,Event,EVT-727109,CLM-727109,Collision,Multi-vehicle Collision,2/5/2015,13,Sunday,Northbend,WV,39.913052,-81.655865,Total Loss,Rain,Gravel,2,0,0,YES,N,No,
EVT-155604,Event,EVT-155604,CLM-155604,Collision,Multi-vehicle Collision,1/30/2015,15,Wednesday,Northbend,NC,35.832794,-78.080165,Major Damage,Rain,Icy,3,2,0,YES,Y,No,
EVT-608443,Event,EVT-608443,CLM-608443,Collision,Single Vehicle Collision,1/3/2015,23,Sunday,Springfield,WV,39.917295,-80.360273,Minor Damage,Unknown,Dry,1,1,0,NO,N,No,
EVT-117862,Event,EVT-117862,CLM-117862,Collision,Multi-vehicle Collision,3/1/2015,2,Tuesday,Riverwood,NY,43.02435,-75.303875,Major Damage,Rain,Gravel,4,0,0,YES,N,No,
EVT-991553,Event,EVT-991553,CLM-991553,Collision,Single Vehicle Collision,2/13/2015,14,Sunday,Hillsdale,SC,35.480103,-82.272999,Major Damage,Ice,Gravel,1,2,0,?,Y,Yes,RING-011
EVT-727443,Event,EVT-727443,CLM-727443,Theft,Vehicle Theft,2/25/2015,7,Monday,Hillsdale,NY,41.822782,-76.932981,Trivial Damage,Ice,Icy,1,1,0,YES,N,No,
EVT-378587,Event,EVT-378587,CLM-378587,Collision,Single Vehicle Collision,1/23/2015,23,Sunday,Columbus,NY,43.237398,-74.353348,Major Damage,Wind,Dry,1,1,0,NO,N,No,
EVT-420948,Event,EVT-420948,CLM-420948,Collision,Multi-vehicle Collision,2/19/2015,7,Saturday,Northbrook,NY,43.054786,-76.362564,Minor Damage,Unknown,Wet,3,2,0,?,N,No,
EVT-457188,Event,EVT-457188,CLM-457188,Collision,Multi-vehicle Collision,2/8/2015,8,Tuesday,Hillsdale,NY,44.140099,-74.136182,Minor Damage,Unknown,Under Construction,3,1,0,?,Y,Yes,RING-014
EVT-118236,Event,EVT-118236,CLM-118236,Collision,Single Vehicle Collision,2/4/2015,17,Monday,Northbrook,WV,38.957442,-78.97854,Total Loss,Fog,Icy,1,1,0,YES,N,No,
EVT-987524,Event,EVT-987524,CLM-987524,Collision,Multi-vehicle Collision,2/22/2015,10,Monday,Northbrook,NY,42.049306,-74.63817,Minor Damage,Fog,Dry,3,0,0,NO,N,No,
EVT-490596,Event,EVT-490596,CLM-490596,Theft,Vehicle Theft,1/14/2015,9,Wednesday,Columbus,WV,39.276129,-79.217042,Minor Damage,Unknown,Under Construction,1,0,0,NO,N,No,
EVT-524215,Event,EVT-524215,CLM-524215,Collision,Single Vehicle Collision,1/6/2015,2,Saturday,Hillsdale,SC,32.629504,-81.302336,Total Loss,Fog,Wet,1,1,0,YES,N,No,
EVT-913464,Event,EVT-913464,CLM-913464,Collision,Multi-vehicle Collision,1/19/2015,18,Wednesday,Riverwood,WV,39.106426,-80.220833,Minor Damage,Clear,Unknown,3,0,0,NO,N,No,
EVT-398484,Event,EVT-398484,CLM-398484,Theft,Vehicle Theft,1/24/2015,4,Tuesday,Arlington,VA,37.764548,-78.749228,Minor Damage,Unknown,Dry,1,2,0,NO,N,No,
EVT-752504,Event,EVT-752504,CLM-752504,Collision,Single Vehicle Collision,1/27/2015,12,Friday,Columbus,NY,43.625077,-74.120605,Total Loss,Ice,Icy,1,0,0,YES,Y,Yes,RING-018
EVT-449263,Event,EVT-449263,CLM-449263,Collision,Single Vehicle Collision,1/13/2015,15,Tuesday,Northbrook,NY,42.713382,-74.560936,Major Damage,Snow,Gravel,1,1,0,YES,Y,No,
EVT-844007,Event,EVT-844007,CLM-844007,Theft,Vehicle Theft,1/15/2015,9,Wednesday,Springfield,VA,37.76465,-78.943516,Trivial Damage,Rain,Wet,1,1,0,?,N,No,
EVT-686522,Event,EVT-686522,CLM-686522,Collision,Single Vehicle Collision,2/4/2015,6,Friday,Arlington,SC,34.355552,-82.155947,Major Damage,Clear,Icy,1,0,0,NO,Y,Yes,RING-018
EVT-670142,Event,EVT-670142,CLM-670142,Collision,Multi-vehicle Collision,1/4/2015,11,Wednesday,Springfield,SC,34.23515,-79.993882,Major Damage,Clear,Unknown,4,0,0,NO,Y,No,
EVT-607687,Event,EVT-607687,CLM-607687,Collision,Multi-vehicle Collision,1/14/2015,13,Sunday,Columbus,PA,40.719708,-78.765901,Total Loss,Fog,Under Construction,3,1,0,?,N,No,
EVT-967713,Event,EVT-967713,CLM-967713,Collision,Multi-vehicle Collision,1/27/2015,4,Friday,Springfield,NC,36.036839,-79.39757,Minor Damage,Fog,Gravel,3,2,0,YES,N,No,
EVT-291902,Event,EVT-291902,CLM-291902,Collision,Multi-vehicle Collision,2/12/2015,20,Tuesday,Columbus,NY,42.661201,-76.019895,Minor Damage,Clear,Wet,3,1,0,?,N,No,
EVT-149839,Event,EVT-149839,CLM-149839,Collision,Multi-vehicle Collision,2/3/2015,0,Tuesday,Riverwood,VA,36.953887,-78.556663,Major Damage,Ice,Wet,3,1,0,?,N,No,
EVT-840225,Event,EVT-840225,CLM-840225,Collision,Multi-vehicle Collision,1/26/2015,18,Tuesday,Hillsdale,WV,38.353079,-80.212438,Total Loss,Fog,Unknown,4,2,0,YES,Y,Yes,RING-016
EVT-643226,Event,EVT-643226,CLM-643226,Collision,Single Vehicle Collision,1/9/2015,6,Tuesday,Northbrook,NY,42.508346,-76.367599,Minor Damage,Clear,Under Construction,1,1,0,?,N,No,
EVT-535879,Event,EVT-535879,CLM-535879,Collision,Single Vehicle Collision,2/17/2015,23,Monday,Hillsdale,VA,36.009646,-78.629214,Total Loss,Rain,Under Construction,1,2,0,YES,N,No,
