:START_ID,:END_ID,:TYPE,entity_type,ring_suspicion,pagerank,weight,connection_strength,first_seen_date,last_seen_date,event_time
NF-CUST-IN-5242-4923,CUST-IN-5242-4923,DESCRIBES_ENTITY,Customer,0.539,0.5776,0.5776,0.4722,08/01/2015,02/01/2015,08/01/2015
NF-CUST-OH-4388-1496,CUST-OH-4388-1496,DESCRIBES_ENTITY,Customer,0.059,0.2954,0.2954,0.2756,09/01/2015,01/01/2015,09/01/2015
NF-CUST-OH-2937-5022,CUST-OH-2937-5022,DESCRIBES_ENTITY,Customer,0.318,0.3846,0.3846,0.3438,03/01/2015,08/01/2015,03/01/2015
NF-CUST-IN-8682-1574,CUST-IN-8682-1574,DESCRIBES_ENTITY,Customer,0.306,0.1328,0.1328,0.1112,03/01/2015,09/01/2015,03/01/2015
NF-CUST-OH-8288-6831,CUST-OH-8288-6831,DESCRIBES_ENTITY,Customer,0.051,0.2803,0.2803,0.2724,05/01/2015,07/01/2015,05/01/2015
NF-CUST-OH-8829-4721,CUST-OH-8829-4721,DESCRIBES_ENTITY,Customer,0.088,0.0986,0.0986,0.0907,05/01/2015,08/01/2015,05/01/2015
NF-CUST-IL-9187-1596,CUST-IL-9187-1596,DESCRIBES_ENTITY,Customer,0.065,0.3942,0.3942,0.3345,03/01/2015,07/01/2015,03/01/2015
NF-CUST-IL-2125-9710,CUST-IL-2125-9710,DESCRIBES_ENTITY,Customer,0.08,0.3343,0.3343,0.2856,04/01/2015,01/01/2015,04/01/2015
NF-CUST-IN-6024-4468,CUST-IN-6024-4468,DESCRIBES_ENTITY,Customer,0.602,0.5901,0.5901,0.5641,06/01/2015,06/01/2015,06/01/2015
NF-CUST-OH-9769-1709,CUST-OH-9769-1709,DESCRIBES_ENTITY,Customer,0.293,0.1367,0.1367,0.1103,01/01/2015,04/01/2015,01/01/2015
NF-CUST-IL-6302-7146,CUST-IL-6302-7146,DESCRIBES_ENTITY,Customer,0.183,0.1025,0.1025,0.1017,07/01/2015,05/01/2015,07/01/2015
NF-CUST-OH-1712-7218,CUST-OH-1712-7218,DESCRIBES_ENTITY,Customer,0.282,0.0751,0.0751,0.0656,09/01/2015,06/01/2015,09/01/2015
NF-CUST-IL-2471-7656,CUST-IL-2471-7656,DESCRIBES_ENTITY,Customer,0.005,0.3474,0.3474,0.2822,09/01/2015,01/01/2015,09/01/2015
NF-CUST-OH-5059-3261,CUST-OH-5059-3261,DESCRIBES_ENTITY,Customer,0.088,0.3902,0.3902,0.3395,05/01/2015,04/01/2015,05/01/2015
NF-CUST-IN-6538-1901,CUST-IN-6538-1901,DESCRIBES_ENTITY,Customer,0.319,0.3802,0.3802,0.3405,04/01/2015,06/01/2015,04/01/2015
NF-CUST-IL-5863-6920,CUST-IL-5863-6920,DESCRIBES_ENTITY,Customer,0.296,0.364,0.364,0.2993,04/01/2015,09/01/2015,04/01/2015
NF-CUST-IL-8968-7411,CUST-IL-8968-7411,DESCRIBES_ENTITY,Customer,0.048,0.0864,0.0864,0.0823,04/01/2015,02/01/2015,04/01/2015
NF-CUST-OH-6500-4765,CUST-OH-6500-4765,DESCRIBES_ENTITY,Customer,0.054,0.2086,0.2086,0.1852,07/01/2015,07/01/2015,07/01/2015
NF-CUST-OH-5477-8745,CUST-OH-5477-8745,DESCRIBES_ENTITY,Customer,0.563,0.6999,0.6999,0.615,01/01/2015,06/01/2015,01/01/2015
NF-CUST-OH-5981-4111,CUST-OH-5981-4111,DESCRIBES_ENTITY,Customer,0.109,0.2339,0.2339,0.2278,07/01/2015,05/01/2015,07/01/2015
NF-CUST-IN-4361-6337,CUST-IN-4361-6337,DESCRIBES_ENTITY,Customer,0.304,0.3109,0.3109,0.2793,03/01/2015,09/01/2015,03/01/2015
NF-CUST-IN-7394-3379,CUST-IN-7394-3379,DESCRIBES_ENTITY,Customer,0.049,0.2553,0.2553,0.2137,07/01/2015,01/01/2015,07/01/2015
NF-CUST-OH-4274-7369,CUST-OH-4274-7369,DESCRIBES_ENTITY,Customer,0.264,0.1121,0.1121,0.0958,04/01/2015,07/01/2015,04/01/2015
NF-CUST-IN-2186-7751,CUST-IN-2186-7751,DESCRIBES_ENTITY,Customer,0.269,0.3126,0.3126,0.2599,09/01/2015,02/01/2015,09/01/2015
NF-CUST-OH-5655-2061,CUST-OH-5655-2061,DESCRIBES_ENTITY,Customer,0.193,0.2541,0.2541,0.2231,03/01/2015,09/01/2015,03/01/2015
NF-CUST-OH-7431-8726,CUST-OH-7431-8726,DESCRIBES_ENTITY,Customer,0.502,0.8177,0.8177,0.709,04/01/2015,05/01/2015,04/01/2015
NF-CUST-IN-6046-9146,CUST-IN-6046-9146,DESCRIBES_ENTITY,Customer,0.772,0.6194,0.6194,0.4985,02/01/2015,07/01/2015,02/01/2015
NF-CUST-OH-5099-1619,CUST-OH-5099-1619,DESCRIBES_ENTITY,Customer,0.863,0.7376,0.7376,0.6267,03/01/2015,05/01/2015,03/01/2015
NF-CUST-IL-5933-4424,CUST-IL-5933-4424,DESCRIBES_ENTITY,Customer,0.161,0.1345,0.1345,0.1304,05/01/2015,09/01/2015,05/01/2015
NF-CUST-OH-9706-2776,CUST-OH-9706-2776,DESCRIBES_ENTITY,Customer,0.089,0.1086,0.1086,0.0937,08/01/2015,08/01/2015,08/01/2015
NF-CUST-IL-1747-3224,CUST-IL-1747-3224,DESCRIBES_ENTITY,Customer,0.439,0.8147,0.8147,0.6607,09/01/2015,07/01/2015,09/01/2015
NF-CUST-OH-5293-6194,CUST-OH-5293-6194,DESCRIBES_ENTITY,Customer,0.316,0.0922,0.0922,0.0911,08/01/2015,01/01/2015,08/01/2015
NF-CUST-OH-9409-4445,CUST-OH-9409-4445,DESCRIBES_ENTITY,Customer,0.475,0.561,0.561,0.5124,05/01/2015,09/01/2015,05/01/2015
NF-CUST-OH-4426-8963,CUST-OH-4426-8963,DESCRIBES_ENTITY,Customer,0.284,0.2958,0.2958,0.2843,06/01/2015,06/01/2015,06/01/2015
NF-CUST-IL-3653-6040,CUST-IL-3653-6040,DESCRIBES_ENTITY,Customer,0.155,0.2154,0.2154,0.1973,05/01/2015,08/01/2015,05/01/2015
NF-CUST-IL-1148-9178,CUST-IL-1148-9178,DESCRIBES_ENTITY,Customer,0.048,0.3151,0.3151,0.2902,06/01/2015,07/01/2015,06/01/2015
NF-CUST-IN-8727-6463,CUST-IN-8727-6463,DESCRIBES_ENTITY,Customer,0.304,0.3184,0.3184,0.3,07/01/2015,05/01/2015,07/01/2015
NF-CUST-IN-2678-8004,CUST-IN-2678-8004,DESCRIBES_ENTITY,Customer,0.119,0.0236,0.0236,0.0196,01/01/2015,07/01/2015,01/01/2015
NF-CUST-IL-7405-1721,CUST-IL-7405-1721,DESCRIBES_ENTITY,Customer,0.121,0.396,0.396,0.3378,04/01/2015,01/01/2015,04/01/2015
NF-CUST-IL-6296-6796,CUST-IL-6296-6796,DESCRIBES_ENTITY,Customer,0.725,0.7785,0.7785,0.6505,02/01/2015,04/01/2015,02/01/2015
NF-CUST-IL-8398-7974,CUST-IL-8398-7974,DESCRIBES_ENTITY,Customer,0.234,0.3639,0.3639,0.3548,09/01/2015,07/01/2015,09/01/2015
NF-CUST-IL-2415-8551,CUST-IL-2415-8551,DESCRIBES_ENTITY,Customer,0.143,0.2929,0.2929,0.2492,07/01/2015,04/01/2015,07/01/2015
NF-CUST-OH-4055-1549,CUST-OH-4055-1549,DESCRIBES_ENTITY,Customer,0.242,0.0808,0.0808,0.0785,09/01/2015,03/01/2015,09/01/2015
NF-CUST-OH-6670-3614,CUST-OH-6670-3614,DESCRIBES_ENTITY,Customer,0.343,0.3666,0.3666,0.2953,07/01/2015,05/01/2015,07/01/2015
NF-CUST-IN-5116-6126,CUST-IN-5116-6126,DESCRIBES_ENTITY,Customer,0.062,0.2324,0.2324,0.2204,06/01/2015,03/01/2015,06/01/2015
NF-CUST-IL-4769-4822,CUST-IL-4769-4822,DESCRIBES_ENTITY,Customer,0.282,0.2723,0.2723,0.2414,03/01/2015,09/01/2015,03/01/2015
NF-CUST-IN-7358-8422,CUST-IN-7358-8422,DESCRIBES_ENTITY,Customer,0.606,0.8757,0.8757,0.859,08/01/2015,07/01/2015,08/01/2015
NF-CUST-IN-4927-9388,CUST-IN-4927-9388,DESCRIBES_ENTITY,Customer,0.325,0.2169,0.2169,0.1772,05/01/2015,07/01/2015,05/01/2015
NF-CUST-IN-1309-5544,CUST-IN-1309-5544,DESCRIBES_ENTITY,Customer,0.047,0.1598,0.1598,0.1389,09/01/2015,03/01/2015,09/01/2015
NF-CUST-IL-2611-2294,CUST-IL-2611-2294,DESCRIBES_ENTITY,Customer,0.53,0.4144,0.4144,0.3837,02/01/2015,03/01/2015,02/01/2015
NF-CUST-OH-2807-6089,CUST-OH-2807-6089,DESCRIBES_ENTITY,Customer,0.046,0.249,0.249,0.2337,03/01/2015,08/01/2015,03/01/2015
NF-CUST-IN-8985-7192,CUST-IN-8985-7192,DESCRIBES_ENTITY,Customer,0.209,0.3752,0.3752,0.3102,07/01/2015,02/01/2015,07/01/2015
NF-CUST-IL-5478-4322,CUST-IL-5478-4322,DESCRIBES_ENTITY,Customer,0.128,0.0836,0.0836,0.0815,05/01/2015,03/01/2015,05/01/2015
NF-CUST-IL-6008-5537,CUST-IL-6008-5537,DESCRIBES_ENTITY,Customer,0.748,0.7384,0.7384,0.6632,06/01/2015,02/01/2015,06/01/2015
NF-CUST-OH-3903-1379,CUST-OH-3903-1379,DESCRIBES_ENTITY,Customer,0.014,0.0296,0.0296,0.026,05/01/2015,08/01/2015,05/01/2015
NF-CUST-IL-6299-6486,CUST-IL-6299-6486,DESCRIBES_ENTITY,Customer,0.004,0.388,0.388,0.3628,09/01/2015,04/01/2015,09/01/2015
NF-CUST-OH-2082-9201,CUST-OH-2082-9201,DESCRIBES_ENTITY,Customer,0.149,0.2039,0.2039,0.1965,03/01/2015,07/01/2015,03/01/2015
NF-CUST-IN-5130-4054,CUST-IN-5130-4054,DESCRIBES_ENTITY,Customer,0.893,0.4718,0.4718,0.4139,08/01/2015,07/01/2015,08/01/2015
NF-CUST-IL-1849-9789,CUST-IL-1849-9789,DESCRIBES_ENTITY,Customer,0.127,0.066,0.066,0.0601,08/01/2015,06/01/2015,08/01/2015
NF-CUST-OH-1877-9846,CUST-OH-1877-9846,DESCRIBES_ENTITY,Customer,0.464,0.4603,0.4603,0.4372,02/01/2015,07/01/2015,02/01/2015
NF-CUST-IL-3263-2308,CUST-IL-3263-2308,DESCRIBES_ENTITY,Customer,0.236,0.3866,0.3866,0.3526,06/01/2015,07/01/2015,06/01/2015
NF-CUST-IN-1461-6904,CUST-IN-1461-6904,DESCRIBES_ENTITY,Customer,0.033,0.2621,0.2621,0.2279,02/01/2015,08/01/2015,02/01/2015
NF-CUST-OH-3360-4974,CUST-OH-3360-4974,DESCRIBES_ENTITY,Customer,0.47,0.4935,0.4935,0.4817,02/01/2015,04/01/2015,02/01/2015
NF-CUST-OH-5323-3957,CUST-OH-5323-3957,DESCRIBES_ENTITY,Customer,0.632,0.8826,0.8826,0.8276,05/01/2015,01/01/2015,05/01/2015
NF-CUST-OH-1181-4563,CUST-OH-1181-4563,DESCRIBES_ENTITY,Customer,0.175,0.1263,0.1263,0.104,02/01/2015,07/01/2015,02/01/2015
NF-CUST-OH-2126-5740,CUST-OH-2126-5740,DESCRIBES_ENTITY,Customer,0.621,0.413,0.413,0.3485,04/01/2015,01/01/2015,04/01/2015
NF-CUST-OH-9355-9552,CUST-OH-9355-9552,DESCRIBES_ENTITY,Customer,0.498,0.6799,0.6799,0.6534,07/01/2015,08/01/2015,07/01/2015
NF-CUST-IL-7375-1461,CUST-IL-7375-1461,DESCRIBES_ENTITY,Customer,0.119,0.0173,0.0173,0.0166,05/01/2015,03/01/2015,05/01/2015
NF-CUST-IL-8120-1330,CUST-IL-8120-1330,DESCRIBES_ENTITY,Customer,0.178,0.0917,0.0917,0.0864,05/01/2015,08/01/2015,05/01/2015
NF-CUST-OH-1681-4640,CUST-OH-1681-4640,DESCRIBES_ENTITY,Customer,0.852,0.8264,0.8264,0.6893,08/01/2015,08/01/2015,08/01/2015
NF-CUST-IL-5947-5154,CUST-IL-5947-5154,DESCRIBES_ENTITY,Customer,0.333,0.3493,0.3493,0.3039,08/01/2015,03/01/2015,08/01/2015
NF-CUST-OH-8432-4458,CUST-OH-8432-4458,DESCRIBES_ENTITY,Customer,0.574,0.7518,0.7518,0.7121,03/01/2015,04/01/2015,03/01/2015
NF-CUST-OH-2839-1974,CUST-OH-2839-1974,DESCRIBES_ENTITY,Customer,0.15,0.3739,0.3739,0.3574,02/01/2015,07/01/2015,02/01/2015
NF-CUST-IL-4755-4089,CUST-IL-4755-4089,DESCRIBES_ENTITY,Customer,0.595,0.4884,0.4884,0.3982,02/01/2015,06/01/2015,02/01/2015
NF-CUST-OH-7519-6878,CUST-OH-7519-6878,DESCRIBES_ENTITY,Customer,0.57,0.57,0.57,0.4759,09/01/2015,08/01/2015,09/01/2015
NF-CUST-IN-2267-5576,CUST-IN-2267-5576,DESCRIBES_ENTITY,Customer,0.056,0.3902,0.3902,0.3533,09/01/2015,07/01/2015,09/01/2015
NF-CUST-IL-9425-7922,CUST-IL-9425-7922,DESCRIBES_ENTITY,Customer,0.24,0.2268,0.2268,0.1832,05/01/2015,02/01/2015,05/01/2015
NF-CUST-IL-3955-9876,CUST-IL-3955-9876,DESCRIBES_ENTITY,Customer,0.166,0.0307,0.0307,0.0271,05/01/2015,05/01/2015,05/01/2015
NF-CUST-IL-8898-3022,CUST-IL-8898-3022,DESCRIBES_ENTITY,Customer,0.534,0.7567,0.7567,0.7276,01/01/2015,08/01/2015,01/01/2015
NF-CUST-IN-8181-9407,CUST-IN-8181-9407,DESCRIBES_ENTITY,Customer,0.11,0.3085,0.3085,0.2747,02/01/2015,07/01/2015,02/01/2015
NF-CUST-OH-2777-9589,CUST-OH-2777-9589,DESCRIBES_ENTITY,Customer,0.024,0.2405,0.2405,0.2171,05/01/2015,07/01/2015,05/01/2015
NF-CUST-IN-8426-8491,CUST-IN-8426-8491,DESCRIBES_ENTITY,Customer,0.208,0.279,0.279,0.2526,08/01/2015,06/01/2015,08/01/2015
NF-CUST-OH-5778-6743,CUST-OH-5778-6743,DESCRIBES_ENTITY,Customer,0.217,0.22,0.22,0.2164,01/01/2015,08/01/2015,01/01/2015
NF-CUST-IL-8731-1698,CUST-IL-8731-1698,DESCRIBES_ENTITY,Customer,0.204,0.0916,0.0916,0.0769,09/01/2015,02/01/2015,09/01/2015
NF-CUST-IL-9945-4041,CUST-IL-9945-4041,DESCRIBES_ENTITY,Customer,0.739,0.7013,0.7013,0.5925,03/01/2015,07/01/2015,03/01/2015
NF-CUST-OH-7277-3475,CUST-OH-7277-3475,DESCRIBES_ENTITY,Customer,0.105,0.1793,0.1793,0.162,04/01/2015,05/01/2015,04/01/2015
NF-CUST-IL-5225-9557,CUST-IL-5225-9557,DESCRIBES_ENTITY,Customer,0.028,0.1379,0.1379,0.1188,02/01/2015,01/01/2015,02/01/2015
NF-CUST-IN-3675-5471,CUST-IN-3675-5471,DESCRIBES_ENTITY,Customer,0.337,0.3898,0.3898,0.379,07/01/2015,03/01/2015,07/01/2015
NF-CUST-IN-5861-6271,CUST-IN-5861-6271,DESCRIBES_ENTITY,Customer,0.218,0.1803,0.1803,0.1496,02/01/2015,03/01/2015,02/01/2015
NF-CUST-OH-4248-3008,CUST-OH-4248-3008,DESCRIBES_ENTITY,Customer,0.404,0.4465,0.4465,0.3809,08/01/2015,07/01/2015,08/01/2015
NF-CUST-IL-5128-8036,CUST-IL-5128-8036,DESCRIBES_ENTITY,Customer,0.732,0.6074,0.6074,0.596,03/01/2015,02/01/2015,03/01/2015
NF-CUST-IL-3567-5851,CUST-IL-3567-5851,DESCRIBES_ENTITY,Customer,0.207,0.2669,0.2669,0.261,06/01/2015,03/01/2015,06/01/2015
NF-CUST-OH-3305-2593,CUST-OH-3305-2593,DESCRIBES_ENTITY,Customer,0.261,0.011,0.011,0.0103,09/01/2015,04/01/2015,09/01/2015
NF-CUST-IN-7790-3264,CUST-IN-7790-3264,DESCRIBES_ENTITY,Customer,0.828,0.4281,0.4281,0.3731,09/01/2015,05/01/2015,09/01/2015
NF-CUST-OH-7995-9868,CUST-OH-7995-9868,DESCRIBES_ENTITY,Customer,0.223,0.3271,0.3271,0.2656,03/01/2015,05/01/2015,03/01/2015
NF-CUST-OH-9879-4090,CUST-OH-9879-4090,DESCRIBES_ENTITY,Customer,0.411,0.4575,0.4575,0.3864,09/01/2015,06/01/2015,09/01/2015
NF-CUST-OH-9677-8229,CUST-OH-9677-8229,DESCRIBES_ENTITY,Customer,0.1,0.0488,0.0488,0.0426,05/01/2015,08/01/2015,05/01/2015
NF-CUST-IL-8304-5085,CUST-IL-8304-5085,DESCRIBES_ENTITY,Customer,0.24,0.0698,0.0698,0.0665,05/01/2015,03/01/2015,05/01/2015
NF-CUST-IN-1273-1761,CUST-IN-1273-1761,DESCRIBES_ENTITY,Customer,0.238,0.3707,0.3707,0.3396,03/01/2015,05/01/2015,03/01/2015
NF-CUST-OH-7869-4038,CUST-OH-7869-4038,DESCRIBES_ENTITY,Customer,0.32,0.2536,0.2536,0.2189,08/01/2015,05/01/2015,08/01/2015
NF-CUST-IN-3328-1393,CUST-IN-3328-1393,DESCRIBES_ENTITY,Customer,0.476,0.4694,0.4694,0.3779,02/01/2015,02/01/2015,02/01/2015
NF-CUST-IN-4486-6947,CUST-IN-4486-6947,DESCRIBES_ENTITY,Customer,0.145,0.059,0.059,0.0558,09/01/2015,08/01/2015,09/01/2015
NF-CUST-OH-5260-2832,CUST-OH-5260-2832,DESCRIBES_ENTITY,Customer,0.141,0.0774,0.0774,0.0741,01/01/2015,07/01/2015,01/01/2015
NF-CUST-IL-4444-7891,CUST-IL-4444-7891,DESCRIBES_ENTITY,Customer,0.279,0.1356,0.1356,0.1215,05/01/2015,05/01/2015,05/01/2015
NF-CUST-IL-6895-7617,CUST-IL-6895-7617,DESCRIBES_ENTITY,Customer,0.526,0.4629,0.4629,0.4309,06/01/2015,09/01/2015,06/01/2015
NF-CUST-IL-8060-9997,CUST-IL-8060-9997,DESCRIBES_ENTITY,Customer,0.261,0.0836,0.0836,0.0765,06/01/2015,03/01/2015,06/01/2015
NF-CUST-IN-3846-2535,CUST-IN-3846-2535,DESCRIBES_ENTITY,Customer,0.843,0.444,0.444,0.4086,02/01/2015,07/01/2015,02/01/2015
NF-CUST-IN-7564-2471,CUST-IN-7564-2471,DESCRIBES_ENTITY,Customer,0.339,0.2498,0.2498,0.2348,03/01/2015,02/01/2015,03/01/2015
NF-CUST-IL-6557-5463,CUST-IL-6557-5463,DESCRIBES_ENTITY,Customer,0.243,0.3294,0.3294,0.3102,09/01/2015,05/01/2015,09/01/2015
NF-CUST-IL-4199-5915,CUST-IL-4199-5915,DESCRIBES_ENTITY,Customer,0.26,0.1939,0.1939,0.184,06/01/2015,09/01/2015,06/01/2015
NF-CUST-IL-2750-9374,CUST-IL-2750-9374,DESCRIBES_ENTITY,Customer,0.213,0.2764,0.2764,0.2738,02/01/2015,02/01/2015,02/01/2015
NF-CUST-IN-5156-1023,CUST-IN-5156-1023,DESCRIBES_ENTITY,Customer,0.314,0.2306,0.2306,0.2129,03/01/2015,01/01/2015,03/01/2015
NF-CUST-IL-1328-4778,CUST-IL-1328-4778,DESCRIBES_ENTITY,Customer,0.338,0.2263,0.2263,0.2153,02/01/2015,06/01/2015,02/01/2015
NF-CUST-IL-7149-5644,CUST-IL-7149-5644,DESCRIBES_ENTITY,Customer,0.319,0.0813,0.0813,0.0782,08/01/2015,08/01/2015,08/01/2015
NF-CUST-IL-2978-7517,CUST-IL-2978-7517,DESCRIBES_ENTITY,Customer,0.199,0.3659,0.3659,0.298,05/01/2015,09/01/2015,05/01/2015
NF-CUST-IL-4267-9184,CUST-IL-4267-9184,DESCRIBES_ENTITY,Customer,0.308,0.3571,0.3571,0.3489,05/01/2015,02/01/2015,05/01/2015
NF-CUST-IN-6150-3463,CUST-IN-6150-3463,DESCRIBES_ENTITY,Customer,0.13,0.0634,0.0634,0.0613,08/01/2015,09/01/2015,08/01/2015
NF-CUST-OH-7712-9837,CUST-OH-7712-9837,DESCRIBES_ENTITY,Customer,0.463,0.7521,0.7521,0.7113,06/01/2015,04/01/2015,06/01/2015
NF-CUST-IL-2358-7873,CUST-IL-2358-7873,DESCRIBES_ENTITY,Customer,0.765,0.498,0.498,0.4127,07/01/2015,04/01/2015,07/01/2015
NF-CUST-IN-9316-6436,CUST-IN-9316-6436,DESCRIBES_ENTITY,Customer,0.596,0.7357,0.7357,0.6012,04/01/2015,09/01/2015,04/01/2015
NF-CUST-OH-3716-3106,CUST-OH-3716-3106,DESCRIBES_ENTITY,Customer,0.282,0.1284,0.1284,0.1281,07/01/2015,01/01/2015,07/01/2015
NF-CUST-IL-4271-5768,CUST-IL-4271-5768,DESCRIBES_ENTITY,Customer,0.322,0.0289,0.0289,0.0259,06/01/2015,08/01/2015,06/01/2015
NF-CUST-OH-2613-6074,CUST-OH-2613-6074,DESCRIBES_ENTITY,Customer,0.742,0.4878,0.4878,0.4079,02/01/2015,01/01/2015,02/01/2015
NF-CUST-IN-5829-4510,CUST-IN-5829-4510,DESCRIBES_ENTITY,Customer,0.84,0.8482,0.8482,0.7517,09/01/2015,04/01/2015,09/01/2015
NF-CUST-OH-2780-8845,CUST-OH-2780-8845,DESCRIBES_ENTITY,Customer,0.08,0.0342,0.0342,0.0278,04/01/2015,04/01/2015,04/01/2015
NF-CUST-OH-1531-2603,CUST-OH-1531-2603,DESCRIBES_ENTITY,Customer,0.288,0.0634,0.0634,0.0569,08/01/2015,02/01/2015,08/01/2015
NF-CUST-IL-5152-2097,CUST-IL-5152-2097,DESCRIBES_ENTITY,Customer,0.19,0.3502,0.3502,0.3072,01/01/2015,06/01/2015,01/01/2015
NF-CUST-IL-8604-4679,CUST-IL-8604-4679,DESCRIBES_ENTITY,Customer,0.019,0.1328,0.1328,0.1246,05/01/2015,07/01/2015,05/01/2015
NF-CUST-OH-3517-1267,CUST-OH-3517-1267,DESCRIBES_ENTITY,Customer,0.191,0.2955,0.2955,0.2471,08/01/2015,07/01/2015,08/01/2015
NF-CUST-IN-4037-1995,CUST-IN-4037-1995,DESCRIBES_ENTITY,Customer,0.345,0.3668,0.3668,0.3299,01/01/2015,08/01/2015,01/01/2015
NF-CUST-IL-1620-1098,CUST-IL-1620-1098,DESCRIBES_ENTITY,Customer,0.146,0.3577,0.3577,0.297,03/01/2015,01/01/2015,03/01/2015
NF-CUST-IN-7403-7984,CUST-IN-7403-7984,DESCRIBES_ENTITY,Customer,0.796,0.5685,0.5685,0.5379,04/01/2015,06/01/2015,04/01/2015
NF-CUST-IL-8767-3284,CUST-IL-8767-3284,DESCRIBES_ENTITY,Customer,0.256,0.3306,0.3306,0.2697,08/01/2015,04/01/2015,08/01/2015
NF-CUST-IN-9515-4564,CUST-IN-9515-4564,DESCRIBES_ENTITY,Customer,0.075,0.0677,0.0677,0.0648,02/01/2015,04/01/2015,02/01/2015
NF-CUST-IL-5767-3195,CUST-IL-5767-3195,DESCRIBES_ENTITY,Customer,0.106,0.0513,0.0513,0.0453,03/01/2015,01/01/2015,03/01/2015
NF-CUST-OH-3910-7990,CUST-OH-3910-7990,DESCRIBES_ENTITY,Customer,0.207,0.1299,0.1299,0.1065,06/01/2015,09/01/2015,06/01/2015
NF-CUST-IL-2258-7737,CUST-IL-2258-7737,DESCRIBES_ENTITY,Customer,0.631,0.7721,0.7721,0.7002,01/01/2015,06/01/2015,01/01/2015
NF-CUST-IL-9849-8298,CUST-IL-9849-8298,DESCRIBES_ENTITY,Customer,0.159,0.0328,0.0328,0.0263,07/01/2015,02/01/2015,07/01/2015
NF-CUST-IL-8903-8060,CUST-IL-8903-8060,DESCRIBES_ENTITY,Customer,0.061,0.096,0.096,0.0808,09/01/2015,09/01/2015,09/01/2015
NF-CUST-IN-8032-4096,CUST-IN-8032-4096,DESCRIBES_ENTITY,Customer,0.213,0.2131,0.2131,0.1784,03/01/2015,04/01/2015,03/01/2015
NF-CUST-IN-4149-6899,CUST-IN-4149-6899,DESCRIBES_ENTITY,Customer,0.783,0.5598,0.5598,0.5334,02/01/2015,09/01/2015,02/01/2015
NF-CUST-IN-4145-4772,CUST-IN-4145-4772,DESCRIBES_ENTITY,Customer,0.743,0.7158,0.7158,0.7107,03/01/2015,07/01/2015,03/01/2015
NF-CUST-OH-8184-3568,CUST-OH-8184-3568,DESCRIBES_ENTITY,Customer,0.117,0.0156,0.0156,0.0143,01/01/2015,01/01/2015,01/01/2015
NF-CUST-IL-4873-9275,CUST-IL-4873-9275,DESCRIBES_ENTITY,Customer,0.561,0.6842,0.6842,0.5889,04/01/2015,07/01/2015,04/01/2015
NF-CUST-IN-1597-8616,CUST-IN-1597-8616,DESCRIBES_ENTITY,Customer,0.126,0.0483,0.0483,0.0408,06/01/2015,07/01/2015,06/01/2015
NF-CUST-IL-8658-4072,CUST-IL-8658-4072,DESCRIBES_ENTITY,Customer,0.065,0.2271,0.2271,0.1872,09/01/2015,03/01/2015,09/01/2015
NF-CUST-OH-4065-7065,CUST-OH-4065-7065,DESCRIBES_ENTITY,Customer,0.291,0.219,0.219,0.2005,02/01/2015,05/01/2015,02/01/2015
NF-CUST-IL-6230-8623,CUST-IL-6230-8623,DESCRIBES_ENTITY,Customer,0.348,0.3384,0.3384,0.307,04/01/2015,09/01/2015,04/01/2015
NF-CUST-OH-9354-8873,CUST-OH-9354-8873,DESCRIBES_ENTITY,Customer,0.145,0.0378,0.0378,0.0365,08/01/2015,06/01/2015,08/01/2015
NF-CUST-IL-1068-4277,CUST-IL-1068-4277,DESCRIBES_ENTITY,Customer,0.21,0.2795,0.2795,0.2379,06/01/2015,07/01/2015,06/01/2015
NF-CUST-IN-5638-2908,CUST-IN-5638-2908,DESCRIBES_ENTITY,Customer,0.246,0.362,0.362,0.2944,02/01/2015,02/01/2015,02/01/2015
NF-CUST-IN-6208-8757,CUST-IN-6208-8757,DESCRIBES_ENTITY,Customer,0.182,0.2626,0.2626,0.2274,07/01/2015,02/01/2015,07/01/2015
NF-CUST-IL-5831-5940,CUST-IL-5831-5940,DESCRIBES_ENTITY,Customer,0.809,0.7204,0.7204,0.6977,03/01/2015,01/01/2015,03/01/2015
NF-CUST-OH-3376-7879,CUST-OH-3376-7879,DESCRIBES_ENTITY,Customer,0.309,0.1757,0.1757,0.1753,05/01/2015,04/01/2015,05/01/2015
NF-CUST-IL-4459-8524,CUST-IL-4459-8524,DESCRIBES_ENTITY,Customer,0.459,0.8218,0.8218,0.7688,06/01/2015,01/01/2015,06/01/2015
NF-CUST-IL-1566-1403,CUST-IL-1566-1403,DESCRIBES_ENTITY,Customer,0.051,0.1579,0.1579,0.1486,03/01/2015,09/01/2015,03/01/2015
NF-CUST-IN-4219-4495,CUST-IN-4219-4495,DESCRIBES_ENTITY,Customer,0.739,0.8124,0.8124,0.7338,05/01/2015,08/01/2015,05/01/2015
NF-CUST-IN-6132-2320,CUST-IN-6132-2320,DESCRIBES_ENTITY,Customer,0.02,0.3597,0.3597,0.2998,01/01/2015,06/01/2015,01/01/2015
NF-CUST-OH-8044-9316,CUST-OH-8044-9316,DESCRIBES_ENTITY,Customer,0.091,0.2112,0.2112,0.1712,06/01/2015,09/01/2015,06/01/2015
NF-CUST-IN-5535-3227,CUST-IN-5535-3227,DESCRIBES_ENTITY,Customer,0.023,0.0689,0.0689,0.0664,06/01/2015,07/01/2015,06/01/2015
