:START_ID,:END_ID,:TYPE,vehicle_role,damage_severity,vehicle_claim_amount,total_loss,vehicle_towed,weight,connection_strength,first_seen_date,last_seen_date,event_time
CLM-672416,VEH-83P60EPL60VRAU0PZ,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,43680.0,No,No,0.8736,0.7617,02/01/2015,08/01/2015,02/01/2015
CLM-545506,VEH-3B9PVDCLX3U53WHSL,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,36890.0,Yes,No,0.7378,0.6905,07/01/2015,03/01/2015,07/01/2015
CLM-777533,VEH-XJK6135ERWL5PYEF2,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,53340.0,No,Yes,1.0,0.8663,05/01/2015,03/01/2015,05/01/2015
CLM-953334,VEH-D15NEA8639WGF9N1K,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,58410.0,No,No,1.0,0.896,06/01/2015,01/01/2015,06/01/2015
CLM-369781,VEH-H7FUDYCD3B4BJ32WY,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,4560.0,No,No,0.0912,0.0811,02/01/2015,01/01/2015,02/01/2015
CLM-990998,VEH-59WGZC3PAKXNYXBZD,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,77670.0,Yes,No,1.0,0.955,01/01/2015,06/01/2015,01/01/2015
CLM-982678,VEH-UR4XKX2ALAXJ3UK35,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,32760.0,No,No,0.6552,0.588,05/01/2015,05/01/2015,05/01/2015
CLM-646069,VEH-ATEU5F66UYNGGDR63,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,42240.0,Yes,No,0.8448,0.6942,07/01/2015,04/01/2015,07/01/2015
CLM-331683,VEH-M9BZ5NWX74RCA0SK0,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,60720.0,No,No,1.0,0.9291,04/01/2015,07/01/2015,04/01/2015
CLM-364055,VEH-7AB0GLJSBXRK67H17,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,46320.0,Yes,No,0.9264,0.7563,07/01/2015,05/01/2015,07/01/2015
CLM-521854,VEH-7RRUCERJ00JBW34DJ,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,38430.0,Yes,Yes,0.7686,0.658,09/01/2015,06/01/2015,09/01/2015
CLM-737252,VEH-450H5H5Y7DHJ4KEZR,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,52960.0,No,No,1.0,0.9653,02/01/2015,08/01/2015,02/01/2015
CLM-344480,VEH-JT7CPA74FYJDZB5KG,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,42720.0,No,No,0.8544,0.8358,06/01/2015,01/01/2015,06/01/2015
CLM-898519,VEH-XWZ1A6UJDNJMV903K,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,29750.0,No,No,0.595,0.4994,08/01/2015,02/01/2015,08/01/2015
CLM-957816,VEH-KKP36HZK5LGL0JPTH,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,35600.0,Yes,No,0.712,0.6741,09/01/2015,01/01/2015,09/01/2015
CLM-175960,VEH-GYRSNNVED32WS51G0,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,37450.0,No,Yes,0.749,0.6931,02/01/2015,09/01/2015,02/01/2015
CLM-489618,VEH-6ZDLPFBYSC29ATXTH,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,65920.0,No,Yes,1.0,0.9455,03/01/2015,03/01/2015,03/01/2015
CLM-717044,VEH-CKJSP9CKJJSY3CLVU,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,40680.0,No,Yes,0.8136,0.796,04/01/2015,03/01/2015,04/01/2015
CLM-101421,VEH-ZPZPZVXKEVEHE5ZML,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,59360.0,No,Yes,1.0,0.9699,09/01/2015,01/01/2015,09/01/2015
CLM-793948,VEH-4190RDAEGZB9R8WK6,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,36890.0,Yes,No,0.7378,0.6834,08/01/2015,08/01/2015,08/01/2015
CLM-737483,VEH-4VVZ9B53PD7J6DKDT,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,47740.0,No,No,0.9548,0.919,09/01/2015,09/01/2015,09/01/2015
CLM-695117,VEH-50G3GYUJE8SK2YX7B,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,49700.0,No,No,0.994,0.9103,01/01/2015,02/01/2015,01/01/2015
CLM-167466,VEH-TPPA5NH8YVKH727S2,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,41510.0,Yes,Yes,0.8302,0.7919,01/01/2015,02/01/2015,01/01/2015
CLM-664732,VEH-UBGA6B63NTJKWHE90,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,46830.0,No,No,0.9366,0.7891,04/01/2015,04/01/2015,04/01/2015
CLM-143038,VEH-BE7M61AKX0AVZZCR9,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,29680.0,No,No,0.5936,0.4792,09/01/2015,08/01/2015,09/01/2015
CLM-979963,VEH-84RTCA8X4WV4PRXM8,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,52780.0,Yes,No,1.0,0.8521,05/01/2015,06/01/2015,05/01/2015
CLM-467841,VEH-K5UJRP34A560ZJN1V,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,2940.0,No,No,0.0588,0.0576,06/01/2015,07/01/2015,06/01/2015
CLM-219028,VEH-CS2FL7W8VCFAJDDHL,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,40950.0,No,No,0.819,0.7436,08/01/2015,04/01/2015,08/01/2015
CLM-130156,VEH-L6W7VJ03P3YBD4KTJ,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,26880.0,No,No,0.5376,0.5004,07/01/2015,06/01/2015,07/01/2015
CLM-762951,VEH-BZ9UXKEPW57RVD292,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,46270.0,No,No,0.9254,0.7678,03/01/2015,04/01/2015,03/01/2015
CLM-376879,VEH-S10FNJ44FKGNJUAKN,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,35360.0,No,Yes,0.7072,0.6213,01/01/2015,02/01/2015,01/01/2015
CLM-599031,VEH-9PL3SK5HLU4UKZRKD,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,5390.0,No,No,0.1078,0.1055,06/01/2015,06/01/2015,06/01/2015
CLM-676255,VEH-WYRFZ0M2YS20TECPR,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,40960.0,Yes,No,0.8192,0.752,06/01/2015,04/01/2015,06/01/2015
CLM-985446,VEH-HEY29CT86PEW8475X,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,38080.0,No,No,0.7616,0.7398,06/01/2015,02/01/2015,06/01/2015
CLM-884180,VEH-4TVTKL40TVAEFLG27,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,39040.0,Yes,Yes,0.7808,0.6455,05/01/2015,04/01/2015,05/01/2015
CLM-571462,VEH-5HF30J7R57CLDXWWK,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,53840.0,No,No,1.0,0.9002,04/01/2015,07/01/2015,04/01/2015
CLM-815883,VEH-YTG89Z64AW046X5BR,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,26720.0,No,No,0.5344,0.4372,09/01/2015,04/01/2015,09/01/2015
CLM-258265,VEH-5TCLMBGTZNLY4RPUM,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,54530.0,Yes,Yes,1.0,0.8728,05/01/2015,07/01/2015,05/01/2015
CLM-569714,VEH-FSKFY7E40EGKT4TKF,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,29890.0,No,No,0.5978,0.4795,01/01/2015,04/01/2015,01/01/2015
CLM-180008,VEH-9SPG17KWS1MDV6K7C,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,40880.0,No,No,0.8176,0.6931,05/01/2015,02/01/2015,05/01/2015
CLM-633375,VEH-14GW0EP2SG7ZLY71A,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,53120.0,Yes,No,1.0,0.9928,07/01/2015,08/01/2015,07/01/2015
CLM-556538,VEH-ZXB0B5EE0BL073RBV,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,48020.0,Yes,Yes,0.9604,0.9569,01/01/2015,08/01/2015,01/01/2015
CLM-669501,VEH-KE21YGWTEPWHUL0JE,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,5120.0,No,No,0.1024,0.0959,09/01/2015,01/01/2015,09/01/2015
CLM-963761,VEH-7XJ0NX888UFZB3JLC,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,42420.0,No,No,0.8484,0.8072,05/01/2015,07/01/2015,05/01/2015
CLM-753005,VEH-1WSZ3N8S4619ZT7K4,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,40960.0,No,No,0.8192,0.6784,04/01/2015,03/01/2015,04/01/2015
CLM-454758,VEH-9X3MPKE5EGUYP2XDW,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,38000.0,Yes,No,0.76,0.6322,03/01/2015,04/01/2015,03/01/2015
CLM-698589,VEH-4P8KEEK6ZTA7D1VEC,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,37730.0,Yes,Yes,0.7546,0.6892,06/01/2015,08/01/2015,06/01/2015
CLM-330119,VEH-U8M6DES55PARA0NE2,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,1980.0,No,No,0.0396,0.0362,07/01/2015,03/01/2015,07/01/2015
CLM-164464,VEH-1XHML1ZA98VFEYG05,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,6210.0,No,No,0.1242,0.121,03/01/2015,07/01/2015,03/01/2015
CLM-927354,VEH-FW66X4VUFCXZ9X5AM,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,4000.0,No,No,0.08,0.0663,02/01/2015,06/01/2015,02/01/2015
CLM-231508,VEH-5ZPEBJZGS9TV647XW,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,38640.0,No,No,0.7728,0.7314,07/01/2015,03/01/2015,07/01/2015
CLM-272910,VEH-GT1HPHM3E9539R502,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,5280.0,No,No,0.1056,0.1043,09/01/2015,08/01/2015,09/01/2015
CLM-305758,VEH-4K9W86E2G8Z50GHZB,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,41160.0,No,Yes,0.8232,0.6652,04/01/2015,04/01/2015,04/01/2015
CLM-950542,VEH-906A68NNM1T370F8M,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,47360.0,No,No,0.9472,0.902,07/01/2015,06/01/2015,07/01/2015
CLM-291544,VEH-6055U1G6HAVL50T5U,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,3290.0,No,No,0.0658,0.0557,04/01/2015,05/01/2015,04/01/2015
CLM-388616,VEH-D1N9UJ3X2EWV2GZX8,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,55520.0,Yes,No,1.0,0.8529,03/01/2015,04/01/2015,03/01/2015
CLM-577992,VEH-06NCY59BUGYCTAZH1,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,32400.0,Yes,No,0.648,0.5487,07/01/2015,06/01/2015,07/01/2015
CLM-342830,VEH-64TTKTWJZ2VM8N7DE,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,45000.0,No,Yes,0.9,0.8403,05/01/2015,03/01/2015,05/01/2015
CLM-491170,VEH-2R2298LXPRJJTY75J,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,44880.0,No,No,0.8976,0.8111,06/01/2015,01/01/2015,06/01/2015
CLM-175553,VEH-6XJBKD4X9DBLWHJYX,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,58870.0,Yes,No,1.0,0.9583,08/01/2015,01/01/2015,08/01/2015
CLM-439341,VEH-X2YL9UW18EHU325R3,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,51440.0,No,Yes,1.0,0.8776,09/01/2015,05/01/2015,09/01/2015
CLM-221186,VEH-0R80M0ANFLJUMAALN,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,51520.0,No,No,1.0,0.9836,03/01/2015,03/01/2015,03/01/2015
CLM-868031,VEH-TURTLK084GB38D09Y,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,64720.0,No,Yes,1.0,0.9763,04/01/2015,02/01/2015,04/01/2015
CLM-844117,VEH-F7R31JXK94CUMNGSJ,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,4500.0,No,No,0.09,0.0727,03/01/2015,08/01/2015,03/01/2015
CLM-744557,VEH-FUEVJTRNXA4AY0PJT,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,21490.0,Yes,No,0.4298,0.3996,09/01/2015,08/01/2015,09/01/2015
CLM-159536,VEH-CDVD55E7MJN19LMHS,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,26040.0,No,Yes,0.5208,0.4274,04/01/2015,07/01/2015,04/01/2015
CLM-727109,VEH-EE5HKEST6F7MU3J85,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,43620.0,Yes,Yes,0.8724,0.8669,03/01/2015,03/01/2015,03/01/2015
CLM-155604,VEH-BNJT1P3DCTHKZEJGX,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,31040.0,No,No,0.6208,0.5753,05/01/2015,06/01/2015,05/01/2015
CLM-608443,VEH-XDAG6V76JUAXCYULV,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,71820.0,No,No,1.0,0.8547,09/01/2015,04/01/2015,09/01/2015
CLM-117862,VEH-SE1RWHPA7ANHYK18E,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,43680.0,No,Yes,0.8736,0.8285,03/01/2015,05/01/2015,03/01/2015
CLM-991553,VEH-52R4KLHYV3R466K49,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,63280.0,No,No,1.0,0.9157,07/01/2015,03/01/2015,07/01/2015
CLM-727443,VEH-64CAK1GGXXWBGCD7J,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,2800.0,No,No,0.056,0.0512,03/01/2015,03/01/2015,03/01/2015
CLM-378587,VEH-93CEBMWUZD64CLZFU,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,41760.0,No,Yes,0.8352,0.7311,03/01/2015,09/01/2015,03/01/2015
CLM-420948,VEH-HJ9X1D2CMAD829362,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,50640.0,No,Yes,1.0,0.8757,06/01/2015,04/01/2015,06/01/2015
CLM-457188,VEH-VU2EFU61DAGDHCDZB,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,55280.0,No,No,1.0,0.9175,02/01/2015,02/01/2015,02/01/2015
CLM-118236,VEH-CSRD9UEXTEBMBBS65,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,32160.0,Yes,No,0.6432,0.6301,09/01/2015,07/01/2015,09/01/2015
CLM-987524,VEH-SGWZX49MHF74E6G8P,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,41600.0,No,No,0.832,0.6786,09/01/2015,09/01/2015,09/01/2015
CLM-490596,VEH-9EC6F01DCNBVWNLXD,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,1960.0,No,Yes,0.0392,0.0333,02/01/2015,08/01/2015,02/01/2015
CLM-524215,VEH-KCNHRWVYG9DDEY2WZ,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,55120.0,Yes,No,1.0,0.9945,03/01/2015,04/01/2015,03/01/2015
CLM-913464,VEH-3MWP2S482CB140XMV,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,23760.0,No,No,0.4752,0.4013,06/01/2015,08/01/2015,06/01/2015
CLM-398484,VEH-MTNJAMMB6MSECS8HB,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,2580.0,No,No,0.0516,0.0455,03/01/2015,08/01/2015,03/01/2015
CLM-752504,VEH-NKNAK10FZLM5HGZR7,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,66560.0,Yes,No,1.0,0.9634,01/01/2015,05/01/2015,01/01/2015
CLM-449263,VEH-1ESB5LSR99438A73H,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,54320.0,No,No,1.0,0.869,06/01/2015,01/01/2015,06/01/2015
CLM-844007,VEH-6SK6LECZDP21MGPUV,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,3360.0,No,No,0.0672,0.0644,07/01/2015,07/01/2015,07/01/2015
CLM-686522,VEH-82Z0DYKF7W5EZ56L8,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,35000.0,No,No,0.7,0.6842,07/01/2015,04/01/2015,07/01/2015
CLM-670142,VEH-HNDTEUDMECG1WU0VU,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,39600.0,No,Yes,0.792,0.6346,05/01/2015,04/01/2015,05/01/2015
CLM-607687,VEH-CU2ZTC0WY36S7ZH8R,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,49120.0,Yes,No,0.9824,0.9592,08/01/2015,06/01/2015,08/01/2015
CLM-967713,VEH-TYBEJNVZ6Y8K67MPD,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,35980.0,No,Yes,0.7196,0.639,05/01/2015,07/01/2015,05/01/2015
CLM-291902,VEH-ZLSEEE5KWX5MYPL9L,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,32520.0,No,Yes,0.6504,0.5502,03/01/2015,04/01/2015,03/01/2015
CLM-149839,VEH-5XRYVF892SL4VE963,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,40740.0,No,Yes,0.8148,0.7357,04/01/2015,03/01/2015,04/01/2015
CLM-840225,VEH-TSSR677EEDVPZUNLH,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,47320.0,Yes,No,0.9464,0.8103,02/01/2015,01/01/2015,02/01/2015
CLM-643226,VEH-XMVY0BVM0DPT61W4P,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,42720.0,No,Yes,0.8544,0.7092,03/01/2015,07/01/2015,03/01/2015
CLM-535879,VEH-0L0GFMDR91AE5G26K,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,43080.0,Yes,No,0.8616,0.7164,03/01/2015,01/01/2015,03/01/2015
CLM-746630,VEH-8PBJ69P2CG5AW2JAR,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,59710.0,No,No,1.0,0.9204,01/01/2015,01/01/2015,01/01/2015
CLM-598308,VEH-XGDPGP1MBC794AJVT,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,38850.0,No,Yes,0.777,0.7486,05/01/2015,08/01/2015,05/01/2015
CLM-720356,VEH-ZGF2C70R4D0Z4N4V2,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,3870.0,No,No,0.0774,0.0722,04/01/2015,09/01/2015,04/01/2015
CLM-724752,VEH-P7X89RPDN0UG0XTGL,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,29820.0,No,Yes,0.5964,0.5266,04/01/2015,01/01/2015,04/01/2015
CLM-148498,VEH-27BGKM7YDRTFHKLHV,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,2730.0,No,Yes,0.0546,0.0473,04/01/2015,07/01/2015,04/01/2015
CLM-110122,VEH-168LYCKU14C3FAFEN,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,54950.0,No,Yes,1.0,0.8227,01/01/2015,09/01/2015,01/01/2015
CLM-281388,VEH-VHMJBLMG56BH6FTGL,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,55090.0,Yes,No,1.0,0.935,06/01/2015,07/01/2015,06/01/2015
CLM-728600,VEH-C73F4P7YSCK5LM4AV,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,45360.0,Yes,No,0.9072,0.8127,02/01/2015,08/01/2015,02/01/2015
CLM-231548,VEH-KTNEC9VSZGG24UZ8B,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,47700.0,No,No,0.954,0.8759,08/01/2015,02/01/2015,08/01/2015
CLM-531160,VEH-DN9PKT6HGP4CMJA8V,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,33880.0,No,Yes,0.6776,0.6298,03/01/2015,08/01/2015,03/01/2015
CLM-889003,VEH-NRZX6SPV5PKXDP652,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,40560.0,Yes,Yes,0.8112,0.7156,09/01/2015,08/01/2015,09/01/2015
CLM-193213,VEH-ESCLWNTXKHL0CVPGE,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,45440.0,Yes,No,0.9088,0.7713,08/01/2015,04/01/2015,08/01/2015
CLM-557218,VEH-5BZL923UHCVKE0M0V,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,3760.0,No,No,0.0752,0.0621,06/01/2015,02/01/2015,06/01/2015
CLM-125591,VEH-YJWM9V341EP63E11A,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,46160.0,Yes,No,0.9232,0.8479,03/01/2015,09/01/2015,03/01/2015
CLM-227244,VEH-DBAYNNYZCFY26931Y,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,59680.0,Yes,No,1.0,0.8269,07/01/2015,01/01/2015,07/01/2015
CLM-791425,VEH-NHGXCFF156W9WY8SJ,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,3360.0,No,No,0.0672,0.0606,08/01/2015,07/01/2015,08/01/2015
CLM-354455,VEH-FGB6TP8D2JZCWKWV0,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,35140.0,No,No,0.7028,0.6875,08/01/2015,04/01/2015,08/01/2015
CLM-601042,VEH-2ADJX0V451KD1W6VU,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,31570.0,Yes,No,0.6314,0.5237,03/01/2015,03/01/2015,03/01/2015
CLM-433663,VEH-JUCPKYVYB0ABNBS3Z,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,52920.0,Yes,No,1.0,0.8333,03/01/2015,06/01/2015,03/01/2015
CLM-471938,VEH-BWCSVX2HBEPD3R1XZ,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,54810.0,No,No,1.0,0.9845,04/01/2015,05/01/2015,04/01/2015
CLM-564654,VEH-X5JAVU6JH34Z53J63,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,33600.0,No,No,0.672,0.607,04/01/2015,04/01/2015,04/01/2015
CLM-645723,VEH-5ECPX0SP2YG3BLYMZ,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,2100.0,No,Yes,0.042,0.037,01/01/2015,02/01/2015,01/01/2015
CLM-573572,VEH-G5RY6YR46FTMZMUD9,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,40040.0,No,No,0.8008,0.7959,07/01/2015,01/01/2015,07/01/2015
CLM-437960,VEH-7J0UFXM9N5PH5MMJM,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,5520.0,No,Yes,0.1104,0.1024,01/01/2015,08/01/2015,01/01/2015
CLM-649800,VEH-5LRCWUDE8BT2MDMYT,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,55440.0,Yes,No,1.0,0.9757,05/01/2015,05/01/2015,05/01/2015
CLM-544225,VEH-UMBP8ZXP3GG555730,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,3360.0,No,No,0.0672,0.0635,07/01/2015,03/01/2015,07/01/2015
CLM-390256,VEH-DAJ72CD44LYTDBTKD,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,2730.0,No,No,0.0546,0.0526,04/01/2015,08/01/2015,04/01/2015
CLM-488597,VEH-V3AXH4CZNBP76V6CE,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,72320.0,No,Yes,1.0,0.9895,04/01/2015,01/01/2015,04/01/2015
CLM-133889,VEH-NNDRGDHW9LZKAANGA,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,44030.0,No,No,0.8806,0.7426,04/01/2015,08/01/2015,04/01/2015
CLM-931901,VEH-DWGDUWYUUABVPJEZX,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,37940.0,No,Yes,0.7588,0.6991,02/01/2015,08/01/2015,02/01/2015
CLM-769475,VEH-NSGLWUCBXF6FD0F60,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,36260.0,No,Yes,0.7252,0.6485,03/01/2015,03/01/2015,03/01/2015
CLM-844062,VEH-E0F4VSJTM4ZB91N36,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,4800.0,No,No,0.096,0.086,08/01/2015,07/01/2015,08/01/2015
CLM-844129,VEH-1GJHDKSNWJDH39ENT,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,53920.0,Yes,No,1.0,0.8439,08/01/2015,03/01/2015,08/01/2015
CLM-732169,VEH-MPYGAV1H34HR3U4LN,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,47460.0,Yes,No,0.9492,0.8373,06/01/2015,06/01/2015,06/01/2015
CLM-221854,VEH-6VTK17G8SU35JWDZ7,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,38780.0,No,No,0.7756,0.6426,08/01/2015,08/01/2015,08/01/2015
CLM-776950,VEH-YWPRB79THY74P7S5X,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,34370.0,No,No,0.6874,0.63,04/01/2015,01/01/2015,04/01/2015
CLM-291006,VEH-89LAVYFLKXSMK47C8,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,75600.0,No,Yes,1.0,0.9535,07/01/2015,02/01/2015,07/01/2015
CLM-845751,VEH-BPMHT5F4K6H6A4XPS,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,48400.0,Yes,Yes,0.968,0.8951,07/01/2015,07/01/2015,07/01/2015
CLM-889764,VEH-K52XV55KX3XMSG28Z,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,49280.0,No,No,0.9856,0.8892,01/01/2015,06/01/2015,01/01/2015
CLM-929306,VEH-UZW9P72BM9CPEREHT,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,39960.0,No,No,0.7992,0.6662,07/01/2015,09/01/2015,07/01/2015
CLM-515457,VEH-LZTC6CE4FGW9WD6TU,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,53830.0,Yes,Yes,1.0,0.9371,06/01/2015,01/01/2015,06/01/2015
CLM-556270,VEH-9PDP2XW8W29TFG7ZU,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,34720.0,Yes,No,0.6944,0.6836,07/01/2015,05/01/2015,07/01/2015
CLM-908935,VEH-VGYWR8T0X4N9S4LAE,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,67230.0,No,Yes,1.0,0.9193,09/01/2015,07/01/2015,09/01/2015
CLM-525862,VEH-6AMAUP5XWF6EM726T,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,42770.0,Yes,No,0.8554,0.6961,09/01/2015,05/01/2015,09/01/2015
CLM-490514,VEH-NH18RGM1AAF1N6CGH,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,36330.0,No,No,0.7266,0.6362,01/01/2015,09/01/2015,01/01/2015
CLM-774895,VEH-C4CK2TRR195FWYEGT,INVOLVES_VEHICLE,Insured Vehicle,Trivial Damage,2580.0,No,No,0.0516,0.0426,09/01/2015,04/01/2015,09/01/2015
CLM-974522,VEH-USLGBDYM25SV0A4LA,INVOLVES_VEHICLE,Insured Vehicle,Total Loss,34260.0,Yes,Yes,0.6852,0.5504,02/01/2015,02/01/2015,02/01/2015
CLM-669809,VEH-CCY59MVG2FFRB1GRK,INVOLVES_VEHICLE,Insured Vehicle,Major Damage,61520.0,No,Yes,1.0,0.9045,08/01/2015,06/01/2015,08/01/2015
CLM-182953,VEH-TRFLR0G6TDNGEXXPZ,INVOLVES_VEHICLE,Insured Vehicle,Minor Damage,53900.0,No,Yes,1.0,0.9819,08/01/2015,01/01/2015,08/01/2015
