:ID,:LABEL,claim_id,policy_number,incident_date,report_date,claim_open_date,claim_close_date,days_to_report,days_open,days_to_first_contact,days_to_settlement,incident_type,collision_type,incident_severity,incident_state,incident_city,incident_location,incident_hour_of_the_day,time_of_day_band,day_of_week,weather_conditions,road_conditions,speed_limit_zone,traffic_density,number_of_vehicles_involved,at_fault_party,third_party_vehicle_make,third_party_vehicle_year,auto_make,auto_model,auto_year,property_damage,bodily_injuries,witnesses,fatalities,hospitalization_required,emergency_services_called,airbag_deployed,vehicle_towed,total_claim_amount,injury_claim,property_claim,vehicle_claim,salvage_value,rental_reimbursement_paid,subrogation_recovered,claim_payment_method,reserves_set,claim_status,police_report_available,police_report_number,police_statement_available,witness_statement_count,witness_statements_available,documentary_evidence_strength,cctv_footage_available,dashcam_footage_available,cell_phone_data_requested,toxicology_report,authorities_contacted,fraud_reported,fraud_indicators,siu_referral,siu_outcome,potential_subrogation_flag,third_party_indicator_reason,liability_probability_score,primary_liability_pattern,liability_pattern_tags,llm_judge_verdict,llm_judge_confidence,total_legal_rubric_score,evidence_quality_score,liability_clarity_score,damages_quantifiability_score,subrogation_viability_score,rag_confidence_score,rag_generated_summary,adjuster_priority_tier,adjuster_recommended_action,recommended_action,estimated_recovery_amount,estimated_recovery_pct,statute_of_limitations_risk,inter_carrier_recovery_applicable,adjuster_id,adjuster_name,supervisor_id,litigation_flag,arbitration_flag,geo_latitude,geo_longitude,geo_accuracy,claim_submission_channel,claim_submission_device,duplicate_claim_flag,claim_cluster_id,ring_member_flag,payment_account_id,payment_routing_hash,claim_velocity_score,network_repeat_score,shared_entity_count,closed_loop_flag,cross_role_participation_flag,manual_override_flag,manual_override_reasons,staged_accident_flag,claim_padding_flag,role_switching_flag
CLM-445195,Claim,CLM-445195,445195,2/25/2015,2/25/2015,2/25/2015,3/10/2015,5,260,4,128.0,Multi-vehicle Collision,Side Collision,Minor Damage,VA,Springfield,5028 Maple Ridge,21,Night,Sunday,Clear,Gravel,65,Unknown,3,Insured,Toyota,2003.0,Nissan,Maxima,2012,YES,2,0,0,No,Yes,Unknown,No,79090,14380,7190,57520,0.0,331.91,24246.95,EFT,87142.62,Closed - Paid,?,POLICE INCIDENT,YES,0,NO,MODERATE,No,No,No,No,Fire,N,,No,Pending,Yes,Multiple vehicles involved; Property damage reported,70,CONTRACTOR_NEGLIGENCE,INTERSECTION_LIABILITY|CONTRACTOR_NEGLIGENCE,VIABLE_RECOVERY_CASE,0.86,72,5,20,25,22,63,"Incident on 2/25/2015 in Springfield, VA.
Type: Multi-vehicle Collision | Collision: Side Collision
Severity: Minor Damage | Vehicles: 3
Witnesses: 0 | Police Report: ?
Total Claim: $79090",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,39545.0,0.5,HIGH,YES,ADJ-1930,Sandra Bell,SUP-838,No,No,37.39566,-78.661719,High,Email,Tablet,No,,No,PAY-4706D78AB8,abddf6e6d14275e9,0.33,0.12,0,No,No,Yes,High Value >$50K,No,No,No
CLM-938634,Claim,CLM-938634,938634,1/30/2015,1/30/2015,1/30/2015,21/7/2015,4,348,3,165.0,Multi-vehicle Collision,Side Collision,Major Damage,WV,Springfield,7426 Rock Drive,3,Night,Sunday,Wind,Wet,35,Low,3,Insured,Ford,,Dodge,Neon,1995,?,0,0,0,No,Yes,No,Yes,87900,17580,8790,61530,0.0,0.0,13704.3,EFT,100934.7,Closed - Paid,?,POLICE INCIDENT,YES,0,NO,MODERATE,No,No,No,Yes,Police,N,,No,Pending,Yes,Multiple vehicles involved,30,PRODUCT_LIABILITY_AGING_VEHICLE,INTERSECTION_LIABILITY|PRODUCT_LIABILITY_AGING_VEHICLE,INVESTIGATE_FURTHER,0.76,52,0,12,25,15,27,"Incident on 1/30/2015 in Springfield, WV.
Type: Multi-vehicle Collision | Collision: Side Collision
Severity: Major Damage | Vehicles: 3
Witnesses: 0 | Police Report: ?
Total Claim: $87900",P3,REQUEST_ADDITIONAL_INVESTIGATION,Secondary Liability Review Required,21975.0,0.25,HIGH,YES,ADJ-5073,Kevin Wu,SUP-727,No,No,39.114024,-80.311483,Medium,Email,Tablet,No,,No,PAY-7FFAF98434,26ab1b246ac095cf,0.19,0.38,1,No,No,Yes,High Value >$50K,No,No,No
CLM-482495,Claim,CLM-482495,482495,2/6/2015,2/6/2015,2/6/2015,3/8/2015,4,31,1,32.0,Single Vehicle Collision,Rear Collision,Total Loss,WV,Columbus,5771 Best St,22,Night,Wednesday,Unknown,Gravel,Unknown,Moderate,1,Insured,Chevrolet,2009.0,Jeep,Wrangler,1996,?,2,3,0,No,Yes,No,Yes,53400,5340,5340,42720,6408.0,0.0,20048.21,Pending,64609.69,Closed - Paid,YES,POLICE INCIDENT,YES,3,YES,VERY_STRONG,Yes,No,No,Yes,Ambulance,N,,No,Pending,Yes,Independent witnesses available; Police report available for cross-reference,50,PRODUCT_LIABILITY_BRAKE_FAILURE,PRODUCT_LIABILITY_BRAKE_FAILURE|HIT_AND_RUN_RECOVERY|DRAM_SHOP_PREMISES_LIABILITY,STRONG_RECOVERY_CASE,0.91,82,20,18,25,19,45,"Incident on 2/6/2015 in Columbus, WV.
Type: Single Vehicle Collision | Collision: Rear Collision
Severity: Total Loss | Vehicles: 1
Witnesses: 3 | Police Report: YES
Total Claim: $53400",P1,ESCALATE_TO_SUBROGATION_COUNSEL,Refer to Subrogation Specialist for Evidence Review,40050.0,0.75,HIGH,NO,ADJ-1756,Kevin Wu,SUP-584,No,Yes,37.257253,-80.034614,Medium,Call Center,Desktop,No,,No,PAY-6763FD9481,7e542622bec5af64,0.02,0.16,1,No,No,Yes,High Value >$50K,No,No,No
CLM-796005,Claim,CLM-796005,796005,2/8/2015,2/8/2015,2/8/2015,,0,357,4,220.0,Single Vehicle Collision,Rear Collision,Total Loss,SC,Springfield,9818 Cherokee Ave,22,Night,Wednesday,Rain,Dry,35,Unknown,1,Insured,,2003.0,Accura,MDX,1995,YES,2,3,0,Yes,Yes,No,Yes,52030,9460,9460,33110,4966.5,0.0,27710.69,EFT,63306.66,Closed - Paid,NO,NO_POLICE_REPOR,NO,3,YES,VERY_STRONG,No,Yes,No,No,Fire,N,,No,Pending,Yes,Property damage reported; Independent witnesses available,60,CONTRACTOR_NEGLIGENCE,CONTRACTOR_NEGLIGENCE|PRODUCT_LIABILITY_BRAKE_FAILURE|HIT_AND_RUN_RECOVERY|DRAM_SHOP_PREMISES_LIABILITY,STRONG_RECOVERY_CASE,0.91,82,15,20,25,22,54,"Incident on 2/8/2015 in Springfield, SC.
Type: Single Vehicle Collision | Collision: Rear Collision
Severity: Total Loss | Vehicles: 1
Witnesses: 3 | Police Report: NO
Total Claim: $52030",P1,ESCALATE_TO_SUBROGATION_COUNSEL,Refer to Subrogation Specialist for Evidence Review,39022.5,0.75,HIGH,NO,ADJ-1016,Sandra Bell,SUP-255,No,No,34.565599,-81.739671,Low,Mobile App,Unknown,No,,No,PAY-4447CFE320,861d135021285c6f,0.16,0.07,2,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,No
CLM-910604,Claim,CLM-910604,910604,1/13/2015,1/13/2015,1/13/2015,,3,21,5,,Single Vehicle Collision,Front Collision,Minor Damage,VA,Arlington,7819 2nd Ave,16,Rush Hour,Wednesday,Ice,Icy,Unknown,High,1,Insured,Honda,2007.0,Saab,93,2005,NO,0,2,0,No,Yes,No,No,82060,14920,7460,59680,0.0,1192.8,29331.63,EFT,106589.69,Closed - Paid,NO,NO_POLICE_REPOR,NO,2,YES,STRONG,No,Unknown,No,No,Ambulance,N,,No,Pending,Yes,Independent witnesses available,20,HIT_AND_RUN_RECOVERY,HIT_AND_RUN_RECOVERY,VIABLE_RECOVERY_CASE,0.8,60,10,10,25,15,18,"Incident on 1/13/2015 in Arlington, VA.
Type: Single Vehicle Collision | Collision: Front Collision
Severity: Minor Damage | Vehicles: 1
Witnesses: 2 | Police Report: NO
Total Claim: $82060",P2,OPEN_SUBROGATION_FILE,Secondary Liability Review Required,41030.0,0.5,HIGH,NO,ADJ-3767,James Carter,SUP-736,Yes,No,35.994788,-79.49012,High,Walk-In,Desktop,No,,No,PAY-7FCA676C48,d3d677a7e4053440,0.22,0.41,2,No,No,Yes,High Value >$50K,No,No,No
CLM-327488,Claim,CLM-327488,327488,1/18/2015,1/18/2015,1/18/2015,18/1/2015,4,222,4,33.0,Single Vehicle Collision,Front Collision,Minor Damage,NY,Northbrook,1331 Elm Ridge,0,Night,Thursday,Rain,Under Construction,Unknown,Low,1,Shared Fault,Toyota,2002.0,Nissan,Maxima,1997,?,0,3,0,No,Yes,Yes,No,48360,8060,8060,32240,0.0,0.0,6946.21,Check,49466.33,Subrogation Pending,?,POLICE INCIDENT,YES,3,YES,VERY_STRONG,No,No,No,No,Ambulance,N,,No,Pending,Yes,Independent witnesses available,20,HIT_AND_RUN_RECOVERY,HIT_AND_RUN_RECOVERY,INVESTIGATE_FURTHER,0.78,55,10,10,20,15,18,"Incident on 1/18/2015 in Northbrook, NY.
Type: Single Vehicle Collision | Collision: Front Collision
Severity: Minor Damage | Vehicles: 1
Witnesses: 3 | Police Report: ?
Total Claim: $48360",P3,REQUEST_ADDITIONAL_INVESTIGATION,Secondary Liability Review Required,12090.0,0.25,HIGH,NO,ADJ-5902,Thomas Reed,SUP-942,No,No,42.671654,-76.78141,High,Call Center,Unknown,No,,No,PAY-859526CF58,b7318bfc4c1139f3,0.29,0.23,3,No,No,No,,No,No,No
CLM-715202,Claim,CLM-715202,715202,3/1/2015,3/1/2015,3/1/2015,,3,189,0,108.0,Multi-vehicle Collision,Side Collision,Minor Damage,NY,Hillsdale,9240 Britain Ave,1,Night,Sunday,Ice,Icy,25,Moderate,3,Insured,Ford,2007.0,Nissan,Maxima,1997,?,2,1,0,Yes,Yes,Unknown,No,52290,5810,11620,34860,0.0,0.0,20081.11,EFT,64663.4,Closed - Withdrawn,?,POLICE INCIDENT,YES,1,YES,STRONG,Unknown,Yes,No,Yes,Other,N,,No,Pending,Yes,Multiple vehicles involved; Independent witnesses available,70,DRAM_SHOP_PREMISES_LIABILITY,INTERSECTION_LIABILITY|DRAM_SHOP_PREMISES_LIABILITY,VIABLE_RECOVERY_CASE,0.83,67,5,15,25,22,63,"Incident on 3/1/2015 in Hillsdale, NY.
Type: Multi-vehicle Collision | Collision: Side Collision
Severity: Minor Damage | Vehicles: 3
Witnesses: 1 | Police Report: ?
Total Claim: $52290",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,26145.0,0.5,MEDIUM,YES,ADJ-4513,Sandra Bell,SUP-335,No,No,43.909528,-76.272029,Low,Agent Portal,Mobile,No,,No,PAY-9F806A0636,3aa3defd755e7c20,0.31,0.39,2,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,No
CLM-648852,Claim,CLM-648852,648852,2/2/2015,2/2/2015,2/2/2015,,0,51,5,47.0,Multi-vehicle Collision,Rear Collision,Major Damage,SC,Arlington,6668 Andromedia Ridge,19,Daytime,Saturday,Fog,Unknown,Unknown,High,3,Third Party,Honda,,Jeep,Wrangler,2007,YES,0,3,0,No,Yes,No,Yes,68200,12400,12400,43400,0.0,954.72,44989.74,Pending,82260.1,Closed - Denied,?,POLICE INCIDENT,YES,3,YES,VERY_STRONG,Unknown,Unknown,No,No,Police,Y,Prior Claims|No Police,Yes,Fraud Confirmed,Yes,Multiple vehicles involved; Property damage reported; Independent witnesses available,70,CONTRACTOR_NEGLIGENCE,INTERSECTION_LIABILITY|CONTRACTOR_NEGLIGENCE,STRONG_RECOVERY_CASE,0.91,82,15,20,25,22,63,"Incident on 2/2/2015 in Arlington, SC.
Type: Multi-vehicle Collision | Collision: Rear Collision
Severity: Major Damage | Vehicles: 3
Witnesses: 3 | Police Report: ?
Total Claim: $68200",P1,ESCALATE_TO_SUBROGATION_COUNSEL,Refer to Subrogation Specialist for Evidence Review,51150.0,0.75,HIGH,YES,ADJ-5009,Thomas Reed,SUP-376,No,No,35.329327,-81.923802,High,Walk-In,Phone Call,No,RING-004,Yes,PAY-BFDA4CA3A5,1136e27a70cfaa50,0.87,0.85,8,No,No,Yes,High Value >$50K|Fraud Ring Cluster,No,No,No
CLM-516959,Claim,CLM-516959,516959,1/20/2015,1/20/2015,1/20/2015,12/9/2015,5,8,4,186.0,Multi-vehicle Collision,Rear Collision,Major Damage,NY,Columbus,5276 2nd Lane,0,Night,Wednesday,Ice,Wet,Unknown,Unknown,3,Insured,Unknown,2002.0,Jeep,Wrangler,2015,?,2,1,0,Yes,Yes,No,Yes,60750,13500,6750,40500,0.0,0.0,30215.32,Pending,72176.03,Subrogation Pending,NO,NO_POLICE_REPOR,NO,1,YES,MODERATE,No,No,No,Yes,Other,Y,Soft Tissue Only|Late Report|High Value,No,Pending,Yes,Multiple vehicles involved; Independent witnesses available,70,DRAM_SHOP_PREMISES_LIABILITY,INTERSECTION_LIABILITY|DRAM_SHOP_PREMISES_LIABILITY,VIABLE_RECOVERY_CASE,0.83,67,5,15,25,22,63,"Incident on 1/20/2015 in Columbus, NY.
Type: Multi-vehicle Collision | Collision: Rear Collision
Severity: Major Damage | Vehicles: 3
Witnesses: 1 | Police Report: NO
Total Claim: $60750",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,30375.0,0.5,HIGH,YES,ADJ-1690,Kevin Wu,SUP-386,Yes,No,41.422386,-75.113868,Low,Third Party,Tablet,No,,No,PAY-8F14614A37,1450eb819415c3ef,0.8,0.67,6,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,Yes
CLM-984456,Claim,CLM-984456,984456,1/24/2015,1/24/2015,1/24/2015,,2,291,2,113.0,Multi-vehicle Collision,Front Collision,Major Damage,SC,Arlington,2889 Weaver St,2,Night,Sunday,Unknown,Icy,65,Low,3,Shared Fault,Ford,,Volkswagen,Passat,2015,?,0,2,0,No,Yes,No,Yes,65560,11920,11920,41720,0.0,0.0,48995.11,Pending,76011.56,Under Investigation,YES,POLICE INCIDENT,YES,2,YES,VERY_STRONG,No,No,No,Yes,Fire,Y,Late Report|High Value|Soft Tissue Only,No,Pending,Yes,Multiple vehicles involved; Independent witnesses available; Police report available for cross-reference,60,INTERSECTION_LIABILITY,INTERSECTION_LIABILITY,STRONG_RECOVERY_CASE,0.91,81,20,14,25,22,54,"Incident on 1/24/2015 in Arlington, SC.
Type: Multi-vehicle Collision | Collision: Front Collision
Severity: Major Damage | Vehicles: 3
Witnesses: 2 | Police Report: YES
Total Claim: $65560",P1,ESCALATE_TO_SUBROGATION_COUNSEL,Refer to Subrogation Specialist for Evidence Review,49170.0,0.75,HIGH,YES,ADJ-2223,Kevin Wu,SUP-882,No,No,34.179157,-81.924183,High,Call Center,Desktop,No,,No,PAY-9248EC9D04,92520273ed760d3c,0.65,0.92,2,No,No,Yes,High Value >$50K,No,No,Yes
CLM-801331,Claim,CLM-801331,801331,1/4/2015,1/4/2015,1/4/2015,26/3/2015,1,38,2,,Multi-vehicle Collision,Rear Collision,Minor Damage,NY,Arlington,1879 4th Lane,5,Night,Saturday,Unknown,Under Construction,25,Unknown,3,Unknown,Chevrolet,,Mercedes,C300,2012,YES,1,3,0,No,Yes,Yes,No,70290,12780,12780,44730,0.0,0.0,50757.81,Check,72997.93,Closed - Withdrawn,NO,NO_POLICE_REPOR,NO,3,YES,VERY_STRONG,Unknown,No,No,No,Police,N,,No,Pending,Yes,Multiple vehicles involved; Property damage reported; Independent witnesses available,90,CONTRACTOR_NEGLIGENCE,INTERSECTION_LIABILITY|CONTRACTOR_NEGLIGENCE,STRONG_RECOVERY_CASE,0.93,85,15,20,25,25,81,"Incident on 1/4/2015 in Arlington, NY.
Type: Multi-vehicle Collision | Collision: Rear Collision
Severity: Minor Damage | Vehicles: 3
Witnesses: 3 | Police Report: NO
Total Claim: $70290",P1,ESCALATE_TO_SUBROGATION_COUNSEL,Refer to Subrogation Specialist for Evidence Review,52717.5,0.75,HIGH,YES,ADJ-3701,Thomas Reed,SUP-446,No,No,41.599116,-74.25208,High,Mobile App,Tablet,No,,No,PAY-035B201062,f90427c5e7eaa725,0.29,0.23,3,No,No,Yes,High Value >$50K,No,No,No
CLM-786103,Claim,CLM-786103,786103,1/17/2015,1/17/2015,1/17/2015,15/1/2015,4,272,4,273.0,Single Vehicle Collision,Rear Collision,Total Loss,SC,Columbus,5499 Elm Hwy,6,Daytime,Wednesday,Rain,Unknown,65,Unknown,1,Insured,Unknown,2006.0,Suburu,Forrestor,2003,?,2,0,0,Yes,Yes,No,Yes,45000,5000,5000,35000,5250.0,0.0,0.0,EFT,47123.08,Open,YES,POLICE INCIDENT,YES,0,NO,MODERATE,No,Yes,No,No,Ambulance,N,,No,Pending,No,Police report available for cross-reference,30,PRODUCT_LIABILITY_BRAKE_FAILURE,PRODUCT_LIABILITY_BRAKE_FAILURE,INVESTIGATE_FURTHER,0.74,48,10,18,20,0,27,"Incident on 1/17/2015 in Columbus, SC.
Type: Single Vehicle Collision | Collision: Rear Collision
Severity: Total Loss | Vehicles: 1
Witnesses: 0 | Police Report: YES
Total Claim: $45000",P3,REQUEST_ADDITIONAL_INVESTIGATION,Low Subrogation Potential,11250.0,0.25,HIGH,NO,ADJ-4956,James Carter,SUP-654,No,Yes,34.067705,-81.054128,High,Email,Tablet,No,,No,PAY-4C0F73300E,70b89ad9ecb7078b,0.26,0.26,1,No,No,No,,No,No,No
CLM-684193,Claim,CLM-684193,684193,2/4/2015,2/4/2015,2/4/2015,13/11/2015,4,143,2,219.0,Multi-vehicle Collision,Rear Collision,Total Loss,VA,Riverwood,8822 Sky St,21,Night,Tuesday,Rain,Gravel,Unknown,Unknown,3,Shared Fault,,,Suburu,Impreza,2007,YES,2,1,0,Yes,Yes,Yes,Yes,61800,12360,6180,43260,6489.0,0.0,36790.9,Pending,74900.16,Closed - Paid,?,POLICE INCIDENT,YES,1,YES,STRONG,No,No,No,No,Fire,N,,No,Pending,Yes,Multiple vehicles involved; Property damage reported; Independent witnesses available,90,CONTRACTOR_NEGLIGENCE,INTERSECTION_LIABILITY|CONTRACTOR_NEGLIGENCE,STRONG_RECOVERY_CASE,0.9,80,10,20,25,25,81,"Incident on 2/4/2015 in Riverwood, VA.
Type: Multi-vehicle Collision | Collision: Rear Collision
Severity: Total Loss | Vehicles: 3
Witnesses: 1 | Police Report: ?
Total Claim: $61800",P1,ESCALATE_TO_SUBROGATION_COUNSEL,Refer to Subrogation Specialist for Evidence Review,46350.0,0.75,HIGH,YES,ADJ-1075,Thomas Reed,SUP-418,No,No,36.713861,-79.952732,Low,Call Center,Tablet,No,,No,PAY-60FB54DC7B,4d5ae9b7ce9bf34e,0.26,0.2,1,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,No
CLM-247505,Claim,CLM-247505,247505,2/14/2015,2/14/2015,2/14/2015,16/11/2015,7,83,0,34.0,Multi-vehicle Collision,Front Collision,Major Damage,NY,Columbus,4254 Best Ridge,11,Daytime,Sunday,Fog,Dry,Unknown,Unknown,3,Insured,Unknown,,Jeep,Wrangler,2001,YES,0,0,0,No,Yes,No,Yes,64570,5870,11740,46960,0.0,0.0,19445.71,Pending,71643.96,Closed - Paid,NO,NO_POLICE_REPOR,NO,0,NO,WEAK,No,No,No,No,Ambulance,N,,No,Pending,Yes,Multiple vehicles involved; Property damage reported,50,CONTRACTOR_NEGLIGENCE,INTERSECTION_LIABILITY|CONTRACTOR_NEGLIGENCE|PRODUCT_LIABILITY_AGING_VEHICLE,VIABLE_RECOVERY_CASE,0.84,69,5,20,25,19,45,"Incident on 2/14/2015 in Columbus, NY.
Type: Multi-vehicle Collision | Collision: Front Collision
Severity: Major Damage | Vehicles: 3
Witnesses: 0 | Police Report: NO
Total Claim: $64570",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,32285.0,0.5,HIGH,YES,ADJ-6881,Maria Lopez,SUP-533,Yes,No,41.859743,-76.935371,Low,Email,Phone Call,Yes,,No,PAY-DFD75F7400,fead1729aed5f871,0.35,0.43,0,No,No,Yes,High Value >$50K,No,No,No
CLM-259792,Claim,CLM-259792,259792,1/7/2015,1/7/2015,1/7/2015,20/9/2015,4,124,5,26.0,Single Vehicle Collision,Rear Collision,Minor Damage,VA,Springfield,5812 Weaver Ave,3,Night,Saturday,Fog,Gravel,Unknown,Low,1,Third Party,Honda,2007.0,Suburu,Forrestor,2007,YES,2,0,0,No,Yes,Yes,Yes,70500,7050,14100,49350,0.0,0.0,27329.62,Direct Deposit,87724.23,Closed - Withdrawn,YES,POLICE INCIDENT,YES,0,NO,MODERATE,No,No,No,No,Other,N,,No,Pending,Yes,Property damage reported; Police report available for cross-reference,50,CONTRACTOR_NEGLIGENCE,CONTRACTOR_NEGLIGENCE|PRODUCT_LIABILITY_BRAKE_FAILURE,VIABLE_RECOVERY_CASE,0.9,79,15,20,25,19,45,"Incident on 1/7/2015 in Springfield, VA.
Type: Single Vehicle Collision | Collision: Rear Collision
Severity: Minor Damage | Vehicles: 1
Witnesses: 0 | Police Report: YES
Total Claim: $70500",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,35250.0,0.5,HIGH,NO,ADJ-7521,Maria Lopez,SUP-373,No,No,36.601796,-79.828094,Low,Email,Tablet,No,,No,PAY-45C502A7DD,5ce6a93657e2519c,0.0,0.32,0,No,No,Yes,High Value >$50K,No,No,No
CLM-185124,Claim,CLM-185124,185124,2/2/2015,2/2/2015,2/2/2015,12/11/2015,6,190,5,215.0,Multi-vehicle Collision,Side Collision,Total Loss,SC,Northbrook,7155 Apache Drive,4,Night,Wednesday,Rain,Icy,35,High,3,Unknown,Unknown,2002.0,Audi,A5,2005,?,2,1,0,Yes,Yes,No,Yes,57900,17370,5790,34740,5211.0,0.0,19219.73,Pending,66785.91,Closed - Denied,YES,POLICE INCIDENT,YES,1,YES,STRONG,No,No,No,No,Police,N,,No,Pending,Yes,Multiple vehicles involved; Independent witnesses available; Police report available for cross-reference,80,INTERSECTION_LIABILITY,INTERSECTION_LIABILITY,VIABLE_RECOVERY_CASE,0.9,79,15,14,25,25,72,"Incident on 2/2/2015 in Northbrook, SC.
Type: Multi-vehicle Collision | Collision: Side Collision
Severity: Total Loss | Vehicles: 3
Witnesses: 1 | Police Report: YES
Total Claim: $57900",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,28950.0,0.5,HIGH,YES,ADJ-1362,Sandra Bell,SUP-201,No,No,33.587016,-82.207787,Low,Walk-In,Phone Call,No,,No,PAY-A36122EEE8,6ad5a4c9b559307b,0.32,0.34,3,No,No,Yes,High Value >$50K,No,No,No
CLM-760700,Claim,CLM-760700,760700,1/12/2015,1/12/2015,1/12/2015,16/8/2015,7,45,3,33.0,Multi-vehicle Collision,Front Collision,Minor Damage,WV,Northbrook,1376 Pine St,2,Night,Wednesday,Fog,Dry,45,High,3,Unknown,,2007.0,Volkswagen,Jetta,2011,NO,1,0,0,Yes,Yes,Yes,No,57860,5260,10520,42080,0.0,490.56,11392.66,EFT,59900.99,Closed - Denied,NO,NO_POLICE_REPOR,NO,0,NO,WEAK,No,Unknown,No,No,Fire,N,,No,Pending,Yes,Multiple vehicles involved,50,DRAM_SHOP_PREMISES_LIABILITY,INTERSECTION_LIABILITY|DRAM_SHOP_PREMISES_LIABILITY,INVESTIGATE_FURTHER,0.79,59,0,15,25,19,45,"Incident on 1/12/2015 in Northbrook, WV.
Type: Multi-vehicle Collision | Collision: Front Collision
Severity: Minor Damage | Vehicles: 3
Witnesses: 0 | Police Report: NO
Total Claim: $57860",P3,REQUEST_ADDITIONAL_INVESTIGATION,Refer to Subrogation Specialist for Evidence Review,14465.0,0.25,HIGH,YES,ADJ-7172,Sandra Bell,SUP-535,No,No,39.283354,-81.659825,High,Web Portal,Phone Call,No,,No,PAY-067A39C5BD,5081a6b86a0c1cc9,0.34,0.5,3,No,No,Yes,High Value >$50K|Injury No Police Report,No,No,No
CLM-362407,Claim,CLM-362407,362407,1/1/2015,1/1/2015,1/1/2015,27/10/2015,7,280,1,294.0,Single Vehicle Collision,Side Collision,Minor Damage,VA,Northbrook,3340 3rd Hwy,22,Night,Tuesday,Fog,Dry,Unknown,High,1,Shared Fault,Honda,2002.0,Chevrolet,Silverado,1995,?,1,1,0,No,Yes,Yes,Yes,37800,8400,4200,25200,0.0,0.0,5748.68,Check,42767.6,Closed - Paid,NO,NO_POLICE_REPOR,NO,1,YES,MODERATE,No,No,No,No,Fire,N,,No,Pending,Yes,Independent witnesses available,40,DRAM_SHOP_PREMISES_LIABILITY,HIT_AND_RUN_RECOVERY|DRAM_SHOP_PREMISES_LIABILITY,INVESTIGATE_FURTHER,0.79,59,5,15,20,19,36,"Incident on 1/1/2015 in Northbrook, VA.
Type: Single Vehicle Collision | Collision: Side Collision
Severity: Minor Damage | Vehicles: 1
Witnesses: 1 | Police Report: NO
Total Claim: $37800",P3,REQUEST_ADDITIONAL_INVESTIGATION,Secondary Liability Review Required,9450.0,0.25,HIGH,NO,ADJ-2652,Kevin Wu,SUP-250,No,No,38.020463,-78.959093,Low,Walk-In,Unknown,No,,No,PAY-74009975B7,2c65979599df82c3,0.15,0.48,1,No,No,No,,No,No,No
CLM-389525,Claim,CLM-389525,389525,2/22/2015,2/22/2015,2/22/2015,13/11/2015,4,59,0,265.0,Single Vehicle Collision,Front Collision,Total Loss,NY,Northbend,3097 4th Drive,8,Rush Hour,Thursday,Unknown,Unknown,35,Moderate,1,Shared Fault,Ford,2004.0,Toyota,Highlander,2000,?,1,3,0,Yes,Yes,No,Yes,63300,6330,6330,50640,7596.0,0.0,26244.02,Pending,66807.67,Closed - Paid,YES,POLICE INCIDENT,YES,3,YES,VERY_STRONG,Unknown,No,No,No,Ambulance,N,,No,Pending,Yes,Independent witnesses available; Police report available for cross-reference,50,HIT_AND_RUN_RECOVERY,HIT_AND_RUN_RECOVERY,VIABLE_RECOVERY_CASE,0.87,74,20,10,25,19,45,"Incident on 2/22/2015 in Northbend, NY.
Type: Single Vehicle Collision | Collision: Front Collision
Severity: Total Loss | Vehicles: 1
Witnesses: 3 | Police Report: YES
Total Claim: $63300",P2,OPEN_SUBROGATION_FILE,Refer to Subrogation Specialist for Evidence Review,31650.0,0.5,HIGH,NO,ADJ-9287,Thomas Reed,SUP-723,No,No,44.105563,-74.355101,Medium,Walk-In,Tablet,No,,No,PAY-39523C2E55,2b020f6c59999b84,0.19,0.2,2,No,No,Yes,High Value >$50K,No,No,No
