:START_ID,:END_ID,:TYPE,role,injury_flag,claim_amount,fraud_reported,filing_channel,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-IN-7914-4642,CLM-791425,FILED_CLAIM,Policy Holder,Yes,4620.0,N,Walk-In,0.0462,0.0444,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3544-6586,CLM-354455,FILED_CLAIM,Primary Claimant,No,45180.0,N,Mobile App,0.4518,0.3945,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6010-5367,CLM-601042,FILED_CLAIM,Named Driver,No,45100.0,N,Call Center,0.451,0.4321,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4336-6988,CLM-433663,FILED_CLAIM,Primary Claimant,No,83160.0,N,Mobile App,0.8316,0.6676,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4719-2738,CLM-471938,FILED_CLAIM,Passenger,Yes,86130.0,N,Web,0.8613,0.7815,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5646-7548,CLM-564654,FILED_CLAIM,Named Driver,Yes,48000.0,N,Call Center,0.48,0.4277,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6457-2906,CLM-645723,FILED_CLAIM,Primary Claimant,No,3300.0,N,Web,0.033,0.0308,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5735-4411,CLM-573572,FILED_CLAIM,Named Driver,Yes,57200.0,N,Call Center,0.572,0.5345,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4379-5269,CLM-437960,FILED_CLAIM,Primary Claimant,Yes,7590.0,N,Agent,0.0759,0.0696,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6498-3405,CLM-649800,FILED_CLAIM,Primary Claimant,No,80080.0,N,Agent,0.8008,0.7724,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5442-2136,CLM-544225,FILED_CLAIM,Primary Claimant,No,4800.0,N,Mobile App,0.048,0.0474,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-3902-6158,CLM-390256,FILED_CLAIM,Policy Holder,Yes,3900.0,Y,Web,0.039,0.032,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-4885-3685,CLM-488597,FILED_CLAIM,Primary Claimant,No,90400.0,N,Agent,0.904,0.7655,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1338-2664,CLM-133889,FILED_CLAIM,Primary Claimant,No,62900.0,N,Agent,0.629,0.5063,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9319-5231,CLM-931901,FILED_CLAIM,Named Driver,Yes,54200.0,Y,Web,0.542,0.5295,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7694-9629,CLM-769475,FILED_CLAIM,Named Driver,Yes,51800.0,N,Agent,0.518,0.4726,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8440-5046,CLM-844062,FILED_CLAIM,Named Driver,Yes,6600.0,N,Mobile App,0.066,0.0649,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8441-2747,CLM-844129,FILED_CLAIM,Policy Holder,Yes,74140.0,N,Call Center,0.7414,0.6259,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-7321-7862,CLM-732169,FILED_CLAIM,Policy Holder,Yes,67800.0,N,Mobile App,0.678,0.551,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-2218-4919,CLM-221854,FILED_CLAIM,Named Driver,Yes,55400.0,Y,Walk-In,0.554,0.5345,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7769-8874,CLM-776950,FILED_CLAIM,Primary Claimant,Yes,49100.0,Y,Walk-In,0.491,0.4821,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2910-7074,CLM-291006,FILED_CLAIM,Policy Holder,Yes,98280.0,Y,Mobile App,0.9828,0.8456,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-8457-8779,CLM-845751,FILED_CLAIM,Passenger,No,66550.0,N,Web,0.6655,0.5867,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-8897-2448,CLM-889764,FILED_CLAIM,Primary Claimant,Yes,70400.0,N,Mobile App,0.704,0.5829,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9293-7163,CLM-929306,FILED_CLAIM,Primary Claimant,Yes,53280.0,Y,Walk-In,0.5328,0.5271,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5154-1035,CLM-515457,FILED_CLAIM,Primary Claimant,Yes,84590.0,N,Web,0.8459,0.7282,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5562-2620,CLM-556270,FILED_CLAIM,Named Driver,No,54560.0,N,Mobile App,0.5456,0.4902,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-9089-9501,CLM-908935,FILED_CLAIM,Primary Claimant,No,82170.0,N,Agent,0.8217,0.6733,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5258-8410,CLM-525862,FILED_CLAIM,Named Driver,Yes,61100.0,N,Walk-In,0.611,0.5972,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-4905-2706,CLM-490514,FILED_CLAIM,Passenger,No,51900.0,Y,Mobile App,0.519,0.4293,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-7748-7035,CLM-774895,FILED_CLAIM,Policy Holder,Yes,3440.0,N,Web,0.0344,0.0306,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-9745-7492,CLM-974522,FILED_CLAIM,Primary Claimant,Yes,51390.0,N,Call Center,0.5139,0.48,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6698-5768,CLM-669809,FILED_CLAIM,Primary Claimant,No,76900.0,N,Call Center,0.769,0.7295,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-1829-5805,CLM-182953,FILED_CLAIM,Passenger,Yes,77000.0,Y,Web,0.77,0.7617,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-8363-4044,CLM-836349,FILED_CLAIM,Named Driver,No,60320.0,Y,Mobile App,0.6032,0.5331,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5912-8228,CLM-591269,FILED_CLAIM,Policy Holder,Yes,60700.0,N,Mobile App,0.607,0.5757,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-5501-6348,CLM-550127,FILED_CLAIM,Named Driver,Yes,53280.0,N,Agent,0.5328,0.4427,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-6631-9486,CLM-663190,FILED_CLAIM,Named Driver,Yes,34290.0,N,Call Center,0.3429,0.3028,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-1093-6365,CLM-109392,FILED_CLAIM,Primary Claimant,No,46980.0,N,Call Center,0.4698,0.3851,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-2152-2691,CLM-215278,FILED_CLAIM,Primary Claimant,Yes,36700.0,N,Walk-In,0.367,0.3295,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-6745-3572,CLM-674570,FILED_CLAIM,Policy Holder,No,60200.0,N,Web,0.602,0.5307,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IN-6814-2120,CLM-681486,FILED_CLAIM,Primary Claimant,Yes,6480.0,N,Agent,0.0648,0.0642,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9418-2718,CLM-941851,FILED_CLAIM,Named Driver,No,87200.0,N,Walk-In,0.872,0.7033,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-1869-1172,CLM-186934,FILED_CLAIM,Primary Claimant,Yes,108480.0,N,Call Center,1.0,0.8741,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-9185-1735,CLM-918516,FILED_CLAIM,Named Driver,Yes,67500.0,N,Agent,0.675,0.5999,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-IL-5339-4749,CLM-533940,FILED_CLAIM,Primary Claimant,No,46980.0,N,Agent,0.4698,0.4652,01/01/2015,01/01/2015,01/01/2015,1,1
CUST-OH-5560-6240,CLM-556080,FILED_CLAIM,Primary Claimant,No,5060.0,N,Agent,0.0506,0.0491,01/01/2015,01/01/2015,01/01/2015,1,1
