:ID,:LABEL,vin_number,vehicle_year,vehicle_make,vehicle_model,vehicle_age_years,vehicle_primary_use,garaging_type,estimated_annual_mileage,odometer_estimate,fuel_type,transmission,body_style,color,engine_size_liters,cylinders,horsepower,curb_weight_lbs,seating_capacity,title_status,condition,market_value_usd,purchase_price_usd,purchase_date,purchase_type,financing_type,lien_holder,anti_theft_device,safety_rating_nhtsa,airbags_count,abs_brakes,backup_camera,telematics_device,commercial_use,modified_vehicle,salvage_title_history,last_inspection_date,registration_state,registration_expiry,recalls_open,vin_hash,previous_owners_count,auction_sourced_flag,import_flag,telematics_risk_score,odometer_rollback_flag,total_loss_history_count
VEH-4F8U69PK09LFL5UYM,Vehicle,4F8U69PK09LFL5UYM,2009,Ford,Escape,6,Commute,Covered Parking Lot,10000,60000,Diesel,CVT,Truck,Black,2.8,4,421,4229,5,Clean,Fair,17716,54263,8/4/2009,Used,Financed,Capital One,Yes,4-Star,4,Yes,No,Yes,No,No,No,11/01/2014,OH,12/31/2015,0,bbf983340148d7b0,0,No,No,0.13,No,0
VEH-MNHZBBLZ2D8P9H41Z,Vehicle,MNHZBBLZ2D8P9H41Z,2008,Ford,Fusion,7,Business,Storage Unit,18000,126000,Gasoline,Automatic,Coupe,Brown,4.4,6,420,3698,5,Clean,Fair,19612,51478,5/16/2008,Used,Financed,,No,4-Star,10,Yes,No,No,No,No,No,7/01/2014,IN,12/31/2015,1,a80c0e2b5fadf853,0,No,No,0.63,No,0
VEH-Z3KL36UPCEDV20P5Y,Vehicle,Z3KL36UPCEDV20P5Y,1997,Dodge,RAM,18,Pleasure Only,Covered Parking Lot,5000,90000,Electric,Automatic,Sedan,Green,1.5,4,146,5265,5,Clean,Excellent,500,40188,7/21/1997,New,Owned Outright,Bank of America,Yes,4-Star,2,Yes,No,Yes,No,No,No,12/01/2014,IN,12/31/2015,2,6cd5ecc8b3a72e0d,1,Yes,No,0.22,No,0
VEH-F9LKMY8B41JFD6D2M,Vehicle,F9LKMY8B41JFD6D2M,2002,Jeep,Grand Cherokee,13,Pleasure Only,On-Street Parking,20000,260000,Diesel,Automatic,Coupe,Brown,3.4,4,134,3654,2,Salvage,Good,5807,29730,8/3/2002,Used,Financed,Capital One,Yes,4-Star,8,Yes,No,Yes,No,No,No,2/01/2014,IN,12/31/2015,1,4251c85e0e433c72,1,No,No,0.09,No,0
VEH-VN9DB96UAFDF9CSSX,Vehicle,VN9DB96UAFDF9CSSX,2002,Saab,92x,13,Rideshare,Storage Unit,15000,195000,Hybrid,CVT,Sedan,White,3.0,6,312,2862,7,Clean,Fair,5861,28722,2/12/2002,Certified Pre-Owned,Financed,Wells Fargo Auto,No,5-Star,2,Yes,No,No,No,No,No,7/01/2014,OH,12/31/2015,3,2329c1ef3a89e345,0,No,No,0.0,No,0
VEH-LZUJRLBNS3M7J1DEY,Vehicle,LZUJRLBNS3M7J1DEY,2010,Toyota,Highlander,5,Rideshare,Private Garage,10000,50000,Hybrid,Automatic,Truck,Orange,3.7,4,323,2878,7,Rebuilt,Excellent,18191,29747,1/5/2010,Certified Pre-Owned,Financed,Capital One,Yes,3-Star,10,Yes,Yes,Yes,No,No,No,4/01/2014,IN,12/31/2015,2,70f70fd907224c90,2,Yes,No,0.65,No,2
VEH-AMJYU5HRM2M7A5WD5,Vehicle,AMJYU5HRM2M7A5WD5,2010,Ford,Fusion,5,Business,Private Garage,7500,37500,Flex Fuel,Automatic,Minivan,Brown,3.0,6,441,5078,7,Clean,Excellent,21825,28637,1/12/2010,New,Owned Outright,Chase Auto,Yes,5-Star,8,Yes,No,No,No,No,No,7/01/2014,IN,12/31/2015,1,a595cdeb2e2d3b89,2,No,No,0.19,No,0
VEH-4HWUX5WD555A8YDJX,Vehicle,4HWUX5WD555A8YDJX,2007,Chevrolet,Malibu,8,Pleasure Only,Driveway,25000,200000,Gasoline,Automatic,Sedan,Silver,3.7,4,423,4266,2,Clean,Fair,14820,40244,4/19/2007,Used,Leased,Wells Fargo Auto,No,Not Rated,4,Yes,No,No,No,No,No,12/01/2014,IN,12/31/2015,3,e6c4b64fcd668a78,3,No,No,0.71,No,0
VEH-CZT7NFGP6MCK2H23W,Vehicle,CZT7NFGP6MCK2H23W,2008,BMW,3 Series,7,Personal,On-Street Parking,12000,84000,Flex Fuel,Automatic,Minivan,Orange,2.5,4,254,5355,2,Clean,Fair,19192,16636,12/13/2008,New,Financed,Bank of America,No,Not Rated,6,Yes,No,No,No,No,No,3/01/2014,IL,12/31/2015,0,6c8dc84c8b779df2,3,No,No,0.02,Yes,0
VEH-7UMVJE4XGCRY4WVRU,Vehicle,7UMVJE4XGCRY4WVRU,1998,Volkswagen,Jetta,17,Business,Covered Parking Lot,12000,204000,Hybrid,Manual,Truck,Silver,3.6,6,107,3054,8,Clean,Fair,500,30203,5/23/1998,New,Financed,Wells Fargo Auto,No,5-Star,4,No,No,Yes,No,No,Yes,11/01/2014,OH,12/31/2015,1,1a485d50eca5e681,4,Yes,No,0.85,No,0
VEH-8NGPJ19UPL9CNZP1S,Vehicle,8NGPJ19UPL9CNZP1S,2010,Jeep,Wrangler,5,Commute,Private Garage,10000,50000,Flex Fuel,Manual,SUV,Green,2.6,4,221,3678,2,Clean,Excellent,22628,39608,6/8/2010,New,Owned Outright,Capital One,Yes,3-Star,10,Yes,No,No,No,No,No,3/01/2014,OH,12/31/2015,1,45c7c3f6c110af67,3,No,No,0.44,No,0
VEH-CWF89JB7G7NXFUPSA,Vehicle,CWF89JB7G7NXFUPSA,2014,Dodge,RAM,1,Business,On-Street Parking,5000,5000,Diesel,Manual,Convertible,Silver,4.0,4,358,4169,5,Clean,Excellent,26124,26793,2/7/2014,Used,Owned Outright,,No,5-Star,2,Yes,Yes,No,No,No,No,11/01/2014,OH,12/31/2015,3,851a62cffa213b3f,3,Yes,No,0.26,No,0
VEH-906EMTTPPGTD54EL6,Vehicle,906EMTTPPGTD54EL6,2013,Mercedes,ML350,2,Rideshare,Storage Unit,15000,30000,Hybrid,Automatic,Coupe,White,2.3,4,162,4006,2,Clean,Excellent,22885,45498,7/10/2013,Certified Pre-Owned,Financed,Bank of America,Yes,4-Star,6,Yes,Yes,No,No,No,No,6/01/2014,OH,12/31/2015,1,55b5decb6c39952c,4,No,No,0.61,No,0
VEH-ZFN6FX90U636557CM,Vehicle,ZFN6FX90U636557CM,2004,Chevrolet,Silverado,11,Business,Driveway,18000,198000,Gasoline,Automatic,Convertible,Green,3.5,6,191,4962,5,Clean,Good,9514,25202,7/2/2004,Used,Financed,Capital One,Yes,5-Star,2,Yes,No,No,No,No,Yes,7/01/2014,OH,12/31/2015,1,ef8701d8aa8ccc29,3,No,No,0.85,No,0
VEH-6CPWEX18C41UG7K7B,Vehicle,6CPWEX18C41UG7K7B,2008,Audi,A3,7,Commute,Covered Parking Lot,12000,84000,Diesel,Automatic,Hatchback,Orange,3.4,4,292,3922,5,Clean,Excellent,17895,32925,8/15/2008,Used,Leased,,Yes,Not Rated,10,Yes,No,Yes,No,No,No,7/01/2014,IN,12/31/2015,1,0111552be0c2f234,2,No,No,0.62,No,0
VEH-NMYZUM30UWVEBNM4E,Vehicle,NMYZUM30UWVEBNM4E,2012,BMW,M5,3,Rideshare,Storage Unit,10000,30000,Diesel,Manual,Convertible,Silver,4.0,8,154,4452,8,Clean,Excellent,22093,28305,10/18/2012,New,Financed,Bank of America,Yes,4-Star,6,Yes,No,No,No,Yes,No,6/01/2014,OH,12/31/2015,2,98454c4f69749d9e,4,No,No,0.49,No,0
VEH-13PLM4CMTBV0KU576,Vehicle,13PLM4CMTBV0KU576,1996,Saab,93,19,Rideshare,On-Street Parking,20000,380000,Flex Fuel,Automatic,Convertible,White,3.7,4,346,3382,7,Clean,Good,500,38934,3/9/1996,Certified Pre-Owned,Owned Outright,Chase Auto,No,Not Rated,6,Yes,No,No,No,No,No,9/01/2014,OH,12/31/2015,1,66c714f30934bc45,5,No,No,0.9,No,0
VEH-S3M1AAVPZEYGW0KD5,Vehicle,S3M1AAVPZEYGW0KD5,2003,Toyota,Highlander,12,Pleasure Only,Covered Parking Lot,5000,60000,Gasoline,Automatic,Sedan,White,3.1,6,438,4738,8,Clean,Good,9523,52496,2/4/2003,New,Owned Outright,Wells Fargo Auto,No,Not Rated,6,Yes,No,No,No,No,No,8/01/2014,IN,12/31/2015,3,d09bdf078d298c4c,1,No,No,0.27,No,0
VEH-BT1GTPFZ2J1Y52TK7,Vehicle,BT1GTPFZ2J1Y52TK7,2007,Honda,Civic,8,Pleasure Only,Private Garage,20000,160000,Electric,Manual,SUV,Gold,3.2,8,375,4556,2,Clean,Excellent,14277,50565,5/6/2007,Used,Financed,,No,Not Rated,8,Yes,No,No,No,No,No,7/01/2014,OH,12/31/2015,1,593d1926cdbba835,1,No,No,0.58,No,0
VEH-7CVMCTCM24TL8M53B,Vehicle,7CVMCTCM24TL8M53B,2006,Ford,Fusion,9,Pleasure Only,Driveway,15000,135000,Hybrid,Automatic,SUV,White,1.8,4,118,2902,2,Clean,Poor,13539,32603,10/1/2006,New,Owned Outright,Bank of America,Yes,Not Rated,4,Yes,Yes,No,No,No,Yes,3/01/2014,IL,12/31/2015,0,6f1d4c2b13022f1d,5,No,No,0.94,No,0
VEH-62FCGP5D3NY1C6LXR,Vehicle,62FCGP5D3NY1C6LXR,1999,Audi,A5,16,Commute,Covered Parking Lot,5000,80000,Electric,Automatic,Truck,White,1.7,6,253,3694,8,Clean,Excellent,1126,16610,11/5/1999,Used,Owned Outright,Chase Auto,Yes,5-Star,6,Yes,No,No,No,No,No,1/01/2014,IL,12/31/2015,3,dcfb7efb7d628736,1,Yes,No,0.5,No,0
VEH-0B3J4SM97L3BG09Z3,Vehicle,0B3J4SM97L3BG09Z3,2010,Ford,Fusion,5,Business,Driveway,20000,100000,Flex Fuel,Automatic,Truck,White,3.2,6,388,4155,2,Clean,Excellent,18959,49925,10/3/2010,New,Owned Outright,Bank of America,Yes,5-Star,8,Yes,No,Yes,No,No,No,4/01/2014,OH,12/31/2015,0,2fb233a94b00ca13,4,No,No,0.88,No,0
VEH-A1T7VVHA681Y1U9YX,Vehicle,A1T7VVHA681Y1U9YX,2009,Toyota,Corolla,6,Personal,Private Garage,25000,150000,Flex Fuel,Automatic,Convertible,Gold,3.6,6,294,4120,5,Clean,Fair,20058,31075,12/23/2009,Certified Pre-Owned,Leased,,Yes,3-Star,6,Yes,No,No,No,No,No,9/01/2014,OH,12/31/2015,3,f6efbd436159f77e,2,No,No,0.59,No,2
VEH-8S9ZSWMYCMYKMJCPH,Vehicle,8S9ZSWMYCMYKMJCPH,2007,Nissan,Pathfinder,8,Rideshare,Storage Unit,25000,200000,Electric,Manual,Sedan,Brown,4.7,4,415,2581,5,Clean,Fair,14679,50687,11/3/2007,Used,Financed,Wells Fargo Auto,Yes,3-Star,2,Yes,No,No,No,No,No,11/01/2014,IL,12/31/2015,1,c889e8a159659405,4,Yes,No,0.87,No,0
VEH-N0YLF55Y7RET90YR5,Vehicle,N0YLF55Y7RET90YR5,2000,Chevrolet,Malibu,15,Rideshare,Covered Parking Lot,7500,112500,Diesel,Automatic,Minivan,Gold,4.4,4,414,3049,8,Lemon Law,Poor,3435,50649,6/28/2000,Used,Financed,Wells Fargo Auto,No,4-Star,10,Yes,Yes,Yes,No,No,No,6/01/2014,IL,12/31/2015,1,08d56d8fdd98f86f,1,No,No,0.56,No,0
VEH-YRXS1UGRL1HGS57CL,Vehicle,YRXS1UGRL1HGS57CL,2013,Volkswagen,Jetta,2,Commute,Covered Parking Lot,25000,50000,Hybrid,Manual,Truck,Silver,2.5,6,394,4278,8,Salvage,Excellent,23463,13034,12/15/2013,Used,Financed,,No,Not Rated,10,No,Yes,No,No,No,No,3/01/2014,IN,12/31/2015,0,d8d74e3a3bec1bc5,3,No,No,0.03,No,0
VEH-CMHV75U7UBR2X6FCX,Vehicle,CMHV75U7UBR2X6FCX,1999,Chevrolet,Tahoe,16,Personal,On-Street Parking,7500,120000,Hybrid,Automatic,Convertible,Blue,2.4,6,151,4998,4,Clean,Excellent,1255,40889,3/14/1999,Used,Owned Outright,Chase Auto,Yes,3-Star,4,Yes,Yes,No,No,Yes,No,11/01/2014,IL,12/31/2015,0,34e8eb2a57aeb2d7,0,No,No,0.41,No,0
VEH-MJAFLLD03BD0JVAY2,Vehicle,MJAFLLD03BD0JVAY2,2002,Mercedes,ML350,13,Rideshare,Covered Parking Lot,25000,325000,Diesel,CVT,Convertible,Blue,3.0,6,407,3150,7,Salvage,Fair,6279,18500,12/13/2002,New,Financed,Chase Auto,Yes,4-Star,10,Yes,No,No,No,No,No,7/01/2014,IN,12/31/2015,2,13454baba6a11ba0,3,No,No,0.24,No,0
VEH-8E49WX1J1SN1RHTAC,Vehicle,8E49WX1J1SN1RHTAC,2011,Saab,93,4,Pleasure Only,On-Street Parking,15000,60000,Diesel,Automatic,Convertible,Black,4.2,8,435,5169,4,Clean,Excellent,25932,39828,5/22/2011,Certified Pre-Owned,Financed,Wells Fargo Auto,Yes,Not Rated,8,Yes,No,No,No,No,No,9/01/2014,IL,12/31/2015,1,398997e28937d148,1,No,No,0.77,No,0
VEH-JKVTD2B2RRRY8ZDRC,Vehicle,JKVTD2B2RRRY8ZDRC,1999,Ford,Escape,16,Pleasure Only,Covered Parking Lot,18000,288000,Electric,Automatic,Convertible,Silver,4.4,6,232,2756,7,Clean,Fair,1172,38613,12/1/1999,Used,Financed,,No,Not Rated,2,Yes,No,No,No,No,No,4/01/2014,OH,12/31/2015,1,1a286ef58121f337,2,No,No,0.46,No,0
VEH-VCFVNJYZRVCZAS1V1,Vehicle,VCFVNJYZRVCZAS1V1,1996,Honda,CRV,19,Business,Storage Unit,5000,95000,Electric,Manual,Truck,Black,1.6,4,279,3981,2,Clean,Fair,500,25891,10/15/1996,New,Financed,Bank of America,No,3-Star,10,Yes,No,No,No,No,No,7/01/2014,IL,12/31/2015,1,e624777ae3cc5c7a,1,No,Yes,0.2,No,0
VEH-L96HMNN09U6RSBVS8,Vehicle,L96HMNN09U6RSBVS8,1995,Chevrolet,Tahoe,20,Commute,Covered Parking Lot,25000,500000,Gasoline,Manual,Truck,Red,4.1,8,160,3522,5,Clean,Poor,500,44806,7/28/1995,Certified Pre-Owned,Owned Outright,Wells Fargo Auto,Yes,5-Star,8,Yes,No,No,No,No,Yes,12/01/2014,IN,12/31/2015,2,78f64a439f2dd302,0,No,No,0.36,No,0
VEH-YF6X3LWCS6XVSE3XX,Vehicle,YF6X3LWCS6XVSE3XX,2000,Toyota,Highlander,15,Pleasure Only,Driveway,5000,75000,Hybrid,Automatic,SUV,Gray,4.0,6,286,2853,4,Clean,Good,2956,36332,8/24/2000,Used,Owned Outright,Bank of America,No,3-Star,6,Yes,No,No,No,No,No,5/01/2014,IN,12/31/2015,1,ee6f2d5950d0a866,1,No,No,0.86,No,0
VEH-MYGKAH5UHV2AX7WME,Vehicle,MYGKAH5UHV2AX7WME,1996,Mercedes,ML350,19,Personal,Driveway,18000,342000,Gasoline,Automatic,Truck,Brown,3.7,4,338,5150,5,Clean,Good,500,47445,12/22/1996,Used,Financed,Wells Fargo Auto,Yes,5-Star,2,Yes,No,No,No,No,No,2/01/2014,OH,12/31/2015,1,61c60f2cd433cae4,0,No,No,0.24,No,0
VEH-Y8PE7V6M7SHJMBNWG,Vehicle,Y8PE7V6M7SHJMBNWG,2001,Ford,Escape,14,Business,Storage Unit,7500,105000,Flex Fuel,CVT,Minivan,Red,3.9,8,251,3454,2,Clean,Good,4517,39507,1/7/2001,New,Financed,Capital One,No,3-Star,6,Yes,No,No,No,No,No,10/01/2014,IN,12/31/2015,2,a9411b0f1b83dcff,4,No,Yes,0.93,No,0
VEH-RNWKWHY5T9V9PGA5F,Vehicle,RNWKWHY5T9V9PGA5F,2003,Dodge,RAM,12,Commute,Driveway,18000,216000,Diesel,Automatic,Convertible,Gray,2.9,6,275,4728,2,Clean,Excellent,8620,41646,1/16/2003,New,Financed,Capital One,No,5-Star,4,Yes,No,Yes,No,No,No,11/01/2014,IL,12/31/2015,0,94335a8c7280a5ac,5,No,No,0.13,No,0
VEH-JJUPSLTVH5FMJGRAW,Vehicle,JJUPSLTVH5FMJGRAW,2008,Mercedes,E400,7,Rideshare,Driveway,7500,52500,Hybrid,Automatic,SUV,Silver,3.2,8,235,4250,7,Clean,Excellent,16063,42556,6/14/2008,New,Financed,Bank of America,Yes,3-Star,10,Yes,No,Yes,No,No,No,7/01/2014,IL,12/31/2015,1,615ffb1a09e48b8f,5,Yes,No,0.56,No,0
VEH-34ET2FB8E2GXXLB6C,Vehicle,34ET2FB8E2GXXLB6C,2007,Saab,92x,8,Business,Storage Unit,18000,144000,Diesel,Automatic,SUV,Orange,3.6,6,277,3071,5,Clean,Good,14429,35673,8/12/2007,Used,Financed,Capital One,No,5-Star,4,No,No,No,No,No,No,6/01/2014,IL,12/31/2015,0,5a8d71f50b7ec0bd,2,No,No,0.8,No,0
VEH-2BEPV802UGVM8W8XC,Vehicle,2BEPV802UGVM8W8XC,2003,Saab,93,12,Pleasure Only,Driveway,12000,144000,Flex Fuel,Automatic,SUV,Silver,4.2,6,420,3927,7,Clean,Good,7603,31821,8/19/2003,New,Financed,Wells Fargo Auto,Yes,3-Star,10,Yes,Yes,Yes,No,Yes,No,4/01/2014,OH,12/31/2015,1,861a215539a2a64e,3,No,No,0.81,No,0
VEH-43CUH7DBK6DTAZ9TT,Vehicle,43CUH7DBK6DTAZ9TT,2007,Nissan,Pathfinder,8,Rideshare,Driveway,18000,144000,Electric,Automatic,Convertible,Gold,1.6,6,440,4561,2,Clean,Fair,14901,43431,2/6/2007,New,Owned Outright,Capital One,Yes,Not Rated,6,Yes,No,Yes,No,No,No,2/01/2014,OH,12/31/2015,0,fc6bf4ba6fc8f8b2,3,No,No,0.63,No,0
VEH-9N4ESHMHJ34PZZU6R,Vehicle,9N4ESHMHJ34PZZU6R,1997,Ford,Escape,18,Rideshare,Private Garage,7500,135000,Electric,Automatic,Convertible,Green,3.4,6,224,4667,5,Clean,Fair,500,27396,1/14/1997,New,Financed,Wells Fargo Auto,Yes,Not Rated,2,Yes,No,Yes,No,No,No,5/01/2014,IN,12/31/2015,0,da2f874e23c529cf,5,No,No,0.84,No,0
VEH-RNWSJX2KWWYKVYD56,Vehicle,RNWSJX2KWWYKVYD56,2008,Volkswagen,Jetta,7,Rideshare,On-Street Parking,5000,35000,Flex Fuel,CVT,Sedan,Gray,4.7,4,159,4399,7,Clean,Good,16088,31326,9/3/2008,New,Financed,Bank of America,No,5-Star,4,Yes,Yes,No,No,No,No,1/01/2014,IL,12/31/2015,1,c90a3910b629c959,2,No,No,0.14,No,0
VEH-FJS4ZVJBEHB0HVRVU,Vehicle,FJS4ZVJBEHB0HVRVU,2000,Toyota,Camry,15,Personal,Private Garage,12000,180000,Gasoline,Automatic,Minivan,Silver,4.0,6,188,4717,7,Salvage,Fair,3068,49662,3/12/2000,Used,Owned Outright,Capital One,Yes,Not Rated,6,No,No,No,No,No,No,5/01/2014,IN,12/31/2015,0,e2831c80d2131d7e,5,No,No,0.47,No,0
VEH-04FLDVP5MK4EXY268,Vehicle,04FLDVP5MK4EXY268,2008,Toyota,Highlander,7,Rideshare,Covered Parking Lot,7500,52500,Hybrid,Automatic,Truck,Brown,3.0,4,381,5160,5,Clean,Fair,15976,13446,5/21/2008,Used,Leased,Bank of America,Yes,Not Rated,8,Yes,Yes,Yes,No,No,Yes,3/01/2014,OH,12/31/2015,3,055d8042ae37521a,0,No,No,0.88,No,0
VEH-YXCKV6WU0FPT70VY6,Vehicle,YXCKV6WU0FPT70VY6,1997,Accura,MDX,18,Pleasure Only,Driveway,10000,180000,Flex Fuel,Automatic,Coupe,Orange,4.1,4,391,3652,8,Clean,Good,500,44873,1/9/1997,Certified Pre-Owned,Financed,Bank of America,Yes,3-Star,2,No,Yes,No,No,No,No,8/01/2014,OH,12/31/2015,3,e370e67750d7baa6,5,No,No,0.54,No,0
VEH-AV0DYTDTRPVH4JDUA,Vehicle,AV0DYTDTRPVH4JDUA,2010,Audi,A3,5,Business,Storage Unit,15000,75000,Hybrid,Automatic,Convertible,Gray,2.0,4,106,4891,7,Clean,Excellent,22386,22808,12/22/2010,Certified Pre-Owned,Owned Outright,Chase Auto,No,Not Rated,10,Yes,No,No,No,No,No,12/01/2014,OH,12/31/2015,1,4e9c494d67d8d7c6,3,No,No,0.33,No,0
VEH-R3VHHR00DJ4BY2CYK,Vehicle,R3VHHR00DJ4BY2CYK,2003,Accura,RSX,12,Rideshare,Driveway,15000,180000,Flex Fuel,Automatic,Truck,Red,2.8,8,217,4115,4,Clean,Fair,9263,27075,5/1/2003,Certified Pre-Owned,Owned Outright,,No,5-Star,8,No,No,No,No,No,No,10/01/2014,IN,12/31/2015,2,da7d5f8a7ee9b770,3,No,No,0.75,No,0
VEH-2MEK4Z6FWMPDRLXFZ,Vehicle,2MEK4Z6FWMPDRLXFZ,1996,Volkswagen,Jetta,19,Rideshare,Storage Unit,10000,190000,Hybrid,Automatic,Hatchback,Orange,4.9,6,405,4135,5,Clean,Excellent,500,38359,11/14/1996,New,Financed,Chase Auto,Yes,4-Star,2,Yes,No,No,No,No,No,6/01/2014,OH,12/31/2015,1,2094bc657b453300,1,No,No,0.21,No,0
VEH-48KPV47Z7F5AK2E27,Vehicle,48KPV47Z7F5AK2E27,1995,Dodge,Neon,20,Personal,On-Street Parking,25000,500000,Diesel,Automatic,Convertible,Brown,3.7,4,326,3226,8,Clean,Poor,500,22782,8/22/1995,Used,Owned Outright,Capital One,Yes,Not Rated,6,Yes,No,No,No,No,No,11/01/2014,IL,12/31/2015,3,5040f82e3aec192c,5,No,No,0.96,No,0
VEH-XWNY6E0938EWZX724,Vehicle,XWNY6E0938EWZX724,2006,Toyota,Corolla,9,Personal,Private Garage,7500,67500,Hybrid,Automatic,Hatchback,Blue,3.5,6,112,3176,5,Clean,Good,11816,14484,9/22/2006,Certified Pre-Owned,Financed,Chase Auto,No,5-Star,2,Yes,No,No,No,No,No,11/01/2014,IN,12/31/2015,3,5d04112c9aaca45d,3,No,No,0.97,No,0
VEH-1W1VP0PF2AUYDCMR5,Vehicle,1W1VP0PF2AUYDCMR5,2005,Chevrolet,Tahoe,10,Personal,Covered Parking Lot,15000,150000,Electric,Automatic,Minivan,Blue,3.2,6,111,3907,5,Clean,Good,12927,51554,4/3/2005,New,Financed,,Yes,3-Star,8,Yes,No,No,No,No,No,9/01/2014,IL,12/31/2015,0,36c8c8c39ad5fe34,0,No,No,0.51,No,0
VEH-CHCUP5W7XF12W304R,Vehicle,CHCUP5W7XF12W304R,1998,BMW,X5,17,Personal,Private Garage,5000,85000,Flex Fuel,Automatic,Truck,Brown,4.3,4,221,3276,5,Clean,Excellent,500,36830,7/27/1998,Used,Owned Outright,,Yes,4-Star,4,No,No,No,No,No,No,9/01/2014,IL,12/31/2015,1,7c9b86f15b63e9ec,3,Yes,Yes,0.59,No,0
VEH-UPWUETR0FRW5GP183,Vehicle,UPWUETR0FRW5GP183,2003,Volkswagen,Passat,12,Personal,Storage Unit,10000,120000,Gasoline,Automatic,Hatchback,Orange,3.1,4,192,5208,5,Clean,Fair,8318,23898,7/12/2003,Used,Owned Outright,Wells Fargo Auto,No,Not Rated,8,No,No,No,No,No,Yes,6/01/2014,IN,12/31/2015,0,4ad0bd515dc01b94,5,No,No,0.09,No,2
VEH-G2B8EUGS622ZPDLKU,Vehicle,G2B8EUGS622ZPDLKU,2010,Toyota,Camry,5,Business,Covered Parking Lot,18000,90000,Electric,Automatic,Convertible,White,3.2,4,240,4812,7,Clean,Excellent,21803,44301,9/17/2010,Certified Pre-Owned,Leased,Wells Fargo Auto,Yes,3-Star,10,Yes,Yes,Yes,No,Yes,No,10/01/2014,IL,12/31/2015,1,d3dadfc421be3be4,0,No,No,0.74,No,0
VEH-N6AWHYV7NNAASF1FF,Vehicle,N6AWHYV7NNAASF1FF,2000,Nissan,Pathfinder,15,Personal,Driveway,18000,270000,Electric,Automatic,Coupe,Gray,1.5,8,369,3611,5,Clean,Fair,2749,14655,8/20/2000,Certified Pre-Owned,Financed,,No,3-Star,6,Yes,No,No,No,No,No,4/01/2014,IL,12/31/2015,0,be41b666020ae962,1,No,No,0.04,No,0
VEH-SKD5RM6V4GJFYY847,Vehicle,SKD5RM6V4GJFYY847,2007,Nissan,Maxima,8,Rideshare,Storage Unit,18000,144000,Flex Fuel,Automatic,Sedan,Brown,2.7,4,202,5101,4,Clean,Good,14682,25823,2/23/2007,New,Financed,,Yes,5-Star,8,Yes,No,Yes,No,No,No,10/01/2014,IN,12/31/2015,2,995e376020c12b0a,3,No,No,0.21,No,0
VEH-T3Z9EM4MUJ1825EJP,Vehicle,T3Z9EM4MUJ1825EJP,2010,Volkswagen,Passat,5,Commute,Covered Parking Lot,12000,60000,Flex Fuel,Automatic,SUV,Red,1.7,8,384,4567,5,Clean,Excellent,22001,52857,3/28/2010,New,Leased,Wells Fargo Auto,Yes,5-Star,4,Yes,No,No,No,No,No,7/01/2014,IL,12/31/2015,0,f2089cdd787349a3,2,Yes,No,0.72,No,0
VEH-RHL7H3T7CF55VUX4B,Vehicle,RHL7H3T7CF55VUX4B,2006,Jeep,Wrangler,9,Personal,Storage Unit,7500,67500,Hybrid,Automatic,Sedan,Green,2.3,8,361,3388,4,Clean,Fair,13476,17974,3/3/2006,New,Financed,Bank of America,No,Not Rated,8,Yes,No,No,No,No,No,5/01/2014,OH,12/31/2015,3,3ac55565f9232313,1,No,No,0.22,No,0
VEH-NW5ULM8T84CYYJBS5,Vehicle,NW5ULM8T84CYYJBS5,2006,Saab,93,9,Commute,Storage Unit,20000,180000,Gasoline,Automatic,Minivan,Gold,4.2,4,297,3314,7,Clean,Excellent,14548,53562,9/20/2006,New,Financed,,Yes,5-Star,8,Yes,No,No,No,No,No,5/01/2014,IL,12/31/2015,3,00de8bd3ca73d7e9,5,No,No,0.6,No,0
VEH-J2K264BSYTXKU98WT,Vehicle,J2K264BSYTXKU98WT,2000,Volkswagen,Passat,15,Personal,Private Garage,25000,375000,Diesel,Automatic,SUV,Green,4.3,6,240,4972,5,Clean,Poor,2584,53675,2/25/2000,New,Owned Outright,Bank of America,No,3-Star,8,Yes,Yes,No,No,No,No,6/01/2014,OH,12/31/2015,0,c3007f99b030260a,5,No,Yes,0.9,No,0
VEH-UGXW5XAG0D8TSTRRG,Vehicle,UGXW5XAG0D8TSTRRG,1996,Ford,F150,19,Pleasure Only,Private Garage,20000,380000,Gasoline,Automatic,Coupe,Silver,3.6,8,140,3963,5,Clean,Poor,500,46947,3/22/1996,Certified Pre-Owned,Owned Outright,Chase Auto,No,3-Star,10,Yes,No,No,No,No,No,5/01/2014,OH,12/31/2015,1,a9e053fd33dcfb9c,4,No,No,0.64,No,0
VEH-VHYYZ7WY5TFRGFU4U,Vehicle,VHYYZ7WY5TFRGFU4U,2012,Jeep,Grand Cherokee,3,Rideshare,On-Street Parking,25000,75000,Electric,Automatic,Truck,Black,2.3,6,285,3346,5,Clean,Excellent,23278,35763,5/9/2012,Certified Pre-Owned,Financed,Wells Fargo Auto,No,Not Rated,4,Yes,No,Yes,No,No,No,10/01/2014,OH,12/31/2015,1,8b28e075b149cdf3,0,No,No,0.28,No,0
VEH-6ESRNFTFSA7EYX855,Vehicle,6ESRNFTFSA7EYX855,1997,Saab,92x,18,Business,On-Street Parking,12000,216000,Diesel,Automatic,Coupe,Silver,4.6,4,386,3740,8,Clean,Excellent,500,41257,3/5/1997,Used,Owned Outright,Chase Auto,Yes,3-Star,8,Yes,No,No,No,No,No,4/01/2014,IL,12/31/2015,2,aa3fc9d9971c0b41,3,Yes,No,0.82,No,0
