:START_ID,:END_ID,:TYPE,repair_cost,repair_days,estimate_submitted,supplement_filed,supplement_amount,oem_parts_used,parts_sourced_from,repair_authorized,customer_satisfaction_score,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CLM-164464,SHOP-001,REPAIRED_AT,7590.0,5,6414.14,No,648.69,No,Aftermarket,Yes,3,0.253,0.2201,06/01/2015,05/01/2015,06/01/2015,3,1
CLM-927354,SHOP-001,REPAIRED_AT,5000.0,18,4908.35,No,0.0,Yes,LKQ,Yes,5,0.1667,0.1473,07/01/2015,02/01/2015,07/01/2015,3,3
CLM-231508,SHOP-003,REPAIRED_AT,44160.0,25,36138.77,No,0.0,No,Aftermarket,Yes,4,1.0,0.8951,08/01/2015,09/01/2015,08/01/2015,3,1
CLM-272910,SHOP-004,REPAIRED_AT,6600.0,6,6818.46,No,582.02,No,Aftermarket,Yes,7,0.22,0.2063,05/01/2015,04/01/2015,05/01/2015,2,2
CLM-305758,SHOP-005,REPAIRED_AT,52920.0,3,48576.76,No,0.0,Yes,Aftermarket,Yes,7,1.0,0.8321,04/01/2015,05/01/2015,04/01/2015,3,2
CLM-950542,SHOP-005,REPAIRED_AT,59200.0,10,53325.38,No,0.0,Yes,Aftermarket,Yes,2,1.0,0.9393,01/01/2015,04/01/2015,01/01/2015,3,1
CLM-291544,SHOP-006,REPAIRED_AT,4230.0,15,3400.71,Yes,793.92,No,Aftermarket,Yes,8,0.141,0.1228,01/01/2015,08/01/2015,01/01/2015,2,2
CLM-388616,SHOP-001,REPAIRED_AT,62460.0,20,75284.65,Yes,0.0,Yes,LKQ,Yes,3,1.0,0.9386,01/01/2015,05/01/2015,01/01/2015,3,3
CLM-577992,SHOP-004,REPAIRED_AT,36450.0,5,33029.36,No,0.0,No,Salvage Yard,Yes,2,1.0,0.8778,04/01/2015,01/01/2015,04/01/2015,1,1
CLM-342830,SHOP-007,REPAIRED_AT,55000.0,16,50591.11,No,0.0,Yes,Salvage Yard,Yes,2,1.0,0.802,09/01/2015,02/01/2015,09/01/2015,1,3
CLM-491170,SHOP-001,REPAIRED_AT,56100.0,24,50226.31,Yes,0.0,Yes,LKQ,Yes,1,1.0,0.9566,07/01/2015,09/01/2015,07/01/2015,1,3
CLM-175553,SHOP-005,REPAIRED_AT,67280.0,20,74655.99,No,9922.41,No,Salvage Yard,Yes,6,1.0,0.9194,01/01/2015,03/01/2015,01/01/2015,3,1
CLM-439341,SHOP-004,REPAIRED_AT,57870.0,20,54355.43,No,0.0,Yes,OEM Dealer,Yes,3,1.0,0.8156,09/01/2015,08/01/2015,09/01/2015,3,1
CLM-221186,SHOP-003,REPAIRED_AT,57960.0,23,62455.2,No,0.0,Yes,Aftermarket,Yes,9,1.0,0.9336,08/01/2015,03/01/2015,08/01/2015,3,2
CLM-868031,SHOP-003,REPAIRED_AT,80900.0,4,70247.55,Yes,0.0,Yes,OEM Dealer,Yes,7,1.0,0.9233,01/01/2015,08/01/2015,01/01/2015,2,1
CLM-844117,SHOP-002,REPAIRED_AT,5000.0,18,5741.99,No,0.0,Yes,Aftermarket,Yes,9,0.1667,0.1442,07/01/2015,06/01/2015,07/01/2015,2,3
CLM-744557,SHOP-005,REPAIRED_AT,27630.0,19,23143.24,No,1781.24,Yes,Aftermarket,Yes,6,0.921,0.9185,07/01/2015,06/01/2015,07/01/2015,2,1
CLM-159536,SHOP-002,REPAIRED_AT,29760.0,11,36245.42,No,2722.09,Yes,OEM Dealer,Yes,1,0.992,0.9799,03/01/2015,07/01/2015,03/01/2015,3,3
CLM-727109,SHOP-007,REPAIRED_AT,50890.0,14,58917.33,No,0.0,No,Aftermarket,Yes,2,1.0,0.9486,07/01/2015,01/01/2015,07/01/2015,1,2
CLM-155604,SHOP-001,REPAIRED_AT,38800.0,21,31111.73,No,0.0,Yes,Salvage Yard,Yes,4,1.0,0.9473,07/01/2015,06/01/2015,07/01/2015,1,2
CLM-608443,SHOP-001,REPAIRED_AT,79800.0,13,88253.02,No,15589.33,Yes,OEM Dealer,Yes,8,1.0,0.8633,09/01/2015,02/01/2015,09/01/2015,2,3
CLM-117862,SHOP-004,REPAIRED_AT,58240.0,21,58470.22,No,0.0,Yes,LKQ,Yes,3,1.0,0.8301,03/01/2015,06/01/2015,03/01/2015,2,3
CLM-991553,SHOP-005,REPAIRED_AT,71190.0,2,68745.46,Yes,0.0,Yes,Aftermarket,Yes,6,1.0,0.8917,02/01/2015,01/01/2015,02/01/2015,1,2
CLM-727443,SHOP-006,REPAIRED_AT,3200.0,25,3606.88,Yes,0.0,Yes,Aftermarket,Yes,6,0.1067,0.0885,08/01/2015,03/01/2015,08/01/2015,2,2
CLM-378587,SHOP-002,REPAIRED_AT,52200.0,9,53297.11,No,3792.79,Yes,OEM Dealer,Yes,2,1.0,0.9729,02/01/2015,07/01/2015,02/01/2015,2,1
CLM-420948,SHOP-004,REPAIRED_AT,56970.0,28,47823.83,Yes,0.0,No,LKQ,Yes,2,1.0,0.8227,06/01/2015,08/01/2015,06/01/2015,2,3
CLM-457188,SHOP-004,REPAIRED_AT,62190.0,6,52472.7,No,0.0,No,Salvage Yard,Yes,7,1.0,0.994,06/01/2015,06/01/2015,06/01/2015,1,3
CLM-118236,SHOP-006,REPAIRED_AT,36180.0,27,38697.49,No,0.0,Yes,Salvage Yard,Yes,5,1.0,0.8813,04/01/2015,06/01/2015,04/01/2015,3,1
CLM-987524,SHOP-003,REPAIRED_AT,52000.0,27,49540.48,No,0.0,No,LKQ,Yes,2,1.0,0.9041,06/01/2015,02/01/2015,06/01/2015,3,2
CLM-490596,SHOP-007,REPAIRED_AT,2520.0,2,2169.44,No,0.0,Yes,LKQ,Yes,1,0.084,0.0673,07/01/2015,03/01/2015,07/01/2015,2,1
CLM-524215,SHOP-002,REPAIRED_AT,62010.0,22,51045.17,No,0.0,No,OEM Dealer,Yes,3,1.0,0.8901,01/01/2015,06/01/2015,01/01/2015,2,2
CLM-913464,SHOP-005,REPAIRED_AT,26730.0,7,25604.13,Yes,5937.42,No,Salvage Yard,Yes,7,0.891,0.8612,04/01/2015,05/01/2015,04/01/2015,3,1
CLM-398484,SHOP-004,REPAIRED_AT,3440.0,27,3511.22,No,0.0,No,Salvage Yard,Yes,2,0.1147,0.0946,04/01/2015,03/01/2015,04/01/2015,3,1
CLM-752504,SHOP-006,REPAIRED_AT,83200.0,28,72659.53,No,7471.99,Yes,OEM Dealer,Yes,10,1.0,0.8899,02/01/2015,08/01/2015,02/01/2015,1,2
CLM-449263,SHOP-007,REPAIRED_AT,67900.0,14,55461.73,No,0.0,No,OEM Dealer,Yes,7,1.0,0.9939,01/01/2015,09/01/2015,01/01/2015,1,1
CLM-844007,SHOP-002,REPAIRED_AT,4200.0,8,3672.47,No,0.0,Yes,Salvage Yard,Yes,4,0.14,0.1147,04/01/2015,03/01/2015,04/01/2015,1,2
CLM-686522,SHOP-002,REPAIRED_AT,45000.0,13,33732.48,Yes,0.0,No,Aftermarket,Yes,4,1.0,0.8437,07/01/2015,01/01/2015,07/01/2015,3,1
CLM-670142,SHOP-005,REPAIRED_AT,46200.0,13,49930.69,No,7674.36,Yes,Salvage Yard,Yes,9,1.0,0.9958,09/01/2015,08/01/2015,09/01/2015,2,2
CLM-607687,SHOP-005,REPAIRED_AT,49120.0,26,46550.28,Yes,0.0,No,Salvage Yard,Yes,9,1.0,0.884,01/01/2015,08/01/2015,01/01/2015,2,1
CLM-967713,SHOP-001,REPAIRED_AT,46260.0,26,34888.4,Yes,0.0,No,OEM Dealer,Yes,4,1.0,0.9092,01/01/2015,07/01/2015,01/01/2015,2,2
CLM-291902,SHOP-002,REPAIRED_AT,43360.0,10,43903.28,No,0.0,Yes,Aftermarket,Yes,10,1.0,0.8332,04/01/2015,07/01/2015,04/01/2015,2,3
CLM-149839,SHOP-006,REPAIRED_AT,46560.0,21,47641.98,No,0.0,Yes,LKQ,Yes,1,1.0,0.8755,01/01/2015,08/01/2015,01/01/2015,1,3
CLM-840225,SHOP-003,REPAIRED_AT,60840.0,9,58393.79,No,0.0,No,Aftermarket,Yes,10,1.0,0.8696,02/01/2015,04/01/2015,02/01/2015,3,3
CLM-643226,SHOP-007,REPAIRED_AT,48060.0,9,51824.64,No,0.0,Yes,LKQ,Yes,6,1.0,0.9905,01/01/2015,05/01/2015,01/01/2015,1,1
CLM-535879,SHOP-006,REPAIRED_AT,57440.0,19,42798.82,No,0.0,No,Salvage Yard,Yes,5,1.0,0.9943,03/01/2015,06/01/2015,03/01/2015,3,3
CLM-746630,SHOP-002,REPAIRED_AT,59710.0,27,59734.72,No,0.0,Yes,Salvage Yard,Yes,3,1.0,0.9154,08/01/2015,06/01/2015,08/01/2015,2,1
CLM-598308,SHOP-004,REPAIRED_AT,49950.0,6,48230.49,No,0.0,No,LKQ,Yes,1,1.0,0.8029,03/01/2015,08/01/2015,03/01/2015,1,3
CLM-720356,SHOP-003,REPAIRED_AT,4730.0,24,5368.8,No,0.0,No,LKQ,Yes,1,0.1577,0.1518,05/01/2015,07/01/2015,05/01/2015,3,3
CLM-724752,SHOP-005,REPAIRED_AT,38340.0,2,27016.88,No,0.0,No,Aftermarket,Yes,7,1.0,0.8032,01/01/2015,05/01/2015,01/01/2015,2,2
CLM-148498,SHOP-005,REPAIRED_AT,3510.0,23,3515.69,No,0.0,No,Aftermarket,Yes,7,0.117,0.1146,06/01/2015,01/01/2015,06/01/2015,1,3
CLM-110122,SHOP-002,REPAIRED_AT,62800.0,22,68839.71,No,0.0,Yes,Aftermarket,Yes,3,1.0,0.9004,06/01/2015,04/01/2015,06/01/2015,3,3
CLM-281388,SHOP-002,REPAIRED_AT,62960.0,9,61901.53,Yes,0.0,Yes,LKQ,Yes,4,1.0,0.9736,04/01/2015,09/01/2015,04/01/2015,2,3
CLM-728600,SHOP-005,REPAIRED_AT,52920.0,25,51859.99,Yes,8853.81,No,OEM Dealer,Yes,2,1.0,0.9399,05/01/2015,02/01/2015,05/01/2015,3,3
CLM-231548,SHOP-005,REPAIRED_AT,58300.0,19,53209.8,No,0.0,Yes,Salvage Yard,Yes,1,1.0,0.9298,03/01/2015,07/01/2015,03/01/2015,2,3
CLM-531160,SHOP-003,REPAIRED_AT,38720.0,15,37876.7,No,0.0,Yes,OEM Dealer,Yes,1,1.0,0.8912,07/01/2015,07/01/2015,07/01/2015,2,3
CLM-889003,SHOP-003,REPAIRED_AT,47320.0,27,40036.65,No,0.0,No,LKQ,Yes,3,1.0,0.8821,08/01/2015,05/01/2015,08/01/2015,3,2
CLM-193213,SHOP-002,REPAIRED_AT,56800.0,22,61092.99,No,0.0,Yes,Salvage Yard,Yes,10,1.0,0.8704,02/01/2015,07/01/2015,02/01/2015,2,3
CLM-557218,SHOP-003,REPAIRED_AT,4230.0,25,3729.14,No,0.0,Yes,LKQ,Yes,4,0.141,0.1281,02/01/2015,01/01/2015,02/01/2015,3,3
CLM-125591,SHOP-005,REPAIRED_AT,51930.0,3,60481.61,No,0.0,Yes,Salvage Yard,Yes,7,1.0,0.9046,02/01/2015,03/01/2015,02/01/2015,1,1
CLM-227244,SHOP-002,REPAIRED_AT,74600.0,29,71807.35,Yes,11905.79,Yes,OEM Dealer,Yes,5,1.0,0.953,05/01/2015,09/01/2015,05/01/2015,3,2
CLM-791425,SHOP-007,REPAIRED_AT,4200.0,9,4024.22,No,0.0,No,Aftermarket,Yes,6,0.14,0.1152,09/01/2015,03/01/2015,09/01/2015,1,2
CLM-354455,SHOP-007,REPAIRED_AT,40160.0,8,40660.79,No,7323.86,No,OEM Dealer,Yes,8,1.0,0.8352,04/01/2015,05/01/2015,04/01/2015,3,1
CLM-601042,SHOP-001,REPAIRED_AT,36080.0,16,37247.37,No,0.0,No,Salvage Yard,Yes,6,1.0,0.8857,08/01/2015,09/01/2015,08/01/2015,1,2
CLM-433663,SHOP-006,REPAIRED_AT,68040.0,17,73329.49,No,0.0,No,OEM Dealer,Yes,5,1.0,0.8354,06/01/2015,04/01/2015,06/01/2015,3,1
CLM-471938,SHOP-006,REPAIRED_AT,70470.0,7,68121.11,No,0.0,No,LKQ,Yes,9,1.0,0.919,04/01/2015,03/01/2015,04/01/2015,1,2
CLM-564654,SHOP-004,REPAIRED_AT,38400.0,26,41847.36,Yes,0.0,Yes,Salvage Yard,Yes,2,1.0,0.9086,08/01/2015,03/01/2015,08/01/2015,3,3
CLM-645723,SHOP-007,REPAIRED_AT,2700.0,11,2145.41,Yes,0.0,No,Salvage Yard,Yes,8,0.09,0.0789,05/01/2015,06/01/2015,05/01/2015,1,2
CLM-573572,SHOP-004,REPAIRED_AT,45760.0,2,55124.26,No,0.0,No,LKQ,Yes,10,1.0,0.969,06/01/2015,01/01/2015,06/01/2015,3,2
CLM-437960,SHOP-006,REPAIRED_AT,6210.0,21,7718.92,No,0.0,No,LKQ,Yes,2,0.207,0.1941,09/01/2015,02/01/2015,09/01/2015,1,2
CLM-649800,SHOP-003,REPAIRED_AT,67760.0,6,54887.64,No,0.0,No,LKQ,Yes,4,1.0,0.8875,05/01/2015,05/01/2015,05/01/2015,3,2
CLM-544225,SHOP-005,REPAIRED_AT,3840.0,3,3829.38,No,0.0,No,Aftermarket,Yes,8,0.128,0.1097,04/01/2015,03/01/2015,04/01/2015,2,1
CLM-390256,SHOP-001,REPAIRED_AT,3510.0,5,3728.86,No,0.0,Yes,Salvage Yard,Yes,1,0.117,0.1081,09/01/2015,06/01/2015,09/01/2015,3,2
CLM-488597,SHOP-004,REPAIRED_AT,81360.0,11,76822.69,No,0.0,Yes,OEM Dealer,Yes,3,1.0,0.985,05/01/2015,08/01/2015,05/01/2015,3,1
CLM-133889,SHOP-001,REPAIRED_AT,56610.0,25,49560.71,No,0.0,No,OEM Dealer,Yes,10,1.0,0.9714,06/01/2015,07/01/2015,06/01/2015,1,2
CLM-931901,SHOP-004,REPAIRED_AT,48780.0,5,52221.37,No,0.0,Yes,LKQ,Yes,5,1.0,0.9991,09/01/2015,03/01/2015,09/01/2015,1,1
CLM-769475,SHOP-003,REPAIRED_AT,46620.0,11,36284.79,No,6249.53,No,Salvage Yard,Yes,1,1.0,0.9612,09/01/2015,08/01/2015,09/01/2015,3,2
CLM-844062,SHOP-007,REPAIRED_AT,6000.0,8,4576.52,Yes,0.0,No,OEM Dealer,Yes,8,0.2,0.1642,02/01/2015,01/01/2015,02/01/2015,2,3
CLM-844129,SHOP-001,REPAIRED_AT,60660.0,3,74209.29,Yes,0.0,Yes,Aftermarket,Yes,7,1.0,0.9299,01/01/2015,03/01/2015,01/01/2015,2,2
CLM-732169,SHOP-004,REPAIRED_AT,54240.0,2,59093.46,Yes,4971.63,No,Aftermarket,Yes,8,1.0,0.9233,06/01/2015,04/01/2015,06/01/2015,2,3
CLM-221854,SHOP-001,REPAIRED_AT,49860.0,8,41357.99,No,0.0,Yes,Aftermarket,Yes,3,1.0,0.8823,07/01/2015,03/01/2015,07/01/2015,2,2
CLM-776950,SHOP-001,REPAIRED_AT,39280.0,19,39089.56,No,0.0,Yes,Aftermarket,Yes,8,1.0,0.8993,08/01/2015,05/01/2015,08/01/2015,3,2
CLM-291006,SHOP-003,REPAIRED_AT,83160.0,5,101209.76,Yes,0.0,No,Aftermarket,Yes,4,1.0,0.9503,05/01/2015,05/01/2015,05/01/2015,1,2
CLM-845751,SHOP-002,REPAIRED_AT,60500.0,8,51780.56,Yes,0.0,Yes,OEM Dealer,Yes,10,1.0,0.9854,02/01/2015,02/01/2015,02/01/2015,3,2
CLM-889764,SHOP-007,REPAIRED_AT,56320.0,9,44725.84,Yes,7512.96,No,LKQ,Yes,9,1.0,0.8199,04/01/2015,03/01/2015,04/01/2015,2,3
CLM-929306,SHOP-001,REPAIRED_AT,48840.0,19,44976.81,Yes,0.0,No,LKQ,Yes,3,1.0,0.8888,03/01/2015,04/01/2015,03/01/2015,1,3
CLM-515457,SHOP-004,REPAIRED_AT,69210.0,7,63813.33,No,0.0,No,LKQ,Yes,3,1.0,0.9162,09/01/2015,04/01/2015,09/01/2015,1,1
CLM-556270,SHOP-002,REPAIRED_AT,44640.0,27,36863.22,No,0.0,No,LKQ,Yes,10,1.0,0.8065,04/01/2015,07/01/2015,04/01/2015,3,3
CLM-908935,SHOP-007,REPAIRED_AT,74700.0,10,65784.63,No,0.0,Yes,OEM Dealer,Yes,1,1.0,0.858,05/01/2015,02/01/2015,05/01/2015,3,1
CLM-525862,SHOP-007,REPAIRED_AT,54990.0,6,58403.2,No,3595.54,No,Salvage Yard,Yes,1,1.0,0.8841,09/01/2015,04/01/2015,09/01/2015,2,1
CLM-490514,SHOP-004,REPAIRED_AT,46710.0,3,50085.05,No,0.0,No,Salvage Yard,Yes,6,1.0,0.8446,04/01/2015,03/01/2015,04/01/2015,2,1
CLM-774895,SHOP-006,REPAIRED_AT,3010.0,24,3154.1,No,0.0,No,OEM Dealer,Yes,2,0.1003,0.0894,02/01/2015,09/01/2015,02/01/2015,3,2
CLM-974522,SHOP-003,REPAIRED_AT,45680.0,5,37531.64,No,0.0,Yes,Salvage Yard,Yes,3,1.0,0.8762,06/01/2015,06/01/2015,06/01/2015,3,3
CLM-669809,SHOP-007,REPAIRED_AT,69210.0,25,69567.13,No,0.0,Yes,LKQ,Yes,4,1.0,0.8391,03/01/2015,01/01/2015,03/01/2015,3,3
CLM-182953,SHOP-003,REPAIRED_AT,61600.0,17,66568.67,No,0.0,No,Salvage Yard,Yes,5,1.0,0.8939,01/01/2015,08/01/2015,01/01/2015,2,3
CLM-836349,SHOP-006,REPAIRED_AT,51040.0,18,46155.28,No,0.0,Yes,Salvage Yard,Yes,4,1.0,0.8249,04/01/2015,03/01/2015,04/01/2015,1,3
CLM-591269,SHOP-001,REPAIRED_AT,48560.0,18,54499.86,No,0.0,Yes,OEM Dealer,Yes,8,1.0,0.9935,08/01/2015,06/01/2015,08/01/2015,2,1
CLM-550127,SHOP-004,REPAIRED_AT,47360.0,23,48208.74,No,0.0,No,Salvage Yard,Yes,6,1.0,0.9828,08/01/2015,02/01/2015,08/01/2015,3,3
CLM-663190,SHOP-003,REPAIRED_AT,30480.0,11,28162.59,No,0.0,Yes,Aftermarket,Yes,7,1.0,0.8826,02/01/2015,08/01/2015,02/01/2015,2,2
CLM-109392,SHOP-003,REPAIRED_AT,46980.0,23,54877.59,No,0.0,Yes,Salvage Yard,Yes,6,1.0,0.9641,01/01/2015,09/01/2015,01/01/2015,1,3
CLM-215278,SHOP-002,REPAIRED_AT,33030.0,2,28401.67,No,0.0,No,OEM Dealer,Yes,4,1.0,0.9408,08/01/2015,07/01/2015,08/01/2015,3,1
CLM-674570,SHOP-002,REPAIRED_AT,54180.0,22,56780.75,Yes,0.0,Yes,LKQ,Yes,6,1.0,0.9482,01/01/2015,04/01/2015,01/01/2015,2,3
CLM-681486,SHOP-001,REPAIRED_AT,5940.0,10,5504.88,No,0.0,Yes,Salvage Yard,Yes,6,0.198,0.1587,05/01/2015,08/01/2015,05/01/2015,1,1
CLM-941851,SHOP-002,REPAIRED_AT,69760.0,30,69989.53,No,12536.38,No,OEM Dealer,Yes,10,1.0,0.8749,05/01/2015,07/01/2015,05/01/2015,1,1
CLM-186934,SHOP-005,REPAIRED_AT,90400.0,19,67586.73,No,0.0,No,Aftermarket,Yes,7,1.0,0.8448,07/01/2015,08/01/2015,07/01/2015,1,2
CLM-918516,SHOP-007,REPAIRED_AT,60000.0,10,50219.04,Yes,0.0,No,Salvage Yard,Yes,2,1.0,0.8567,05/01/2015,04/01/2015,05/01/2015,2,2
CLM-533940,SHOP-007,REPAIRED_AT,41760.0,2,33228.91,No,6808.04,No,Salvage Yard,Yes,4,1.0,0.9759,02/01/2015,02/01/2015,02/01/2015,2,1
CLM-556080,SHOP-007,REPAIRED_AT,4600.0,16,5056.44,No,567.05,No,Aftermarket,Yes,10,0.1533,0.1307,01/01/2015,07/01/2015,01/01/2015,1,2
