:START_ID,:END_ID,:TYPE,engagement_date,case_type,contingency_agreement,litigation_initiated,settlement_reached,settlement_amount,representation_side,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CLM-515457,LAW-004,REPRESENTED_BY,1/23/2015,Bodily Injury,Yes,No,Yes,15431.04,Claimant,0.0772,0.0741,1/23/2015,1/23/2015,1/23/2015,2,1
CLM-556270,LAW-002,REPRESENTED_BY,2/5/2015,Property,Yes,No,No,12132.38,Claimant,0.0607,0.0522,2/5/2015,2/5/2015,2/5/2015,1,1
CLM-908935,LAW-007,REPRESENTED_BY,2/15/2015,Property,No,No,Yes,0.0,Claimant,0.0,0.0,2/15/2015,2/15/2015,2/15/2015,3,3
CLM-525862,LAW-007,REPRESENTED_BY,1/8/2015,Bodily Injury,Yes,No,No,6263.69,Claimant,0.0313,0.0293,1/8/2015,1/8/2015,1/8/2015,7,4
CLM-490514,LAW-004,REPRESENTED_BY,1/1/2015,Property,Yes,Yes,No,4850.09,Claimant,0.0243,0.0209,1/1/2015,1/1/2015,1/1/2015,2,2
CLM-774895,LAW-006,REPRESENTED_BY,2/26/2015,Bodily Injury,Yes,No,Pending,521.44,Claimant,0.0026,0.0022,2/26/2015,2/26/2015,2/26/2015,6,1
CLM-974522,LAW-003,REPRESENTED_BY,2/28/2015,Bodily Injury,No,No,Pending,0.0,Claimant,0.0,0.0,2/28/2015,2/28/2015,2/28/2015,4,1
CLM-669809,LAW-007,REPRESENTED_BY,1/13/2015,Property,No,No,No,9556.61,Claimant,0.0478,0.0437,1/13/2015,1/13/2015,1/13/2015,5,5
CLM-182953,LAW-003,REPRESENTED_BY,2/19/2015,Bodily Injury,Yes,Yes,No,17685.83,Claimant,0.0884,0.0805,2/19/2015,2/19/2015,2/19/2015,8,3
CLM-836349,LAW-006,REPRESENTED_BY,1/13/2015,Property,Yes,No,No,0.0,Claimant,0.0,0.0,1/13/2015,1/13/2015,1/13/2015,4,5
CLM-591269,LAW-001,REPRESENTED_BY,2/17/2015,Bodily Injury,Yes,No,Pending,0.0,Claimant,0.0,0.0,2/17/2015,2/17/2015,2/17/2015,6,4
CLM-550127,LAW-004,REPRESENTED_BY,2/15/2015,Bodily Injury,Yes,No,Yes,8443.17,Claimant,0.0422,0.0381,2/15/2015,2/15/2015,2/15/2015,6,2
CLM-663190,LAW-003,REPRESENTED_BY,1/31/2015,Bodily Injury,No,No,No,0.0,Claimant,0.0,0.0,1/31/2015,1/31/2015,1/31/2015,3,4
CLM-109392,LAW-003,REPRESENTED_BY,2/6/2015,Property,Yes,No,Yes,0.0,Claimant,0.0,0.0,2/6/2015,2/6/2015,2/6/2015,9,2
CLM-215278,LAW-002,REPRESENTED_BY,1/23/2015,Bodily Injury,No,Yes,Pending,4060.93,Claimant,0.0203,0.0192,1/23/2015,1/23/2015,1/23/2015,10,1
CLM-674570,LAW-002,REPRESENTED_BY,2/17/2015,Property,Yes,No,Pending,0.0,Claimant,0.0,0.0,2/17/2015,2/17/2015,2/17/2015,7,1
CLM-681486,LAW-001,REPRESENTED_BY,1/22/2015,Bodily Injury,No,No,Yes,0.0,Claimant,0.0,0.0,1/22/2015,1/22/2015,1/22/2015,2,2
CLM-941851,LAW-002,REPRESENTED_BY,2/22/2015,Property,Yes,Yes,Yes,0.0,Claimant,0.0,0.0,2/22/2015,2/22/2015,2/22/2015,2,4
CLM-186934,LAW-005,REPRESENTED_BY,1/24/2015,Bodily Injury,No,No,No,19657.12,Claimant,0.0983,0.0938,1/24/2015,1/24/2015,1/24/2015,3,4
CLM-918516,LAW-007,REPRESENTED_BY,1/23/2015,Bodily Injury,Yes,No,No,0.0,Claimant,0.0,0.0,1/23/2015,1/23/2015,1/23/2015,3,3
CLM-533940,LAW-007,REPRESENTED_BY,2/26/2015,Property,Yes,No,Yes,6796.37,Claimant,0.034,0.0322,2/26/2015,2/26/2015,2/26/2015,4,5
