:START_ID,:END_ID,:TYPE,relationship_type,relationship_detail,shared_last_name,confidence_score,connection_strength,age_gap_years,fraud_signal,both_fraud_flagged,first_seen_date,last_seen_date,interaction_count,shared_claims_count,data_source
CUST-IL-5572-4492,CUST-OH-3800-1140,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Phillips,0.45,0.38,,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-5572-4492,CUST-OH-7834-3212,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Phillips,0.45,0.45,,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IL-5572-4492,CUST-OH-5422-9695,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Phillips,0.45,0.365,,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IL-5572-4492,CUST-OH-5074-1182,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Phillips,0.45,0.407,,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IN-3541-5097,CUST-OH-4208-3967,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.364,,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-3541-5097,CUST-OH-7768-6927,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.436,,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-IN-3541-5097,CUST-OH-3469-1044,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.376,,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IN-3541-5097,CUST-OH-3800-1140,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.375,,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IN-3541-5097,CUST-OH-7834-3212,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.397,,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-3541-5097,CUST-OH-5422-9695,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.396,,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IN-3541-5097,CUST-OH-5074-1182,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.373,,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-IN-7394-3379,CUST-OH-4208-3967,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.439,,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IN-7394-3379,CUST-OH-7768-6927,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.422,,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-7394-3379,CUST-OH-3469-1044,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.431,,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IN-7394-3379,CUST-OH-3800-1140,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.373,,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IN-7394-3379,CUST-OH-7834-3212,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.429,,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IN-7394-3379,CUST-OH-5422-9695,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.394,,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-7394-3379,CUST-OH-5074-1182,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.418,,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IN-5861-6271,CUST-OH-4208-3967,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.418,,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IN-5861-6271,CUST-OH-7768-6927,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.44,,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IN-5861-6271,CUST-OH-3469-1044,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.427,,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IN-5861-6271,CUST-OH-3800-1140,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.42,,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IN-5861-6271,CUST-OH-7834-3212,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.417,,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IN-5861-6271,CUST-OH-5422-9695,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.392,,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-5861-6271,CUST-OH-5074-1182,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.41,,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IN-4037-1995,CUST-OH-4208-3967,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.383,,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IN-4037-1995,CUST-OH-7768-6927,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.438,,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IN-4037-1995,CUST-OH-3469-1044,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.364,,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IN-4037-1995,CUST-OH-3800-1140,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.45,,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IN-4037-1995,CUST-OH-7834-3212,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.402,,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-IN-4037-1995,CUST-OH-5422-9695,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.439,,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-4037-1995,CUST-OH-5074-1182,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.442,,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IN-2042-8632,CUST-OH-4208-3967,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.437,,NONE,No,01/01/2010,01/01/2015,12,0,CustomerRecord+LastNameMatch
CUST-IN-2042-8632,CUST-OH-7768-6927,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.423,,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IN-2042-8632,CUST-OH-3469-1044,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.422,,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-2042-8632,CUST-OH-3800-1140,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.445,,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-IN-2042-8632,CUST-OH-7834-3212,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.394,,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-2042-8632,CUST-OH-5422-9695,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.441,,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IN-2042-8632,CUST-OH-5074-1182,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.417,,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IN-3728-3028,CUST-OH-4208-3967,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.444,,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IN-3728-3028,CUST-OH-7768-6927,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.37,,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IN-3728-3028,CUST-OH-3469-1044,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.414,,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IN-3728-3028,CUST-OH-3800-1140,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.417,,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IN-3728-3028,CUST-OH-7834-3212,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.403,,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IN-3728-3028,CUST-OH-5422-9695,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.437,,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IN-3728-3028,CUST-OH-5074-1182,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.397,,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IN-7914-4642,CUST-OH-4208-3967,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.437,,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IN-7914-4642,CUST-OH-7768-6927,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.385,,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IN-7914-4642,CUST-OH-3469-1044,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.45,,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-7914-4642,CUST-OH-3800-1140,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.386,,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-IN-7914-4642,CUST-OH-7834-3212,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.446,,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IN-7914-4642,CUST-OH-5422-9695,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.388,,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-7914-4642,CUST-OH-5074-1182,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.362,,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IN-2152-2691,CUST-OH-4208-3967,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.402,,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IN-2152-2691,CUST-OH-7768-6927,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.362,,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IN-2152-2691,CUST-OH-3469-1044,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.406,,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IN-2152-2691,CUST-OH-3800-1140,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.375,,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IN-2152-2691,CUST-OH-7834-3212,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.384,,NONE,No,01/01/2010,01/01/2015,15,0,CustomerRecord+LastNameMatch
CUST-IN-2152-2691,CUST-OH-5422-9695,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.365,,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-IN-2152-2691,CUST-OH-5074-1182,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Phillips,0.45,0.437,,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IL-6946-4532,CUST-IN-2032-3709,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.421,,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IL-6946-4532,CUST-IN-7308-3591,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.373,,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IL-1747-3224,CUST-IN-2032-3709,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.386,,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-1747-3224,CUST-IN-7308-3591,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.402,,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-4452-1959,CUST-IN-2032-3709,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.445,,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IL-4452-1959,CUST-IN-7308-3591,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.438,,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IL-5262-1069,CUST-IN-2032-3709,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.417,,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IL-5262-1069,CUST-IN-7308-3591,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.411,,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IL-7534-3133,CUST-IN-2032-3709,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.399,,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-7534-3133,CUST-IN-7308-3591,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.419,,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IL-4905-9750,CUST-IN-2032-3709,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.384,,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IL-4905-9750,CUST-IN-7308-3591,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Price,0.45,0.446,,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IL-6946-4532,CUST-OH-1204-2516,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.444,,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IL-6946-4532,CUST-OH-3916-4980,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.448,,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-6946-4532,CUST-OH-6500-4765,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.376,,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IL-6946-4532,CUST-OH-9418-6080,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.377,,NONE,No,01/01/2010,01/01/2015,18,0,CustomerRecord+LastNameMatch
CUST-IL-6946-4532,CUST-OH-6418-4569,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.378,,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IL-6946-4532,CUST-OH-8316-5289,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.376,,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IL-6946-4532,CUST-OH-8402-3708,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.441,,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-1747-3224,CUST-OH-1204-2516,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.368,,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-1747-3224,CUST-OH-3916-4980,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.387,,NONE,No,01/01/2010,01/01/2015,5,0,CustomerRecord+LastNameMatch
CUST-IL-1747-3224,CUST-OH-6500-4765,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.412,,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IL-1747-3224,CUST-OH-9418-6080,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.397,,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IL-1747-3224,CUST-OH-6418-4569,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.427,,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IL-1747-3224,CUST-OH-8316-5289,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.445,,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-1747-3224,CUST-OH-8402-3708,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.385,,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-4452-1959,CUST-OH-1204-2516,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.39,,NONE,No,01/01/2010,01/01/2015,6,0,CustomerRecord+LastNameMatch
CUST-IL-4452-1959,CUST-OH-3916-4980,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.438,,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IL-4452-1959,CUST-OH-6500-4765,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.422,,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IL-4452-1959,CUST-OH-9418-6080,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.37,,NONE,No,01/01/2010,01/01/2015,4,0,CustomerRecord+LastNameMatch
CUST-IL-4452-1959,CUST-OH-6418-4569,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.415,,NONE,No,01/01/2010,01/01/2015,17,0,CustomerRecord+LastNameMatch
CUST-IL-4452-1959,CUST-OH-8316-5289,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.4,,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IL-4452-1959,CUST-OH-8402-3708,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.45,,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IL-5262-1069,CUST-OH-1204-2516,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.374,,NONE,No,01/01/2010,01/01/2015,10,0,CustomerRecord+LastNameMatch
CUST-IL-5262-1069,CUST-OH-3916-4980,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.369,,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IL-5262-1069,CUST-OH-6500-4765,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.423,,NONE,No,01/01/2010,01/01/2015,3,0,CustomerRecord+LastNameMatch
CUST-IL-5262-1069,CUST-OH-9418-6080,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.421,,NONE,No,01/01/2010,01/01/2015,13,0,CustomerRecord+LastNameMatch
CUST-IL-5262-1069,CUST-OH-6418-4569,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.364,,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IL-5262-1069,CUST-OH-8316-5289,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.367,,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IL-5262-1069,CUST-OH-8402-3708,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.386,,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IL-7534-3133,CUST-OH-1204-2516,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.401,,NONE,No,01/01/2010,01/01/2015,16,0,CustomerRecord+LastNameMatch
CUST-IL-7534-3133,CUST-OH-3916-4980,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.449,,NONE,No,01/01/2010,01/01/2015,2,0,CustomerRecord+LastNameMatch
CUST-IL-7534-3133,CUST-OH-6500-4765,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.443,,NONE,No,01/01/2010,01/01/2015,14,0,CustomerRecord+LastNameMatch
CUST-IL-7534-3133,CUST-OH-9418-6080,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.445,,NONE,No,01/01/2010,01/01/2015,11,0,CustomerRecord+LastNameMatch
CUST-IL-7534-3133,CUST-OH-6418-4569,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.378,,NONE,No,01/01/2010,01/01/2015,8,0,CustomerRecord+LastNameMatch
CUST-IL-7534-3133,CUST-OH-8316-5289,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.446,,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IL-7534-3133,CUST-OH-8402-3708,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.435,,NONE,No,01/01/2010,01/01/2015,9,0,CustomerRecord+LastNameMatch
CUST-IL-4905-9750,CUST-OH-1204-2516,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.428,,NONE,No,01/01/2010,01/01/2015,20,0,CustomerRecord+LastNameMatch
CUST-IL-4905-9750,CUST-OH-3916-4980,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.366,,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
CUST-IL-4905-9750,CUST-OH-6500-4765,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.362,,NONE,No,01/01/2010,01/01/2015,19,0,CustomerRecord+LastNameMatch
CUST-IL-4905-9750,CUST-OH-9418-6080,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.432,,NONE,No,01/01/2010,01/01/2015,1,0,CustomerRecord+LastNameMatch
CUST-IL-4905-9750,CUST-OH-6418-4569,EXTENDED_FAMILY_OF,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Price,0.45,0.428,,NONE,No,01/01/2010,01/01/2015,7,0,CustomerRecord+LastNameMatch
