:START_ID,:END_ID,:TYPE,statement_date,statement_strength,corroborated_by_evidence,deposition_provided,credibility_score,professional_witness,coached_flag,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CLM-804219,WS-804219-W3,HAS_WITNESS,2/26/2015,Moderate,Yes,No,84,Yes,Yes,0.84,0.7818,2/26/2015,2/26/2015,2/26/2015,1,1
CLM-100804,WS-100804-W1,HAS_WITNESS,1/7/2015,Weak,No,Yes,82,Yes,No,0.82,0.664,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-941807,WS-941807-W1,HAS_WITNESS,2/27/2015,Moderate,Yes,Yes,67,Yes,No,0.67,0.6145,2/27/2015,2/27/2015,2/27/2015,1,1
CLM-593466,WS-593466-W1,HAS_WITNESS,2/13/2015,Strong,Partial,Yes,46,Yes,No,0.46,0.4322,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-437442,WS-437442-W1,HAS_WITNESS,2/2/2015,Strong,Yes,Yes,83,Yes,No,0.83,0.7455,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-437442,WS-437442-W2,HAS_WITNESS,2/2/2015,Moderate,No,Unknown,82,Yes,No,0.82,0.804,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-942106,WS-942106-W1,HAS_WITNESS,2/27/2015,Strong,Yes,Yes,94,Yes,No,0.94,0.8072,2/27/2015,2/27/2015,2/27/2015,1,1
CLM-794951,WS-794951-W1,HAS_WITNESS,2/2/2015,Moderate,Partial,Yes,68,Yes,No,0.68,0.5661,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-794951,WS-794951-W2,HAS_WITNESS,2/2/2015,Strong,Yes,Yes,40,Yes,No,0.4,0.3432,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-182450,WS-182450-W1,HAS_WITNESS,1/17/2015,Strong,No,Unknown,40,Yes,Yes,0.4,0.3465,1/17/2015,1/17/2015,1/17/2015,1,1
CLM-182450,WS-182450-W2,HAS_WITNESS,1/17/2015,Moderate,Partial,No,70,No,No,0.7,0.5754,1/17/2015,1/17/2015,1/17/2015,1,1
CLM-182450,WS-182450-W3,HAS_WITNESS,1/17/2015,Moderate,No,Yes,81,Yes,No,0.81,0.6731,1/17/2015,1/17/2015,1/17/2015,1,1
CLM-730973,WS-730973-W1,HAS_WITNESS,1/12/2015,Strong,Yes,Yes,64,Yes,No,0.64,0.6192,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-730973,WS-730973-W2,HAS_WITNESS,1/12/2015,Moderate,No,No,88,No,No,0.88,0.739,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-730973,WS-730973-W3,HAS_WITNESS,1/12/2015,Moderate,Partial,No,80,Yes,No,0.8,0.7178,1/12/2015,1/12/2015,1/12/2015,1,1
CLM-687755,WS-687755-W1,HAS_WITNESS,1/20/2015,Weak,Yes,Unknown,62,No,No,0.62,0.4967,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-687755,WS-687755-W2,HAS_WITNESS,1/20/2015,Moderate,Yes,Unknown,75,Yes,No,0.75,0.7164,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-687755,WS-687755-W3,HAS_WITNESS,1/20/2015,Moderate,Yes,No,87,No,No,0.87,0.8364,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-998865,WS-998865-W1,HAS_WITNESS,1/20/2015,Strong,No,Yes,45,No,No,0.45,0.4415,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-944953,WS-944953-W1,HAS_WITNESS,2/24/2015,Strong,Partial,No,53,No,No,0.53,0.5059,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-386429,WS-386429-W1,HAS_WITNESS,2/21/2015,Strong,Yes,Yes,85,Yes,Yes,0.85,0.6875,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-386429,WS-386429-W2,HAS_WITNESS,2/21/2015,Strong,Yes,No,58,Yes,No,0.58,0.4852,2/21/2015,2/21/2015,2/21/2015,1,1
CLM-205134,WS-205134-W1,HAS_WITNESS,1/24/2015,Moderate,Yes,Unknown,67,No,No,0.67,0.5816,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-205134,WS-205134-W2,HAS_WITNESS,1/24/2015,Strong,Yes,Unknown,49,Yes,No,0.49,0.4589,1/24/2015,1/24/2015,1/24/2015,1,1
CLM-749325,WS-749325-W1,HAS_WITNESS,1/6/2015,Strong,Yes,Yes,89,Yes,No,0.89,0.8625,1/6/2015,1/6/2015,1/6/2015,1,1
CLM-749325,WS-749325-W2,HAS_WITNESS,1/6/2015,Moderate,Yes,Yes,93,Yes,Yes,0.93,0.7865,1/6/2015,1/6/2015,1/6/2015,1,1
CLM-774303,WS-774303-W1,HAS_WITNESS,1/15/2015,Strong,Yes,Yes,85,Yes,No,0.85,0.7556,1/15/2015,1/15/2015,1/15/2015,1,1
CLM-774303,WS-774303-W2,HAS_WITNESS,1/15/2015,Weak,Yes,Unknown,72,Yes,No,0.72,0.6769,1/15/2015,1/15/2015,1/15/2015,1,1
CLM-698470,WS-698470-W1,HAS_WITNESS,2/22/2015,Weak,Yes,Yes,90,Yes,Yes,0.9,0.8841,2/22/2015,2/22/2015,2/22/2015,1,1
CLM-698470,WS-698470-W2,HAS_WITNESS,2/22/2015,Strong,Yes,No,92,Yes,No,0.92,0.7547,2/22/2015,2/22/2015,2/22/2015,1,1
CLM-309323,WS-309323-W1,HAS_WITNESS,2/3/2015,Moderate,Partial,Yes,70,Yes,No,0.7,0.5795,2/3/2015,2/3/2015,2/3/2015,1,1
CLM-309323,WS-309323-W2,HAS_WITNESS,2/3/2015,Weak,Yes,No,83,Yes,No,0.83,0.7869,2/3/2015,2/3/2015,2/3/2015,1,1
CLM-309323,WS-309323-W3,HAS_WITNESS,2/3/2015,Strong,Partial,No,95,Yes,No,0.95,0.9399,2/3/2015,2/3/2015,2/3/2015,1,1
CLM-431478,WS-431478-W1,HAS_WITNESS,2/7/2015,Moderate,No,No,72,Yes,No,0.72,0.657,2/7/2015,2/7/2015,2/7/2015,1,1
CLM-431478,WS-431478-W2,HAS_WITNESS,2/7/2015,Strong,Yes,Yes,71,Yes,No,0.71,0.6302,2/7/2015,2/7/2015,2/7/2015,1,1
CLM-431478,WS-431478-W3,HAS_WITNESS,2/7/2015,Strong,Partial,Yes,95,Yes,Yes,0.95,0.8297,2/7/2015,2/7/2015,2/7/2015,1,1
CLM-284836,WS-284836-W1,HAS_WITNESS,2/2/2015,Weak,No,Yes,81,No,No,0.81,0.7612,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-238196,WS-238196-W1,HAS_WITNESS,2/6/2015,Weak,Partial,Yes,54,Yes,No,0.54,0.4342,2/6/2015,2/6/2015,2/6/2015,1,1
CLM-238196,WS-238196-W2,HAS_WITNESS,2/6/2015,Strong,Yes,Yes,63,Yes,No,0.63,0.5702,2/6/2015,2/6/2015,2/6/2015,1,1
CLM-885789,WS-885789-W1,HAS_WITNESS,1/15/2015,Moderate,Yes,Unknown,40,Yes,No,0.4,0.3755,1/15/2015,1/15/2015,1/15/2015,1,1
CLM-885789,WS-885789-W2,HAS_WITNESS,1/15/2015,Moderate,No,Unknown,64,Yes,Yes,0.64,0.5933,1/15/2015,1/15/2015,1/15/2015,1,1
CLM-885789,WS-885789-W3,HAS_WITNESS,1/15/2015,Moderate,No,No,86,Yes,No,0.86,0.7063,1/15/2015,1/15/2015,1/15/2015,1,1
CLM-287436,WS-287436-W1,HAS_WITNESS,2/24/2015,Moderate,Partial,No,47,Yes,Yes,0.47,0.4205,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-287436,WS-287436-W2,HAS_WITNESS,2/24/2015,Moderate,Partial,Unknown,87,Yes,No,0.87,0.7445,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-287436,WS-287436-W3,HAS_WITNESS,2/24/2015,Weak,Partial,Yes,59,No,No,0.59,0.5378,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-496067,WS-496067-W1,HAS_WITNESS,1/7/2015,Strong,Yes,No,56,No,No,0.56,0.4953,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-496067,WS-496067-W2,HAS_WITNESS,1/7/2015,Weak,No,Yes,92,No,No,0.92,0.748,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-206004,WS-206004-W1,HAS_WITNESS,2/4/2015,Strong,Yes,No,81,Yes,No,0.81,0.6906,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-206004,WS-206004-W2,HAS_WITNESS,2/4/2015,Moderate,Yes,No,45,No,No,0.45,0.4454,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-153027,WS-153027-W1,HAS_WITNESS,2/4/2015,Strong,Partial,No,48,Yes,No,0.48,0.4183,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-943425,WS-943425-W1,HAS_WITNESS,2/27/2015,Strong,No,Yes,99,Yes,No,0.99,0.8715,2/27/2015,2/27/2015,2/27/2015,1,1
CLM-641845,WS-641845-W1,HAS_WITNESS,2/11/2015,Weak,No,No,49,Yes,Yes,0.49,0.4821,2/11/2015,2/11/2015,2/11/2015,1,1
CLM-794534,WS-794534-W1,HAS_WITNESS,1/4/2015,Strong,Partial,Yes,74,No,No,0.74,0.7262,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-794534,WS-794534-W2,HAS_WITNESS,1/4/2015,Moderate,Yes,No,43,Yes,Yes,0.43,0.4193,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-794534,WS-794534-W3,HAS_WITNESS,1/4/2015,Strong,Yes,No,43,Yes,Yes,0.43,0.3544,1/4/2015,1/4/2015,1/4/2015,1,1
CLM-536052,WS-536052-W1,HAS_WITNESS,3/1/2015,Strong,Yes,Unknown,94,Yes,No,0.94,0.7825,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-536052,WS-536052-W2,HAS_WITNESS,3/1/2015,Moderate,Yes,Yes,55,Yes,No,0.55,0.5027,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-873384,WS-873384-W1,HAS_WITNESS,2/6/2015,Weak,Yes,Yes,93,Yes,No,0.93,0.8676,2/6/2015,2/6/2015,2/6/2015,1,1
CLM-790225,WS-790225-W1,HAS_WITNESS,2/9/2015,Strong,Partial,No,87,No,No,0.87,0.7736,2/9/2015,2/9/2015,2/9/2015,1,1
CLM-587498,WS-587498-W1,HAS_WITNESS,2/5/2015,Moderate,Yes,Yes,77,No,No,0.77,0.7695,2/5/2015,2/5/2015,2/5/2015,1,1
CLM-587498,WS-587498-W2,HAS_WITNESS,2/5/2015,Strong,Partial,Yes,67,No,No,0.67,0.586,2/5/2015,2/5/2015,2/5/2015,1,1
CLM-587498,WS-587498-W3,HAS_WITNESS,2/5/2015,Strong,Partial,Yes,56,No,No,0.56,0.4775,2/5/2015,2/5/2015,2/5/2015,1,1
CLM-639027,WS-639027-W1,HAS_WITNESS,1/3/2015,Strong,No,Yes,64,Yes,No,0.64,0.5206,1/3/2015,1/3/2015,1/3/2015,1,1
CLM-217899,WS-217899-W1,HAS_WITNESS,2/24/2015,Moderate,No,Yes,85,Yes,No,0.85,0.8143,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-217899,WS-217899-W2,HAS_WITNESS,2/24/2015,Moderate,No,Yes,97,Yes,Yes,0.97,0.812,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-217899,WS-217899-W3,HAS_WITNESS,2/24/2015,Moderate,Yes,Yes,64,No,No,0.64,0.5649,2/24/2015,2/24/2015,2/24/2015,1,1
CLM-458829,WS-458829-W1,HAS_WITNESS,1/8/2015,Strong,No,Unknown,63,No,No,0.63,0.5745,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-458829,WS-458829-W2,HAS_WITNESS,1/8/2015,Moderate,Yes,Yes,54,Yes,No,0.54,0.4571,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-458829,WS-458829-W3,HAS_WITNESS,1/8/2015,Strong,Yes,Unknown,51,No,No,0.51,0.423,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-626208,WS-626208-W1,HAS_WITNESS,2/14/2015,Weak,Partial,Yes,78,Yes,Yes,0.78,0.6448,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-626208,WS-626208-W2,HAS_WITNESS,2/14/2015,Moderate,No,Yes,43,No,No,0.43,0.4043,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-315041,WS-315041-W1,HAS_WITNESS,1/23/2015,Moderate,Yes,Yes,78,Yes,No,0.78,0.6257,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-315041,WS-315041-W2,HAS_WITNESS,1/23/2015,Strong,No,Yes,68,No,No,0.68,0.5522,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-315041,WS-315041-W3,HAS_WITNESS,1/23/2015,Moderate,Yes,Yes,69,Yes,No,0.69,0.6608,1/23/2015,1/23/2015,1/23/2015,1,1
CLM-283267,WS-283267-W1,HAS_WITNESS,1/5/2015,Weak,Yes,Yes,86,Yes,No,0.86,0.7074,1/5/2015,1/5/2015,1/5/2015,1,1
CLM-283267,WS-283267-W2,HAS_WITNESS,1/5/2015,Moderate,Partial,No,91,Yes,No,0.91,0.8492,1/5/2015,1/5/2015,1/5/2015,1,1
CLM-159243,WS-159243-W1,HAS_WITNESS,2/7/2015,Moderate,Yes,Unknown,97,Yes,Yes,0.97,0.8896,2/7/2015,2/7/2015,2/7/2015,1,1
CLM-669800,WS-669800-W1,HAS_WITNESS,2/7/2015,Strong,Partial,No,89,Yes,Yes,0.89,0.7136,2/7/2015,2/7/2015,2/7/2015,1,1
CLM-669800,WS-669800-W2,HAS_WITNESS,2/7/2015,Strong,Partial,Yes,46,Yes,No,0.46,0.449,2/7/2015,2/7/2015,2/7/2015,1,1
CLM-669800,WS-669800-W3,HAS_WITNESS,2/7/2015,Weak,Yes,Yes,91,Yes,No,0.91,0.7529,2/7/2015,2/7/2015,2/7/2015,1,1
CLM-520179,WS-520179-W1,HAS_WITNESS,1/20/2015,Moderate,No,Unknown,64,Yes,No,0.64,0.6299,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-607974,WS-607974-W1,HAS_WITNESS,2/18/2015,Weak,No,No,69,Yes,Yes,0.69,0.6708,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-607974,WS-607974-W2,HAS_WITNESS,2/18/2015,Strong,Yes,Yes,82,Yes,No,0.82,0.7874,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-465065,WS-465065-W1,HAS_WITNESS,1/11/2015,Strong,No,Yes,62,Yes,No,0.62,0.5194,1/11/2015,1/11/2015,1/11/2015,1,1
CLM-465065,WS-465065-W2,HAS_WITNESS,1/11/2015,Moderate,Yes,No,87,Yes,Yes,0.87,0.7786,1/11/2015,1/11/2015,1/11/2015,1,1
CLM-465065,WS-465065-W3,HAS_WITNESS,1/11/2015,Strong,Yes,No,40,Yes,Yes,0.4,0.3583,1/11/2015,1/11/2015,1/11/2015,1,1
CLM-369941,WS-369941-W1,HAS_WITNESS,1/22/2015,Moderate,No,Yes,84,No,No,0.84,0.6886,1/22/2015,1/22/2015,1/22/2015,1,1
CLM-369941,WS-369941-W2,HAS_WITNESS,1/22/2015,Moderate,Yes,No,52,Yes,No,0.52,0.4563,1/22/2015,1/22/2015,1/22/2015,1,1
CLM-447226,WS-447226-W1,HAS_WITNESS,2/23/2015,Weak,Yes,Unknown,69,No,No,0.69,0.6394,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-447226,WS-447226-W2,HAS_WITNESS,2/23/2015,Strong,Yes,Yes,46,Yes,No,0.46,0.4178,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-447226,WS-447226-W3,HAS_WITNESS,2/23/2015,Moderate,Partial,Unknown,96,No,No,0.96,0.9223,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-153298,WS-153298-W1,HAS_WITNESS,1/10/2015,Moderate,No,Unknown,83,Yes,No,0.83,0.6883,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-153298,WS-153298-W2,HAS_WITNESS,1/10/2015,Moderate,No,Yes,71,No,No,0.71,0.586,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-153298,WS-153298-W3,HAS_WITNESS,1/10/2015,Moderate,Yes,No,49,Yes,Yes,0.49,0.442,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-334749,WS-334749-W1,HAS_WITNESS,1/16/2015,Weak,Yes,No,76,Yes,No,0.76,0.7389,1/16/2015,1/16/2015,1/16/2015,1,1
CLM-221283,WS-221283-W1,HAS_WITNESS,2/12/2015,Weak,Yes,Unknown,56,Yes,No,0.56,0.4556,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-221283,WS-221283-W2,HAS_WITNESS,2/12/2015,Strong,No,Yes,75,Yes,Yes,0.75,0.677,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-221283,WS-221283-W3,HAS_WITNESS,2/12/2015,Moderate,Partial,Unknown,95,Yes,No,0.95,0.9476,2/12/2015,2/12/2015,2/12/2015,1,1
CLM-369226,WS-369226-W1,HAS_WITNESS,1/27/2015,Weak,No,No,50,Yes,No,0.5,0.4566,1/27/2015,1/27/2015,1/27/2015,1,1
CLM-369226,WS-369226-W2,HAS_WITNESS,1/27/2015,Strong,Yes,Yes,90,Yes,No,0.9,0.7645,1/27/2015,1/27/2015,1/27/2015,1,1
CLM-369226,WS-369226-W3,HAS_WITNESS,1/27/2015,Moderate,No,Yes,52,Yes,No,0.52,0.4944,1/27/2015,1/27/2015,1/27/2015,1,1
CLM-691115,WS-691115-W1,HAS_WITNESS,2/14/2015,Strong,Partial,Yes,71,Yes,Yes,0.71,0.6872,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-713172,WS-713172-W1,HAS_WITNESS,2/1/2015,Weak,No,Unknown,40,No,No,0.4,0.3489,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-713172,WS-713172-W2,HAS_WITNESS,2/1/2015,Weak,No,Yes,100,Yes,No,1.0,0.8451,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-713172,WS-713172-W3,HAS_WITNESS,2/1/2015,Moderate,Yes,Unknown,49,Yes,Yes,0.49,0.4177,2/1/2015,2/1/2015,2/1/2015,1,1
CLM-947598,WS-947598-W1,HAS_WITNESS,1/8/2015,Strong,Partial,Yes,97,Yes,No,0.97,0.7876,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-947598,WS-947598-W2,HAS_WITNESS,1/8/2015,Strong,Partial,Yes,56,Yes,No,0.56,0.4964,1/8/2015,1/8/2015,1/8/2015,1,1
CLM-658002,WS-658002-W1,HAS_WITNESS,2/23/2015,Weak,No,Yes,85,No,No,0.85,0.828,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-658002,WS-658002-W2,HAS_WITNESS,2/23/2015,Moderate,Yes,Unknown,64,Yes,No,0.64,0.6119,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-658002,WS-658002-W3,HAS_WITNESS,2/23/2015,Moderate,Yes,Yes,64,No,No,0.64,0.5155,2/23/2015,2/23/2015,2/23/2015,1,1
CLM-374545,WS-374545-W1,HAS_WITNESS,2/4/2015,Moderate,No,Unknown,98,Yes,Yes,0.98,0.9156,2/4/2015,2/4/2015,2/4/2015,1,1
CLM-805806,WS-805806-W1,HAS_WITNESS,2/9/2015,Moderate,Partial,Yes,72,Yes,No,0.72,0.71,2/9/2015,2/9/2015,2/9/2015,1,1
CLM-235097,WS-235097-W1,HAS_WITNESS,2/18/2015,Strong,No,Yes,45,Yes,Yes,0.45,0.3952,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-290971,WS-290971-W1,HAS_WITNESS,2/10/2015,Moderate,Partial,Yes,46,No,No,0.46,0.4238,2/10/2015,2/10/2015,2/10/2015,1,1
CLM-180286,WS-180286-W1,HAS_WITNESS,1/20/2015,Strong,Yes,Yes,60,Yes,No,0.6,0.584,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-180286,WS-180286-W2,HAS_WITNESS,1/20/2015,Moderate,Partial,No,47,Yes,No,0.47,0.4464,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-180286,WS-180286-W3,HAS_WITNESS,1/20/2015,Moderate,No,Yes,83,Yes,No,0.83,0.6851,1/20/2015,1/20/2015,1/20/2015,1,1
CLM-884365,WS-884365-W1,HAS_WITNESS,1/21/2015,Weak,No,No,84,Yes,Yes,0.84,0.7753,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-884365,WS-884365-W2,HAS_WITNESS,1/21/2015,Moderate,No,No,90,Yes,Yes,0.9,0.8623,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-884365,WS-884365-W3,HAS_WITNESS,1/21/2015,Strong,Yes,Yes,74,No,No,0.74,0.7235,1/21/2015,1/21/2015,1/21/2015,1,1
CLM-178081,WS-178081-W1,HAS_WITNESS,2/18/2015,Weak,No,Yes,40,No,No,0.4,0.3717,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-178081,WS-178081-W2,HAS_WITNESS,2/18/2015,Moderate,Yes,Unknown,92,Yes,No,0.92,0.875,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-178081,WS-178081-W3,HAS_WITNESS,2/18/2015,Weak,No,No,84,Yes,No,0.84,0.6984,2/18/2015,2/18/2015,2/18/2015,1,1
CLM-507452,WS-507452-W1,HAS_WITNESS,2/26/2015,Strong,Yes,Yes,89,Yes,Yes,0.89,0.8186,2/26/2015,2/26/2015,2/26/2015,1,1
CLM-507452,WS-507452-W2,HAS_WITNESS,2/26/2015,Strong,Yes,Yes,44,Yes,No,0.44,0.3773,2/26/2015,2/26/2015,2/26/2015,1,1
CLM-990624,WS-990624-W1,HAS_WITNESS,1/29/2015,Moderate,Yes,Unknown,79,Yes,No,0.79,0.7541,1/29/2015,1/29/2015,1/29/2015,1,1
CLM-892148,WS-892148-W1,HAS_WITNESS,2/8/2015,Strong,Yes,Yes,99,Yes,No,0.99,0.8777,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-892148,WS-892148-W2,HAS_WITNESS,2/8/2015,Weak,No,Yes,43,Yes,No,0.43,0.3467,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-398683,WS-398683-W1,HAS_WITNESS,1/19/2015,Moderate,Yes,Yes,51,No,No,0.51,0.4148,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-398683,WS-398683-W2,HAS_WITNESS,1/19/2015,Strong,No,Yes,55,Yes,Yes,0.55,0.4493,1/19/2015,1/19/2015,1/19/2015,1,1
CLM-605100,WS-605100-W1,HAS_WITNESS,2/8/2015,Moderate,Yes,Yes,58,Yes,No,0.58,0.5674,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-605100,WS-605100-W2,HAS_WITNESS,2/8/2015,Strong,Yes,No,60,Yes,No,0.6,0.4975,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-605100,WS-605100-W3,HAS_WITNESS,2/8/2015,Weak,No,Yes,58,Yes,Yes,0.58,0.5384,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-143109,WS-143109-W1,HAS_WITNESS,1/7/2015,Strong,Partial,No,48,Yes,Yes,0.48,0.4195,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-143109,WS-143109-W2,HAS_WITNESS,1/7/2015,Strong,No,Yes,79,Yes,Yes,0.79,0.6941,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-143109,WS-143109-W3,HAS_WITNESS,1/7/2015,Strong,Yes,Yes,78,Yes,No,0.78,0.6965,1/7/2015,1/7/2015,1/7/2015,1,1
CLM-230223,WS-230223-W1,HAS_WITNESS,2/13/2015,Moderate,Yes,No,45,Yes,No,0.45,0.4326,2/13/2015,2/13/2015,2/13/2015,1,1
CLM-769602,WS-769602-W1,HAS_WITNESS,2/15/2015,Weak,No,No,91,No,No,0.91,0.8949,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-769602,WS-769602-W2,HAS_WITNESS,2/15/2015,Strong,Yes,No,98,Yes,Yes,0.98,0.8435,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-769602,WS-769602-W3,HAS_WITNESS,2/15/2015,Strong,Yes,Yes,67,Yes,Yes,0.67,0.6077,2/15/2015,2/15/2015,2/15/2015,1,1
CLM-420815,WS-420815-W1,HAS_WITNESS,2/14/2015,Moderate,No,Yes,95,Yes,No,0.95,0.8221,2/14/2015,2/14/2015,2/14/2015,1,1
CLM-973546,WS-973546-W1,HAS_WITNESS,1/31/2015,Moderate,No,No,77,Yes,No,0.77,0.6635,1/31/2015,1/31/2015,1/31/2015,1,1
CLM-250162,WS-250162-W1,HAS_WITNESS,3/1/2015,Strong,Partial,No,81,No,No,0.81,0.8017,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-250162,WS-250162-W2,HAS_WITNESS,3/1/2015,Moderate,Yes,Yes,94,Yes,No,0.94,0.8482,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-786432,WS-786432-W1,HAS_WITNESS,1/10/2015,Strong,No,No,78,Yes,No,0.78,0.6842,1/10/2015,1/10/2015,1/10/2015,1,1
CLM-482495,WS-482495-W1,HAS_WITNESS,2/6/2015,Weak,No,Yes,88,Yes,No,0.88,0.8573,2/6/2015,2/6/2015,2/6/2015,1,1
CLM-482495,WS-482495-W2,HAS_WITNESS,2/6/2015,Strong,Partial,Yes,62,Yes,Yes,0.62,0.5814,2/6/2015,2/6/2015,2/6/2015,1,1
CLM-482495,WS-482495-W3,HAS_WITNESS,2/6/2015,Strong,No,Unknown,84,No,No,0.84,0.7888,2/6/2015,2/6/2015,2/6/2015,1,1
CLM-796005,WS-796005-W1,HAS_WITNESS,2/8/2015,Moderate,No,Unknown,52,No,No,0.52,0.512,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-796005,WS-796005-W2,HAS_WITNESS,2/8/2015,Moderate,No,Yes,94,Yes,No,0.94,0.8658,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-796005,WS-796005-W3,HAS_WITNESS,2/8/2015,Moderate,No,Yes,48,Yes,No,0.48,0.4475,2/8/2015,2/8/2015,2/8/2015,1,1
CLM-910604,WS-910604-W1,HAS_WITNESS,1/13/2015,Moderate,Partial,Yes,58,Yes,No,0.58,0.5306,1/13/2015,1/13/2015,1/13/2015,1,1
CLM-910604,WS-910604-W2,HAS_WITNESS,1/13/2015,Moderate,No,No,54,Yes,No,0.54,0.4827,1/13/2015,1/13/2015,1/13/2015,1,1
CLM-327488,WS-327488-W1,HAS_WITNESS,1/18/2015,Moderate,No,Yes,47,Yes,Yes,0.47,0.3846,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-327488,WS-327488-W2,HAS_WITNESS,1/18/2015,Weak,Yes,Yes,92,Yes,No,0.92,0.8261,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-327488,WS-327488-W3,HAS_WITNESS,1/18/2015,Moderate,Yes,No,46,No,No,0.46,0.3995,1/18/2015,1/18/2015,1/18/2015,1,1
CLM-715202,WS-715202-W1,HAS_WITNESS,3/1/2015,Moderate,Yes,Unknown,40,No,No,0.4,0.3614,3/1/2015,3/1/2015,3/1/2015,1,1
CLM-648852,WS-648852-W1,HAS_WITNESS,2/2/2015,Moderate,No,Yes,47,Yes,Yes,0.47,0.4353,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-648852,WS-648852-W2,HAS_WITNESS,2/2/2015,Moderate,Yes,Yes,58,No,No,0.58,0.4932,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-648852,WS-648852-W3,HAS_WITNESS,2/2/2015,Moderate,No,Yes,45,Yes,Yes,0.45,0.3841,2/2/2015,2/2/2015,2/2/2015,1,1
CLM-516959,WS-516959-W1,HAS_WITNESS,1/20/2015,Moderate,Partial,Yes,55,Yes,No,0.55,0.4698,1/20/2015,1/20/2015,1/20/2015,1,1
